1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1389222),(2 5166809.5),(3 11142007),(4 18781910),(5 28379754),(6 37578324),(7 47752930),(8 59082476),(9 72427600),(10 87352740),(11 99904990),(12 110614120),(13 120017860),(14 128760040),(15 135536480),(16 141530160),(17 146858480),(18 150962270),(19 154634860),(20 157624180),(21 160094450),(22 163516980),(23 165571570),(24 167346190),(25 167842560),(26 168485230),(27 167792340),(28 170023500),(29 169630200),(30 168097330),(31 166352380),(32 165246060),(33 164505800),(34 166023890),(35 167902320),(36 170486290),(37 174388400),(38 179602110),(39 184512000),(40 188650100),(41 193648720),(42 198534220),(43 201939260),(44 206071860),(45 210360850),(46 213611400),(47 216297390),(48 218815980),(49 221828670),(50 225425660),(51 229447680),(52 234205440),(53 239852460),(54 246531600),(55 254102700),(56 262446100),(57 271385500),(58 280270820),(59 289769300),(60 299926940),(61 310742880),(62 322561180),(63 335100540),(64 348837730),(65 362965730),(66 377844320),(67 393202340),(68 406518500),(69 418761250),(70 430713300),(71 441894620),(72 452266780),(73 462332640),(74 470778850),(75 478649180),(76 486805380),(77 495295650),(78 503138270),(79 509835420),
(1 1524.3202),(2 1193.9696),(3 1430.2107),(4 1348.6436),(5 1456.843),(6 1460.1996),(7 1469.6598),(8 1503.2555),(9 1491.8807),(10 1531.3993),(11 1524.6818),(12 1518.6421),(13 1555.7169),(14 1548.6956),(15 1543.4531),(16 1576.338),(17 1592.9548),(18 1623.1753),(19 1589.9026),(20 1650.506),(21 1602.1473),(22 1679.7794),(23 1677.8021),(24 1667.7025),(25 1694.8894),(26 1706.9987),(27 1730.4879),(28 1732.5664),(29 1770.6234),(30 1732.5691),(31 1770.9508),(32 1773.0999),(33 1789.015),(34 1808.0482),(35 1808.1364),(36 1787.825),(37 1809.2396),(38 1846.8638),(39 1828.6871),(40 1819.5973),(41 1818.8079),(42 1821.643),(43 1838.5863),(44 1840.4504),(45 1846.9537),(46 1849.3699),(47 1850.5511),(48 1862.6954),(49 1888.4769),(50 1863.4493),(51 1904.1133),(52 1854.4333),(53 1881.2823),(54 1883.1687),(55 1914.2273),(56 1878.4644),(57 1900.8032),(58 1896.2957),(59 1940.7566),(60 1914.3079),(61 1920.479),(62 1914.0798),(63 1935.7228),(64 1909.0524),(65 1884.1517),(66 1928.4196),(67 1884.4934),(68 1907.406),(69 1862.951),(70 1883.8176),(71 1851.1637),(72 1861.1049),(73 1873.2302),(74 1830.5714),(75 1899.0566),(76 1809.4485),(77 1905.3558),(78 1843.2483),(79 1874.4049),
(1 1443.2428),(2 1182.6119),(3 1390.6277),(4 1322.092),(5 1412.5836),(6 1421.4141),(7 1413.7948),(8 1446.9746),(9 1456.3112),(10 1481.5498),(11 1473.1715),(12 1486.2329),(13 1514.92),(14 1512.5234),(15 1521.547),(16 1544.4285),(17 1581.8074),(18 1569.6277),(19 1603.6318),(20 1607.0984),(21 1601.7671),(22 1647.5618),(23 1625.8936),(24 1634.2046),(25 1671.3231),(26 1628.9764),(27 1680.0145),(28 1688.0808),(29 1714.3792),(30 1703.645),(31 1723.0303),(32 1722.4655),(33 1718.7255),(34 1753.1016),(35 1770.4816),(36 1754.1151),(37 1759.3024),(38 1790.9081),(39 1779.7479),(40 1775.3635),(41 1783.8125),(42 1784.6777),(43 1805.7347),(44 1812.334),(45 1819.5719),(46 1836.4532),(47 1819.0851),(48 1845.4774),(49 1844.6925),(50 1835.0887),(51 1863.3156),(52 1834.5184),(53 1833.8984),(54 1853.2129),(55 1865.6481),(56 1851.1643),(57 1844.0994),(58 1871.2972),(59 1884.4662),(60 1900.5878),(61 1860.173),(62 1858.6561),(63 1881.1837),(64 1877.0566),(65 1848.1742),(66 1871.9899),(67 1799.3562),(68 1862.7966),(69 1810.3591),(70 1833.3163),(71 1786.1653),(72 1812.9884),(73 1823.1095),(74 1749.9181),(75 1819.3296),(76 1736.5996),(77 1812.0048),(78 1763.6771),(79 1819.5271),
(1 1441.8381),(2 1156.9877),(3 1356.348),(4 1320.242),(5 1375.2328),(6 1373.739),(7 1398.8862),(8 1449.5972),(9 1438.3536),(10 1459.6342),(11 1437.939),(12 1474.4265),(13 1482.3258),(14 1501.7802),(15 1508.283),(16 1518.7),(17 1529.9517),(18 1563.128),(19 1563.7748),(20 1588.2762),(21 1584.4073),(22 1623.7667),(23 1597.4387),(24 1618.9512),(25 1634.3467),(26 1618.5695),(27 1665.9678),(28 1655.8182),(29 1691.6876),(30 1662.6825),(31 1683.3975),(32 1714.0931),(33 1717.0721),(34 1737.9048),(35 1731.091),(36 1745.1147),(37 1717.6489),(38 1746.4073),(39 1737.8937),(40 1727.813),(41 1726.4655),(42 1729.1893),(43 1771.3656),(44 1772.5156),(45 1764.9353),(46 1761.6216),(47 1776.3855),(48 1763.2917),(49 1785.214),(50 1777.3342),(51 1789.6663),(52 1790.9523),(53 1778.342),(54 1782.8005),(55 1814.9508),(56 1776.7584),(57 1822.2703),(58 1807.5428),(59 1824.4823),(60 1810.7194),(61 1833.3483),(62 1819.6918),(63 1850.32),(64 1836.8564),(65 1808.2212),(66 1838.2982),(67 1797.8733),(68 1833.106),(69 1803.389),(70 1837.285),(71 1770.9923),(72 1802.3534),(73 1792.6227),(74 1757.108),(75 1811.059),(76 1741.6406),(77 1825.9724),(78 1739.6876),(79 1773.0608),
(1 1381.9623),(2 1115.4504),(3 1308.3895),(4 1262.8732),(5 1321.8855),(6 1309.9701),(7 1318.6178),(8 1368.4667),(9 1363.4164),(10 1390.7229),(11 1380.8324),(12 1414.5278),(13 1443.1512),(14 1441.9285),(15 1424.7103),(16 1470.1671),(17 1469.4126),(18 1478.4495),(19 1524.1475),(20 1514.9249),(21 1513.8269),(22 1559.9552),(23 1539.4119),(24 1559.3484),(25 1587.2095),(26 1588.1509),(27 1634.7695),(28 1645.3011),(29 1660.7332),(30 1673.2959),(31 1666.1217),(32 1705.7074),(33 1690.7158),(34 1699.4895),(35 1678.9884),(36 1711.3761),(37 1720.6636),(38 1735.5374),(39 1727.4722),(40 1713.8383),(41 1717.7721),(42 1704.2251),(43 1748.3782),(44 1752.6351),(45 1721.052),(46 1741.4083),(47 1754.5778),(48 1723.3131),(49 1738.904),(50 1726.8971),(51 1743.9088),(52 1741.6155),(53 1719.8383),(54 1746.7234),(55 1785.0996),(56 1761.1528),(57 1780.4204),(58 1753.811),(59 1775.5793),(60 1785.8274),(61 1791.0969),(62 1793.022),(63 1818.2805),(64 1764.7141),(65 1752.1166),(66 1772.3041),(67 1765.8713),(68 1795.8091),(69 1747.946),(70 1770.4298),(71 1723.5653),(72 1759.3124),(73 1741.4202),(74 1715.2719),(75 1780.2888),(76 1678.0543),(77 1766.3773),(78 1685.4685),(79 1755.0889),
(1 1409.7748),(2 1128.2825),(3 1325.4058),(4 1248.8312),(5 1338.3981),(6 1331.399),(7 1320.5936),(8 1385.5007),(9 1383.3702),(10 1406.8195),(11 1373.7719),(12 1416.6716),(13 1426.0479),(14 1456.2732),(15 1417.7158),(16 1455.4117),(17 1464.5355),(18 1477.4651),(19 1485.7571),(20 1508.2084),(21 1542.3439),(22 1539.2863),(23 1537.6364),(24 1572.0896),(25 1577.56),(26 1561.9047),(27 1620.7883),(28 1623.4846),(29 1630.2826),(30 1635.3046),(31 1637.747),(32 1656.8263),(33 1649.108),(34 1676.8983),(35 1658.2142),(36 1685.0287),(37 1699.5729),(38 1712.7034),(39 1713.6833),(40 1706.103),(41 1709.9187),(42 1700.4613),(43 1745.4462),(44 1739.5887),(45 1719.4182),(46 1712.2115),(47 1719.162),(48 1713.1571),(49 1719.9379),(50 1730.6538),(51 1721.5004),(52 1722.3203),(53 1719.2288),(54 1764.2305),(55 1782.2509),(56 1750.4316),(57 1765.2462),(58 1752.0049),(59 1726.9095),(60 1767.3304),(61 1723.997),(62 1756.9117),(63 1763.7853),(64 1704.98),(65 1699.6768),(66 1739.3563),(67 1693.5732),(68 1723.5514),(69 1687.8265),(70 1734.3672),(71 1673.9221),(72 1710.2529),(73 1692.0403),(74 1688.2476),(75 1702.1283),(76 1634.1754),(77 1714.7439),(78 1620.5784),(79 1691.6605),
(1 1354.0314),(2 1096.1539),(3 1267.2216),(4 1199.3007),(5 1289.7662),(6 1263.7937),(7 1268.0153),(8 1327.8074),(9 1350.5078),(10 1356.9491),(11 1338.6545),(12 1383.8512),(13 1399.8795),(14 1439.667),(15 1387.2605),(16 1424.9225),(17 1426.0527),(18 1422.8271),(19 1450.3662),(20 1442.3583),(21 1482.2423),(22 1486.8037),(23 1469.2101),(24 1485.8927),(25 1506.4897),(26 1518.8975),(27 1572.8102),(28 1579.0988),(29 1576.3116),(30 1579.6099),(31 1579.2865),(32 1589.2388),(33 1583.0771),(34 1600.0735),(35 1598.1641),(36 1614.1464),(37 1632.0544),(38 1645.5967),(39 1648.467),(40 1634.5289),(41 1641.887),(42 1634.263),(43 1645.3865),(44 1653.0332),(45 1647.361),(46 1638.4429),(47 1645.242),(48 1641.2137),(49 1648.665),(50 1658.811),(51 1637.8865),(52 1644.5934),(53 1667.6694),(54 1710.6865),(55 1716.6207),(56 1691.3817),(57 1704.4229),(58 1675.938),(59 1682.894),(60 1690.7906),(61 1661.2064),(62 1714.0292),(63 1695.3441),(64 1694.0803),(65 1660.842),(66 1704.8613),(67 1649.0093),(68 1709.0216),(69 1682.6127),(70 1712.1339),(71 1641.2092),(72 1716.2421),(73 1666.2488),(74 1659.6779),(75 1660.3376),(76 1617.1482),(77 1667.2816),(78 1600.8718),(79 1657.5183),
(1 1292.2797),(2 1043.8883),(3 1234.922),(4 1161.3032),(5 1239.9),(6 1242.3855),(7 1222.9065),(8 1277.8247),(9 1323.1996),(10 1291.0814),(11 1288.6115),(12 1305.7056),(13 1341.0886),(14 1390.1023),(15 1335.1803),(16 1371.971),(17 1385.596),(18 1369.2477),(19 1403.7107),(20 1388.3788),(21 1455.783),(22 1428.046),(23 1438.7932),(24 1457.9797),(25 1476.5093),(26 1475.2605),(27 1496.0586),(28 1522.0156),(29 1501.3685),(30 1516.9432),(31 1539.8335),(32 1548.5533),(33 1529.3701),(34 1547.1942),(35 1554.3309),(36 1563.6392),(37 1577.2627),(38 1583.3092),(39 1572.9025),(40 1575.9001),(41 1577.2306),(42 1558.3959),(43 1574.0576),(44 1558.0093),(45 1557.2999),(46 1573.61),(47 1566.341),(48 1577.3572),(49 1593.695),(50 1576.6003),(51 1587.404),(52 1587.688),(53 1616.3611),(54 1636.2637),(55 1644.3589),(56 1623.8473),(57 1666.0068),(58 1615.2368),(59 1654.7865),(60 1661.5287),(61 1637.8077),(62 1660.027),(63 1654.4875),(64 1658.5881),(65 1646.8391),(66 1651.238),(67 1620.1525),(68 1646.6603),(69 1629.9113),(70 1642.5566),(71 1561.8286),(72 1657.8887),(73 1595.8693),(74 1595.8918),(75 1593.7709),(76 1546.484),(77 1605.3334),(78 1560.4037),(79 1597.5302),
(1 1296.183),(2 1048.0548),(3 1238.3834),(4 1156.3251),(5 1240.3262),(6 1254.9165),(7 1229.6213),(8 1280.8833),(9 1321.4529),(10 1335.1053),(11 1301.9159),(12 1309.104),(13 1357.6115),(14 1384.8682),(15 1335.1334),(16 1390.456),(17 1380.5162),(18 1380.9678),(19 1401.2872),(20 1393.9447),(21 1446.0452),(22 1443.5054),(23 1441.1947),(24 1443.6022),(25 1471.3236),(26 1474.7524),(27 1491.5553),(28 1512.603),(29 1500.751),(30 1532.907),(31 1546.7725),(32 1562.6515),(33 1550.6141),(34 1566.2885),(35 1575.9839),(36 1576.8923),(37 1562.0397),(38 1581.196),(39 1598.7792),(40 1593.2754),(41 1609.1434),(42 1573.9431),(43 1593.2246),(44 1570.7108),(45 1561.063),(46 1572.3153),(47 1552.62),(48 1576.4229),(49 1559.9915),(50 1565.0841),(51 1588.1453),(52 1586.7699),(53 1599.3223),(54 1621.8455),(55 1640.5656),(56 1605.5024),(57 1633.8518),(58 1593.6382),(59 1622.7906),(60 1634.6986),(61 1612.1802),(62 1641.0751),(63 1618.9152),(64 1621.9784),(65 1601.5447),(66 1593.3306),(67 1602.142),(68 1627.5658),(69 1622.22),(70 1648.3774),(71 1578.0958),(72 1650.6486),(73 1602.3848),(74 1617.1478),(75 1593.6276),(76 1550.7366),(77 1603.6073),(78 1548.8722),(79 1614.4697),
(1 1212.2836),(2 981.5813),(3 1163.8945),(4 1101.2843),(5 1155.2191),(6 1186.2852),(7 1161.4014),(8 1186.9774),(9 1254.2672),(10 1234.6941),(11 1244.9409),(12 1238.8053),(13 1275.0134),(14 1303.0479),(15 1261.4711),(16 1300.9384),(17 1293.1158),(18 1287.0209),(19 1321.3259),(20 1305.5609),(21 1374.6547),(22 1348.8417),(23 1344.241),(24 1351.6606),(25 1361.5719),(26 1369.1271),(27 1384.3175),(28 1395.6063),(29 1381.132),(30 1420.7432),(31 1417.5555),(32 1431.1194),(33 1416.2426),(34 1425.0856),(35 1426.5231),(36 1450.3535),(37 1448.1229),(38 1451.8726),(39 1456.0099),(40 1453.1951),(41 1456.0042),(42 1441.937),(43 1466.7463),(44 1439.8586),(45 1428.0559),(46 1437.7358),(47 1429.6411),(48 1436.8044),(49 1433.8549),(50 1451.8629),(51 1468.0244),(52 1477.4696),(53 1494.8309),(54 1523.9581),(55 1513.3424),(56 1527.0674),(57 1524.7527),(58 1506.8522),(59 1532.4832),(60 1555.4385),(61 1525.1647),(62 1555.3506),(63 1536.1375),(64 1567.5626),(65 1536.3861),(66 1546.1051),(67 1534.6641),(68 1579.8779),(69 1557.5149),(70 1569.9089),(71 1508.0287),(72 1562.164),(73 1521.8193),(74 1515.7487),(75 1500.1515),(76 1484.7642),(77 1517.5465),(78 1489.1844),(79 1507.3086),
(1 1198.5768),(2 955.18884),(3 1168.5786),(4 1093.6285),(5 1134.9661),(6 1187.8745),(7 1168.5947),(8 1183.9261),(9 1218.1669),(10 1217.6444),(11 1217.0769),(12 1218.66),(13 1235.3899),(14 1296.785),(15 1242.7347),(16 1297.6124),(17 1300.679),(18 1281.876),(19 1338.7207),(20 1311.6284),(21 1372.2838),(22 1343.2007),(23 1356.9462),(24 1356.2491),(25 1378.0778),(26 1398.9392),(27 1410.3179),(28 1431.308),(29 1409.9763),(30 1443.7156),(31 1443.8265),(32 1482.4625),(33 1474.6721),(34 1496.4187),(35 1493.7274),(36 1493.7234),(37 1495.7236),(38 1486.2643),(39 1498.7103),(40 1501.132),(41 1505.2859),(42 1491.4916),(43 1495.8073),(44 1485.3763),(45 1463.0039),(46 1502.1807),(47 1485.6136),(48 1476.423),(49 1488.5603),(50 1487.0573),(51 1502.3915),(52 1532.5814),(53 1514.3369),(54 1558.9585),(55 1524.3872),(56 1531.6119),(57 1546.0939),(58 1504.6182),(59 1523.322),(60 1539.7727),(61 1508.8535),(62 1513.6177),(63 1522.7305),(64 1533.4064),(65 1489.4481),(66 1545.6423),(67 1512.1543),(68 1541.985),(69 1518.4883),(70 1520.6437),(71 1459.494),(72 1540.5831),(73 1477.0618),(74 1465.0272),(75 1469.3378),(76 1445.0245),(77 1475.4624),(78 1434.0608),(79 1470.194),
(1 1115.8667),(2 907.4499),(3 1097.7491),(4 1036.6064),(5 1063.9113),(6 1104.6473),(7 1094.0391),(8 1104.1157),(9 1173.1366),(10 1128.918),(11 1142.4298),(12 1149.0532),(13 1169.7384),(14 1191.571),(15 1175.6628),(16 1199.1465),(17 1203.7007),(18 1200.3147),(19 1241.1024),(20 1241.2247),(21 1249.7623),(22 1252.5696),(23 1270.9342),(24 1264.3575),(25 1277.816),(26 1282.7441),(27 1293.5256),(28 1318.0707),(29 1293.9132),(30 1320.1616),(31 1327.3207),(32 1354.6556),(33 1355.1934),(34 1376.0156),(35 1362.5548),(36 1356.4681),(37 1379.5326),(38 1402.566),(39 1409.649),(40 1406.5609),(41 1390.9355),(42 1392.7848),(43 1413.2732),(44 1410.8113),(45 1395.7985),(46 1406.9148),(47 1384.6527),(48 1411.6083),(49 1414.4102),(50 1427.1399),(51 1435.0133),(52 1458.8188),(53 1463.123),(54 1484.4806),(55 1453.5656),(56 1454.02),(57 1469.8854),(58 1435.6842),(59 1449.5247),(60 1453.2756),(61 1451.7627),(62 1434.4075),(63 1447.1288),(64 1469.1062),(65 1438.069),(66 1457.7458),(67 1450.747),(68 1453.2731),(69 1449.9144),(70 1454.2979),(71 1399.152),(72 1451.8939),(73 1385.9559),(74 1405.2894),(75 1379.1086),(76 1386.3673),(77 1384.0452),(78 1387.3323),(79 1396.5994),
(1 1097.8046),(2 909.75507),(3 1075.305),(4 1022.9625),(5 1039.6039),(6 1087.7051),(7 1080.832),(8 1095.295),(9 1162.3103),(10 1126.4319),(11 1141.6389),(12 1148.9551),(13 1169.4661),(14 1195.9535),(15 1159.2192),(16 1222.2343),(17 1211.2786),(18 1197.0161),(19 1236.4071),(20 1236.4723),(21 1264.2471),(22 1270.4121),(23 1277.9619),(24 1267.4752),(25 1275.9923),(26 1291.4255),(27 1308.7042),(28 1317.6095),(29 1320.5575),(30 1330.4192),(31 1329.6648),(32 1346.9661),(33 1351.3936),(34 1350.3734),(35 1347.905),(36 1351.7152),(37 1382.4857),(38 1388.0725),(39 1372.4557),(40 1365.0791),(41 1371.3588),(42 1375.3497),(43 1391.1123),(44 1375.6427),(45 1381.2615),(46 1367.7653),(47 1383.1703),(48 1399.8472),(49 1390.3328),(50 1413.4512),(51 1450.7596),(52 1440.6656),(53 1445.355),(54 1442.9033),(55 1433.2075),(56 1444.1741),(57 1419.806),(58 1418.3562),(59 1421.9622),(60 1417.2712),(61 1418.0475),(62 1413.0657),(63 1425.8514),(64 1435.9749),(65 1413.1075),(66 1426.9944),(67 1406.2626),(68 1424.0844),(69 1440.4315),(70 1418.3599),(71 1373.2819),(72 1425.3531),(73 1357.211),(74 1376.4309),(75 1342.433),(76 1364.1718),(77 1358.751),(78 1375.9678),(79 1348.073),
(1 1056.2059),(2 875.5954),(3 1045.9706),(4 989.37805),(5 1013.8467),(6 1063.5645),(7 1050.0182),(8 1069.0988),(9 1114.0228),(10 1079.4341),(11 1134.6809),(12 1116.8107),(13 1157.6187),(14 1160.4209),(15 1142.4236),(16 1187.7227),(17 1184.0314),(18 1180.7013),(19 1217.1669),(20 1222.6146),(21 1252.9534),(22 1254.1857),(23 1275.842),(24 1253.1896),(25 1280.4352),(26 1283.0079),(27 1282.1014),(28 1310.0826),(29 1320.4991),(30 1322.0491),(31 1331.8569),(32 1345.7979),(33 1360.3595),(34 1386.2684),(35 1381.6996),(36 1390.8999),(37 1404.3788),(38 1410.2909),(39 1401.5581),(40 1401.3645),(41 1413.9684),(42 1405.7191),(43 1426.4385),(44 1406.8193),(45 1409.3716),(46 1393.7319),(47 1431.7977),(48 1422.7902),(49 1417.115),(50 1434.4352),(51 1453.5444),(52 1447.3901),(53 1458.5845),(54 1450.0935),(55 1432.4742),(56 1429.7026),(57 1412.0369),(58 1408.8723),(59 1405.8035),(60 1409.417),(61 1381.4799),(62 1401.7372),(63 1374.3506),(64 1429.4677),(65 1359.9049),(66 1407.5887),(67 1392.2439),(68 1402.5259),(69 1385.5781),(70 1392.1766),(71 1346.5654),(72 1377.0914),(73 1321.6703),(74 1351.815),(75 1322.2428),(76 1340.0569),(77 1341.4932),(78 1348.2574),(79 1342.5405),
(1 1027.8964),(2 854.98193),(3 1004.5818),(4 976.2368),(5 978.037),(6 1032.2728),(7 1020.05896),(8 1034.0891),(9 1089.0608),(10 1041.2905),(11 1093.3558),(12 1071.9712),(13 1114.3888),(14 1115.5388),(15 1116.3624),(16 1146.6055),(17 1134.8416),(18 1135.6122),(19 1178.1008),(20 1178.1018),(21 1204.8837),(22 1226.6759),(23 1221.7524),(24 1215.0195),(25 1246.3888),(26 1242.1758),(27 1267.7263),(28 1293.1196),(29 1290.0253),(30 1291.5219),(31 1313.4479),(32 1319.7039),(33 1330.5392),(34 1339.6993),(35 1353.823),(36 1369.4722),(37 1360.6195),(38 1354.3173),(39 1359.8353),(40 1371.2563),(41 1387.4757),(42 1367.4489),(43 1389.8905),(44 1358.1198),(45 1374.8306),(46 1383.9752),(47 1366.4679),(48 1375.8668),(49 1396.0903),(50 1402.168),(51 1395.4746),(52 1408.546),(53 1402.512),(54 1428.0377),(55 1386.6285),(56 1378.0806),(57 1381.9066),(58 1364.2242),(59 1401.0052),(60 1377.3073),(61 1368.4158),(62 1374.13),(63 1376.776),(64 1387.3575),(65 1360.239),(66 1379.2686),(67 1360.8997),(68 1357.3268),(69 1365.5991),(70 1373.264),(71 1345.0835),(72 1376.5193),(73 1328.8003),(74 1340.418),(75 1329.131),(76 1353.6649),(77 1345.8678),(78 1353.0175),(79 1338.8906),
(1 1017.306),(2 848.4118),(3 986.4552),(4 959.8777),(5 983.6328),(6 1040.5156),(7 1007.19855),(8 1060.328),(9 1093.9025),(10 1046.4222),(11 1110.6194),(12 1079.9617),(13 1120.3468),(14 1126.8918),(15 1125.9546),(16 1162.0287),(17 1163.3049),(18 1160.7858),(19 1190.9156),(20 1200.4889),(21 1214.7289),(22 1228.5701),(23 1229.7101),(24 1213.0754),(25 1244.493),(26 1250.9045),(27 1249.9988),(28 1268.7894),(29 1264.167),(30 1272.7113),(31 1295.4795),(32 1291.7914),(33 1291.1073),(34 1283.6113),(35 1311.7727),(36 1305.9272),(37 1315.7538),(38 1311.0455),(39 1300.9916),(40 1311.1564),(41 1327.6238),(42 1321.933),(43 1312.6624),(44 1298.4292),(45 1331.9438),(46 1329.3517),(47 1319.1171),(48 1355.1311),(49 1331.3485),(50 1356.06),(51 1349.0062),(52 1371.2067),(53 1377.279),(54 1388.5309),(55 1336.7509),(56 1355.4507),(57 1343.9926),(58 1350.7958),(59 1376.9426),(60 1335.3208),(61 1340.7207),(62 1343.3535),(63 1354.2313),(64 1343.3793),(65 1328.7562),(66 1342.2235),(67 1326.753),(68 1315.8158),(69 1337.1693),(70 1327.1708),(71 1295.3593),(72 1333.6572),(73 1294.2115),(74 1314.3362),(75 1277.2079),(76 1324.4186),(77 1307.2157),(78 1331.66),(79 1315.4307),
(1 952.8912),(2 822.76526),(3 921.6477),(4 878.07025),(5 920.1851),(6 981.7047),(7 952.60547),(8 962.11694),(9 1000.7589),(10 972.25775),(11 1027.348),(12 1016.255),(13 1044.0502),(14 1040.7599),(15 1062.1385),(16 1092.7942),(17 1103.2694),(18 1106.8975),(19 1110.7617),(20 1120.3059),(21 1131.9703),(22 1154.5999),(23 1151.131),(24 1133.9703),(25 1156.0507),(26 1161.2913),(27 1186.0709),(28 1200.6168),(29 1198.3938),(30 1209.476),(31 1227.7811),(32 1224.694),(33 1220.8549),(34 1211.0726),(35 1232.7701),(36 1229.2748),(37 1245.1677),(38 1229.2673),(39 1212.279),(40 1232.9784),(41 1248.9031),(42 1238.6504),(43 1218.2351),(44 1230.4648),(45 1263.2834),(46 1240.0098),(47 1255.8225),(48 1267.3767),(49 1236.571),(50 1266.5614),(51 1269.7882),(52 1275.6182),(53 1282.5267),(54 1278.3307),(55 1249.9924),(56 1271.6733),(57 1233.1862),(58 1270.9774),(59 1264.5457),(60 1252.6034),(61 1248.1907),(62 1255.3846),(63 1231.7306),(64 1273.8025),(65 1242.5267),(66 1242.1077),(67 1240.1268),(68 1229.807),(69 1250.813),(70 1251.9604),(71 1222.9718),(72 1242.4603),(73 1204.5494),(74 1234.5597),(75 1195.4307),(76 1248.7512),(77 1222.5073),(78 1245.632),(79 1221.9391),
