1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 65.33822),(2 80.178085),(3 90.29856),(4 97.21761),(5 100.917206),(6 107.143715),(7 112.26868),(8 115.4747),(9 120.195366),(10 123.87258),(11 126.40725),(12 126.3598),(13 131.06183),(14 130.48264),(15 135.07318),(16 135.41821),(17 139.78079),(18 140.23105),(19 141.01096),(20 142.50613),(21 142.36212),(22 146.72824),(23 147.14072),(24 148.664),(25 148.36263),(26 149.40938),(27 153.58064),(28 155.30424),(29 156.10213),(30 157.6909),(31 157.47638),(32 157.31339),(33 156.82257),(34 156.38553),(35 157.00708),(36 155.9434),(37 153.77258),(38 152.39886),(39 152.43404),(40 152.92294),(41 153.5021),(42 154.88),(43 155.98924),(44 155.09323),(45 156.32169),(46 156.57997),(47 155.10681),(48 155.33253),(49 154.44627),(50 153.55313),(51 153.9936),(52 154.32712),(53 151.50658),(54 153.01202),(55 154.37735),(56 153.42606),(57 152.36449),(58 154.96817),(59 153.85583),(60 153.04039),(61 152.12556),(62 152.2195),(63 152.04953),(64 151.247),(65 148.46725),(66 149.26404),(67 147.0043),(68 145.75899),(69 146.73912),(70 149.39343),(71 149.56497),(72 148.46327),(73 147.24768),(74 148.03944),(75 148.44907),(76 147.07973),(77 146.62613),(78 147.15018),(79 148.68056),
(1 67.09659),(2 81.22364),(3 90.972946),(4 98.125465),(5 101.96018),(6 108.308914),(7 115.23598),(8 117.98829),(9 122.54086),(10 125.17197),(11 128.80592),(12 130.14786),(13 133.18542),(14 132.66417),(15 135.51758),(16 135.60672),(17 139.2067),(18 139.34645),(19 141.25331),(20 141.96805),(21 142.55762),(22 145.06856),(23 145.28403),(24 148.31271),(25 148.65247),(26 149.13632),(27 152.00266),(28 152.12938),(29 152.73938),(30 155.00008),(31 155.12613),(32 153.95235),(33 154.26634),(34 154.35419),(35 153.41434),(36 151.27026),(37 151.47517),(38 153.0146),(39 154.91037),(40 153.7899),(41 156.31004),(42 159.09459),(43 159.14432),(44 156.66243),(45 156.33096),(46 155.78357),(47 154.31723),(48 156.69077),(49 156.84787),(50 155.53209),(51 155.42566),(52 154.37291),(53 153.24327),(54 156.48267),(55 157.09013),(56 153.8822),(57 153.91548),(58 155.46364),(59 154.39325),(60 154.74118),(61 152.78578),(62 153.43867),(63 153.11665),(64 152.70016),(65 149.8122),(66 151.99475),(67 150.9402),(68 149.00696),(69 149.84714),(70 151.19595),(71 151.28806),(72 151.51698),(73 150.18306),(74 148.80496),(75 148.9471),(76 148.09312),(77 147.70882),(78 147.88718),(79 150.02846),
(1 66.56211),(2 82.22029),(3 93.16935),(4 100.5201),(5 102.70382),(6 108.0119),(7 114.16075),(8 117.87433),(9 120.711655),(10 124.084305),(11 127.782326),(12 128.30998),(13 131.82265),(14 131.87785),(15 135.72131),(16 136.27534),(17 141.13777),(18 143.09761),(19 142.72499),(20 145.2067),(21 143.58221),(22 145.50848),(23 146.88716),(24 148.49063),(25 150.85939),(26 152.45659),(27 156.61703),(28 156.01752),(29 159.47836),(30 159.78955),(31 159.80992),(32 158.97623),(33 156.6931),(34 156.72876),(35 156.40413),(36 156.42549),(37 152.99648),(38 154.09314),(39 154.70374),(40 152.8912),(41 156.31067),(42 158.61398),(43 159.59673),(44 160.37494),(45 160.07117),(46 160.61295),(47 157.33824),(48 159.57013),(49 156.86234),(50 156.21281),(51 159.14983),(52 157.15909),(53 154.95374),(54 157.02681),(55 158.55524),(56 156.40073),(57 157.63441),(58 157.8619),(59 157.38461),(60 158.50185),(61 156.32166),(62 155.82652),(63 156.77715),(64 154.80704),(65 151.10962),(66 150.9568),(67 149.32202),(68 148.78084),(69 149.2586),(70 151.72217),(71 152.6011),(72 151.89886),(73 150.8409),(74 149.93298),(75 150.68579),(76 149.71631),(77 148.302),(78 151.45877),(79 151.35466),
(1 64.61336),(2 78.89096),(3 89.27627),(4 95.51845),(5 98.60375),(6 104.4882),(7 110.08815),(8 113.48148),(9 117.2672),(10 118.679375),(11 121.49749),(12 123.43071),(13 126.3861),(14 127.068504),(15 129.66682),(16 131.71255),(17 133.9701),(18 137.22052),(19 138.20465),(20 140.5257),(21 139.65509),(22 141.67766),(23 142.41109),(24 144.94638),(25 146.06834),(26 148.44815),(27 149.99341),(28 149.54999),(29 152.39288),(30 150.65869),(31 151.74788),(32 151.41515),(33 148.97754),(34 149.27092),(35 148.52008),(36 148.33522),(37 147.91768),(38 149.30824),(39 149.82304),(40 147.68098),(41 151.31651),(42 153.10997),(43 153.63138),(44 152.96257),(45 150.25537),(46 150.06865),(47 149.35191),(48 150.33665),(49 146.84787),(50 146.46083),(51 147.85742),(52 147.29185),(53 145.76569),(54 147.58769),(55 147.34827),(56 146.60852),(57 146.25238),(58 145.60764),(59 146.08781),(60 147.13698),(61 144.94096),(62 144.84569),(63 144.54347),(64 144.131),(65 143.18143),(66 143.00462),(67 140.65231),(68 141.13943),(69 138.71811),(70 141.69485),(71 142.31975),(72 142.10408),(73 140.73392),(74 140.86456),(75 142.14304),(76 141.60709),(77 141.53645),(78 143.31729),(79 143.67043),
(1 64.26778),(2 78.64383),(3 89.730286),(4 95.642845),(5 98.92839),(6 105.021),(7 111.188576),(8 113.7818),(9 117.836136),(10 119.19613),(11 124.245384),(12 125.6615),(13 130.52582),(14 132.14136),(15 135.18513),(16 136.69739),(17 139.31041),(18 142.10371),(19 141.87042),(20 144.68562),(21 142.98828),(22 145.4836),(23 147.05515),(24 149.08719),(25 148.54529),(26 149.87291),(27 151.4901),(28 152.2669),(29 153.21323),(30 152.10254),(31 153.29224),(32 152.47539),(33 151.6721),(34 152.91966),(35 152.40614),(36 150.96489),(37 148.93663),(38 149.81963),(39 149.97162),(40 148.89255),(41 150.6691),(42 152.11215),(43 154.45059),(44 155.17555),(45 154.77596),(46 154.85056),(47 154.26736),(48 155.64938),(49 154.71642),(50 154.16806),(51 155.27437),(52 155.24774),(53 153.29884),(54 154.89297),(55 154.85478),(56 156.12654),(57 156.16711),(58 155.13571),(59 154.32484),(60 157.68864),(61 154.40652),(62 152.67955),(63 152.55869),(64 151.39444),(65 151.637),(66 150.99368),(67 148.38925),(68 147.00467),(69 146.58273),(70 148.16766),(71 147.38092),(72 148.82587),(73 148.83148),(74 148.45717),(75 148.72194),(76 149.6383),(77 148.92557),(78 149.96367),(79 148.59947),
(1 63.856873),(2 76.917366),(3 88.68723),(4 94.9109),(5 98.81096),(6 104.791374),(7 111.56092),(8 112.788666),(9 118.88242),(10 118.632095),(11 123.69806),(12 125.384995),(13 129.85924),(14 130.37859),(15 133.29866),(16 134.08098),(17 136.41165),(18 138.24704),(19 140.0599),(20 141.13315),(21 140.81201),(22 140.90263),(23 142.70995),(24 145.28516),(25 145.59267),(26 146.77954),(27 149.1922),(28 150.33113),(29 152.27846),(30 151.63121),(31 151.12767),(32 151.29929),(33 150.43373),(34 150.84875),(35 147.81313),(36 148.3652),(37 147.06772),(38 147.58588),(39 148.79117),(40 149.88664),(41 151.75197),(42 153.30502),(43 154.7856),(44 154.7857),(45 153.19514),(46 152.4207),(47 152.7118),(48 153.91478),(49 153.20624),(50 151.71631),(51 152.45006),(52 152.29202),(53 150.75775),(54 152.93204),(55 154.15366),(56 152.72144),(57 151.84483),(58 150.63214),(59 150.65726),(60 152.35204),(61 148.57735),(62 149.38168),(63 150.45741),(64 148.89508),(65 147.18771),(66 148.23987),(67 145.32378),(68 145.23894),(69 144.65231),(70 146.77307),(71 145.81027),(72 146.32312),(73 143.81982),(74 143.6705),(75 143.45874),(76 143.40266),(77 142.68642),(78 144.44592),(79 145.16075),
(1 63.87666),(2 76.67864),(3 87.79781),(4 94.52057),(5 98.87029),(6 104.66809),(7 109.59195),(8 113.007126),(9 119.17787),(10 120.27427),(11 125.00526),(12 126.39453),(13 132.14903),(14 130.97183),(15 133.15471),(16 135.46417),(17 138.92577),(18 139.5693),(19 140.77519),(20 140.9538),(21 142.89827),(22 142.99667),(23 144.66313),(24 145.59442),(25 146.16798),(26 147.30324),(27 149.87059),(28 151.86848),(29 153.71951),(30 155.10883),(31 153.42477),(32 154.13515),(33 154.81528),(34 153.88785),(35 151.8849),(36 153.6633),(37 152.92075),(38 151.96404),(39 152.30196),(40 155.25447),(41 152.98457),(42 154.52545),(43 155.92871),(44 154.06349),(45 155.04839),(46 153.73267),(47 155.02505),(48 155.82835),(49 156.29308),(50 154.20241),(51 152.72491),(52 150.39432),(53 148.2624),(54 148.46729),(55 149.16924),(56 149.95189),(57 148.2211),(58 148.09451),(59 149.73663),(60 148.75868),(61 145.9632),(62 145.41803),(63 145.96303),(64 145.99501),(65 145.13857),(66 146.98613),(67 143.96643),(68 144.93935),(69 144.83371),(70 146.7895),(71 147.20181),(72 147.4158),(73 146.40065),(74 148.1149),(75 147.55823),(76 148.71039),(77 149.21477),(78 150.69337),(79 150.81458),
(1 63.35387),(2 78.15812),(3 87.422195),(4 96.65592),(5 99.85016),(6 106.01139),(7 110.61014),(8 112.809166),(9 117.730225),(10 117.44974),(11 122.86352),(12 123.27918),(13 129.87042),(14 130.13225),(15 131.94434),(16 134.70314),(17 137.69888),(18 137.46251),(19 139.87769),(20 139.5449),(21 142.2139),(22 141.99771),(23 145.07022),(24 144.17859),(25 145.55356),(26 147.13713),(27 151.99452),(28 150.18106),(29 152.37627),(30 152.07869),(31 151.12195),(32 152.18076),(33 150.80006),(34 150.45514),(35 149.02118),(36 149.29031),(37 147.18834),(38 147.6121),(39 148.3722),(40 149.959),(41 149.56651),(42 153.7116),(43 155.10753),(44 154.63026),(45 156.04503),(46 153.20563),(47 156.47122),(48 154.76797),(49 157.02884),(50 154.61995),(51 155.4251),(52 154.48927),(53 153.46484),(54 154.27632),(55 155.9247),(56 156.2255),(57 154.05162),(58 154.7815),(59 155.74275),(60 155.46964),(61 152.84454),(62 152.38506),(63 153.51767),(64 151.22289),(65 149.619),(66 150.0291),(67 147.04938),(68 147.02898),(69 147.17711),(70 147.85014),(71 148.21928),(72 146.41223),(73 143.88832),(74 145.35997),(75 144.67429),(76 143.65678),(77 143.57962),(78 144.14165),(79 145.85658),
(1 61.51676),(2 74.77468),(3 84.60112),(4 92.77773),(5 96.21384),(6 102.70725),(7 106.26253),(8 107.942375),(9 113.169525),(10 115.80764),(11 119.29695),(12 121.30538),(13 125.138565),(14 125.942986),(15 126.129715),(16 128.27386),(17 130.87659),(18 131.45097),(19 133.89854),(20 134.2116),(21 136.76576),(22 135.16858),(23 138.20505),(24 138.59843),(25 139.40506),(26 139.3214),(27 140.89037),(28 141.31854),(29 143.37538),(30 143.88307),(31 142.66736),(32 144.32716),(33 142.38463),(34 141.39383),(35 140.76175),(36 141.07916),(37 140.96082),(38 141.19208),(39 142.07251),(40 145.04982),(41 144.57603),(42 145.95915),(43 146.99377),(44 147.22063),(45 146.72768),(46 147.14063),(47 149.97203),(48 148.19089),(49 147.824),(50 146.65425),(51 146.03741),(52 144.69777),(53 141.32526),(54 141.69208),(55 144.0851),(56 144.78201),(57 143.09134),(58 144.02217),(59 145.70787),(60 145.28099),(61 141.41138),(62 140.67993),(63 140.54619),(64 140.63124),(65 140.21175),(66 140.49652),(67 138.20682),(68 138.53662),(69 137.94914),(70 140.00708),(71 140.96562),(72 140.93243),(73 140.63156),(74 141.88298),(75 141.14265),(76 140.78287),(77 141.6405),(78 142.14981),(79 143.29729),
(1 62.15271),(2 75.61295),(3 86.449844),(4 92.64245),(5 96.42449),(6 101.6185),(7 106.52417),(8 108.310036),(9 114.234886),(10 116.66569),(11 119.77437),(12 122.33242),(13 126.39631),(14 126.927055),(15 128.77698),(16 132.65274),(17 134.3045),(18 134.69876),(19 136.22437),(20 137.91902),(21 139.93704),(22 139.08809),(23 140.48674),(24 142.82385),(25 144.82187),(26 144.2043),(27 146.57014),(28 147.91628),(29 149.76997),(30 150.1729),(31 149.84663),(32 149.91835),(33 148.31071),(34 149.6099),(35 149.01085),(36 147.5073),(37 145.08755),(38 144.97174),(39 143.9631),(40 145.20961),(41 145.89113),(42 146.90457),(43 149.08557),(44 148.59854),(45 149.16228),(46 146.29639),(47 147.87189),(48 148.10757),(49 148.78796),(50 146.772),(51 147.18298),(52 145.7478),(53 145.49039),(54 147.52744),(55 148.34653),(56 147.04057),(57 146.26996),(58 147.53561),(59 147.9559),(60 147.36499),(61 145.43495),(62 145.4575),(63 144.46548),(64 141.62253),(65 141.54683),(66 142.55959),(67 139.21399),(68 139.02544),(69 140.7636),(70 140.66974),(71 143.2172),(72 141.61081),(73 141.59894),(74 140.22502),(75 139.92653),(76 139.42276),(77 139.61224),(78 140.70663),(79 142.2497),
(1 62.10874),(2 74.69021),(3 85.62805),(4 92.72665),(5 95.91133),(6 102.512344),(7 105.13871),(8 107.755165),(9 114.24793),(10 114.64823),(11 119.54872),(12 120.972946),(13 123.37149),(14 124.74493),(15 125.4554),(16 128.4695),(17 130.98386),(18 130.04482),(19 132.59521),(20 134.51717),(21 137.51724),(22 136.62161),(23 138.46848),(24 138.0602),(25 140.88824),(26 140.36987),(27 141.44017),(28 144.0948),(29 144.82814),(30 145.77448),(31 145.85408),(32 145.26958),(33 142.64124),(34 142.11679),(35 139.61449),(36 139.22363),(37 137.64624),(38 139.16832),(39 139.39207),(40 140.55829),(41 141.20642),(42 141.30351),(43 144.00084),(44 143.33727),(45 145.28023),(46 145.00874),(47 146.18213),(48 145.49788),(49 146.92734),(50 146.7318),(51 144.57684),(52 142.54076),(53 140.26862),(54 142.48882),(55 142.70631),(56 144.1961),(57 145.03685),(58 146.04161),(59 146.47491),(60 146.53238),(61 144.47534),(62 143.03435),(63 143.59402),(64 143.48793),(65 143.75127),(66 143.24352),(67 140.52893),(68 140.48792),(69 140.25356),(70 140.29045),(71 141.3135),(72 139.77281),(73 139.55121),(74 138.33997),(75 140.17793),(76 141.00739),(77 140.15909),(78 140.91162),(79 141.31398),
(1 63.410023),(2 75.971924),(3 87.30259),(4 94.187645),(5 96.67343),(6 104.69098),(7 109.18121),(8 112.632706),(9 117.770874),(10 118.75022),(11 124.315636),(12 125.44268),(13 128.03503),(14 128.75114),(15 129.23373),(16 131.42923),(17 134.92903),(18 134.30725),(19 136.71837),(20 138.24545),(21 138.20958),(22 139.45604),(23 140.13495),(24 142.40062),(25 143.84572),(26 143.31528),(27 144.991),(28 146.08443),(29 146.17427),(30 148.36205),(31 148.5785),(32 148.65767),(33 148.1517),(34 148.05667),(35 146.40236),(36 147.73112),(37 144.85869),(38 145.62709),(39 145.20398),(40 145.69197),(41 149.90778),(42 149.01692),(43 152.06343),(44 151.38309),(45 151.90967),(46 150.35727),(47 149.14746),(48 150.33235),(49 149.28557),(50 148.44629),(51 149.39491),(52 148.09413),(53 147.23291),(54 149.16176),(55 148.96892),(56 150.0619),(57 148.5932),(58 149.12671),(59 149.98727),(60 150.31299),(61 148.82114),(62 147.94861),(63 146.50342),(64 144.73814),(65 144.0798),(66 143.06148),(67 141.18347),(68 140.30098),(69 142.1779),(70 142.86855),(71 142.75435),(72 143.26074),(73 142.33427),(74 141.52483),(75 142.7087),(76 143.6065),(77 142.17638),(78 143.51277),(79 145.25287),
(1 60.6799),(2 73.61801),(3 84.135284),(4 90.97919),(5 93.38756),(6 100.10593),(7 104.878265),(8 107.44003),(9 113.07706),(10 113.8072),(11 119.06216),(12 119.66989),(13 122.22923),(14 124.849556),(15 126.596825),(16 130.11115),(17 132.07834),(18 133.12402),(19 133.9944),(20 136.53311),(21 135.96622),(22 138.9911),(23 140.02731),(24 141.91032),(25 142.92609),(26 143.50136),(27 146.64926),(28 147.55),(29 147.95369),(30 149.53314),(31 151.0073),(32 150.28093),(33 148.9593),(34 149.06386),(35 146.62875),(36 147.95065),(37 148.03488),(38 148.76349),(39 149.06688),(40 148.94418),(41 151.7266),(42 150.94312),(43 151.84132),(44 150.49239),(45 149.13939),(46 148.95946),(47 150.72238),(48 151.14354),(49 148.61171),(50 146.96431),(51 147.18622),(52 144.34016),(53 143.29808),(54 145.60637),(55 145.97433),(56 146.32954),(57 146.82098),(58 147.32841),(59 147.10667),(60 146.21532),(61 143.0744),(62 144.36314),(63 144.40106),(64 144.97495),(65 144.18333),(66 143.22485),(67 140.50659),(68 140.9587),(69 142.33096),(70 142.88417),(71 142.72322),(72 141.80301),(73 142.86214),(74 143.14478),(75 144.53639),(76 145.42128),(77 143.42656),(78 145.67516),(79 146.55083),
(1 58.995327),(2 71.80787),(3 81.47162),(4 88.81205),(5 92.59345),(6 97.78838),(7 103.816635),(8 107.75365),(9 111.43362),(10 114.54265),(11 118.32863),(12 121.90817),(13 121.77149),(14 125.21455),(15 126.84945),(16 129.61433),(17 131.40839),(18 133.18738),(19 133.83688),(20 136.19371),(21 134.56502),(22 136.12457),(23 138.33937),(24 138.85014),(25 139.3757),(26 139.4799),(27 142.30785),(28 143.05865),(29 141.38486),(30 142.47263),(31 142.3236),(32 143.72992),(33 141.54056),(34 142.20412),(35 140.04239),(36 140.0372),(37 139.34735),(38 139.06233),(39 140.07074),(40 139.29475),(41 143.10191),(42 145.14189),(43 147.56837),(44 147.16232),(45 145.71059),(46 144.80472),(47 144.75337),(48 145.42505),(49 145.68034),(50 143.78558),(51 143.83075),(52 142.62622),(53 143.62442),(54 144.68095),(55 143.17842),(56 143.95375),(57 143.62274),(58 142.61406),(59 144.5172),(60 144.16852),(61 141.98863),(62 141.45227),(63 141.10574),(64 140.3042),(65 139.78998),(66 138.81837),(67 136.8),(68 135.59703),(69 135.5032),(70 135.99698),(71 134.8741),(72 136.1203),(73 136.97762),(74 136.63333),(75 136.34706),(76 136.76202),(77 136.86745),(78 136.56363),(79 139.70007),
(1 59.148087),(2 73.64964),(3 82.47004),(4 90.02259),(5 93.6071),(6 97.69162),(7 103.49412),(8 105.45072),(9 109.91288),(10 112.14509),(11 113.73753),(12 117.661964),(13 117.96603),(14 121.2823),(15 122.75686),(16 125.12642),(17 126.36995),(18 128.8399),(19 129.89145),(20 131.25699),(21 131.34564),(22 134.6291),(23 133.62376),(24 135.37044),(25 136.2696),(26 137.14607),(27 138.04167),(28 140.08844),(29 140.99477),(30 141.34987),(31 142.64914),(32 143.1302),(33 141.40846),(34 143.28465),(35 142.66307),(36 141.51877),(37 142.26007),(38 142.86472),(39 143.4684),(40 144.59328),(41 147.1317),(42 148.03662),(43 146.60786),(44 147.56796),(45 146.64882),(46 144.49687),(47 147.40901),(48 148.15866),(49 148.71121),(50 147.15283),(51 146.24434),(52 144.94629),(53 145.18288),(54 144.77379),(55 145.75697),(56 147.00954),(57 144.97337),(58 147.2974),(59 146.93198),(60 147.38133),(61 146.44731),(62 145.61877),(63 146.16968),(64 145.63606),(65 145.12239),(66 146.07181),(67 143.60834),(68 143.54811),(69 143.58353),(70 143.12834),(71 144.3211),(72 143.07954),(73 143.49277),(74 142.35806),(75 143.14514),(76 142.26155),(77 141.22807),(78 142.48267),(79 144.48993),
(1 58.54946),(2 72.67337),(3 81.68178),(4 88.52297),(5 92.28356),(6 96.74384),(7 103.50259),(8 106.34065),(9 111.21493),(10 111.70956),(11 114.83001),(12 117.975494),(13 119.60485),(14 123.18248),(15 124.8053),(16 128.44655),(17 129.69713),(18 131.17693),(19 132.03145),(20 134.97412),(21 134.93039),(22 135.99976),(23 136.24632),(24 139.23929),(25 138.85664),(26 140.64508),(27 140.62762),(28 142.24274),(29 143.05759),(30 142.63301),(31 145.0079),(32 144.32329),(33 143.69843),(34 144.55159),(35 144.19754),(36 142.69081),(37 142.57724),(38 142.05562),(39 142.96135),(40 142.38023),(41 143.56982),(42 146.55322),(43 145.64592),(44 146.23671),(45 144.56163),(46 144.1236),(47 143.73984),(48 144.17596),(49 145.63443),(50 143.23955),(51 143.0611),(52 143.007),(53 142.93985),(54 144.23257),(55 145.9349),(56 144.84592),(57 144.09628),(58 143.7417),(59 144.77878),(60 144.69658),(61 140.75432),(62 141.05927),(63 142.0274),(64 139.27539),(65 138.82854),(66 138.95142),(67 137.02802),(68 136.84633),(69 137.47963),(70 137.92787),(71 139.17459),(72 138.35867),(73 137.72887),(74 137.61653),(75 139.11932),(76 139.21698),(77 139.30316),(78 139.69615),(79 142.34999),
(1 58.366005),(2 72.78684),(3 81.04814),(4 88.27885),(5 92.57199),(6 96.39584),(7 102.05528),(8 105.99006),(9 111.588646),(10 113.55798),(11 114.7992),(12 117.94224),(13 119.279434),(14 122.09656),(15 122.35628),(16 125.96269),(17 126.78607),(18 126.8129),(19 128.61855),(20 132.13065),(21 133.24696),(22 134.66174),(23 135.62851),(24 137.19476),(25 136.51254),(26 137.3386),(27 139.33444),(28 139.66226),(29 141.7062),(30 142.2381),(31 142.9511),(32 141.78735),(33 142.13374),(34 143.06198),(35 142.5456),(36 142.18803),(37 141.92686),(38 139.88908),(39 141.02834),(40 141.27612),(41 141.9614),(42 143.22435),(43 143.52307),(44 142.0555),(45 143.16386),(46 142.36447),(47 142.57541),(48 144.14063),(49 145.31258),(50 144.20456),(51 143.1738),(52 144.64127),(53 146.67209),(54 145.69913),(55 145.36282),(56 146.56941),(57 145.8024),(58 146.9068),(59 147.26372),(60 144.53181),(61 143.32431),(62 142.31108),(63 142.1641),(64 139.5805),(65 140.30426),(66 140.1423),(67 138.17883),(68 137.51553),(69 137.99942),(70 138.92819),(71 139.31654),(72 138.92325),(73 139.90157),(74 139.64662),(75 138.14267),(76 137.33379),(77 136.89772),(78 138.0465),(79 139.71002),
(1 58.09166),(2 72.43217),(3 80.7116),(4 89.27726),(5 92.26825),(6 96.45732),(7 101.38031),(8 104.9619),(9 108.69353),(10 112.86613),(11 113.70364),(12 117.24674),(13 118.74523),(14 121.43056),(15 122.42574),(16 126.167305),(17 129.47523),(18 130.78587),(19 131.93663),(20 134.45154),(21 135.18922),(22 136.17926),(23 138.32872),(24 139.39189),(25 140.50888),(26 140.62112),(27 142.6642),(28 143.37393),(29 145.07086),(30 145.34807),(31 146.57347),(32 145.22066),(33 145.08556),(34 144.05878),(35 144.8353),(36 144.02596),(37 142.10199),(38 141.04216),(39 142.47717),(40 142.88629),(41 144.43227),(42 146.84477),(43 146.30194),(44 145.23085),(45 145.13362),(46 144.80626),(47 144.46677),(48 144.34084),(49 143.79643),(50 142.52644),(51 140.69994),(52 141.29802),(53 142.1957),(54 142.10818),(55 142.67145),(56 142.66023),(57 140.80809),(58 142.53032),(59 142.61833),(60 143.52306),(61 140.7584),(62 140.32516),(63 140.86029),(64 138.60817),(65 139.44252),(66 138.94533),(67 135.73792),(68 135.14246),(69 135.65358),(70 135.17284),(71 136.62001),(72 134.31117),(73 134.7616),(74 133.60272),(75 135.33339),(76 133.29576),(77 134.09174),(78 136.06741),(79 137.07695),
