1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 432386.16),(2 1674917),(3 3623847.3),(4 6234372.5),(5 9296859),(6 12606337),(7 16028977),(8 19484614),(9 23545232),(10 27542736),(11 31627210),(12 36026012),(13 40828144),(14 46010916),(15 51673684),(16 57781676),(17 64517228),(18 71526060),(19 78580824),(20 85621690),(21 92265384),(22 98555384),(23 104533224),(24 110209880),(25 115574910),(26 120657770),(27 125079360),(28 129382056),(29 133978696),(30 138760940),(31 144133260),(32 149867250),(33 155532740),(34 161094800),(35 166982380),(36 173390240),(37 180857680),(38 188309760),(39 196345600),(40 204814460),(41 213527100),(42 222109620),(43 231156910),(44 240656460),(45 251220820),(46 262911820),(47 275538270),(48 289458500),(49 304869980),(50 320672800),(51 335268860),(52 349888830),(53 363873120),(54 378741020),(55 394534300),(56 411170430),(57 429607040),(58 448189440),(59 466394100),(60 483573980),(61 501690140),(62 519324400),(63 537924300),(64 556693570),(65 575319230),(66 594368600),(67 611857900),(68 628852160),(69 645859500),(70 661636350),(71 677702900),(72 695090300),(73 714512450),(74 734454000),(75 755209900),(76 775533060),(77 796151040),(78 815628600),(79 833647400),
(1 258.24777),(2 313.91763),(3 353.84787),(4 376.6428),(5 392.48206),(6 408.78537),(7 416.19254),(8 437.11887),(9 445.1718),(10 453.38324),(11 459.42746),(12 467.31693),(13 481.71533),(14 482.17477),(15 494.77756),(16 502.7304),(17 501.95663),(18 502.12234),(19 511.47968),(20 515.71594),(21 525.28015),(22 527.6568),(23 529.90015),(24 531.56665),(25 528.3125),(26 532.22864),(27 531.28973),(28 536.41693),(29 533.3318),(30 536.9984),(31 532.1422),(32 537.695),(33 541.7818),(34 541.5241),(35 550.67523),(36 550.35016),(37 550.9239),(38 554.311),(39 558.20416),(40 567.06946),(41 569.54205),(42 576.47406),(43 582.5403),(44 588.2261),(45 593.26013),(46 603.62537),(47 600.32825),(48 601.75824),(49 608.37006),(50 614.10565),(51 612.9834),(52 607.3641),(53 612.3106),(54 615.1711),(55 620.77386),(56 624.4272),(57 620.3261),(58 619.47205),(59 626.52325),(60 630.0913),(61 623.69055),(62 621.8304),(63 618.4908),(64 611.1868),(65 610.4022),(66 613.52246),(67 611.6939),(68 611.3058),(69 610.46814),(70 605.9913),(71 603.09656),(72 593.9077),(73 597.8269),(74 591.06683),(75 583.28845),(76 582.4065),(77 576.2831),(78 577.5831),(79 580.5951),
(1 263.39365),(2 317.9724),(3 352.73376),(4 371.70486),(5 387.11923),(6 401.6352),(7 411.4366),(8 424.7419),(9 438.0497),(10 448.4302),(11 459.02414),(12 462.02246),(13 461.29413),(14 466.13974),(15 475.51135),(16 480.00443),(17 491.14478),(18 502.9708),(19 499.2714),(20 505.2103),(21 508.3838),(22 506.8907),(23 513.99097),(24 515.1024),(25 514.159),(26 515.04034),(27 515.67725),(28 518.98834),(29 515.6166),(30 516.6436),(31 517.24097),(32 520.1279),(33 521.22766),(34 515.36554),(35 516.24365),(36 522.6602),(37 532.60834),(38 531.7308),(39 543.33826),(40 553.4045),(41 546.55115),(42 552.16534),(43 565.67755),(44 573.5358),(45 578.5788),(46 586.593),(47 580.2574),(48 587.072),(49 593.6104),(50 597.0205),(51 594.2762),(52 593.4752),(53 592.08234),(54 597.2301),(55 590.41315),(56 588.06244),(57 591.5943),(58 593.7647),(59 591.3899),(60 594.9939),(61 590.45435),(62 584.899),(63 588.24634),(64 583.4778),(65 582.5199),(66 583.1692),(67 578.7392),(68 580.3635),(69 580.13794),(70 576.9503),(71 577.5598),(72 577.23157),(73 578.8121),(74 575.158),(75 576.72174),(76 574.82416),(77 575.75085),(78 566.6656),(79 564.89734),
(1 251.5363),(2 305.67422),(3 341.4849),(4 365.77655),(5 386.17224),(6 397.1452),(7 411.37778),(8 418.58588),(9 427.34088),(10 433.6485),(11 441.2077),(12 447.20486),(13 453.78122),(14 460.74072),(15 465.3484),(16 470.1802),(17 474.3806),(18 479.938),(19 490.77924),(20 494.79248),(21 500.9254),(22 504.5008),(23 511.54263),(24 516.9644),(25 525.6552),(26 530.2515),(27 533.8403),(28 537.16095),(29 546.51434),(30 550.64355),(31 564.63025),(32 571.6363),(33 579.49695),(34 587.43695),(35 597.8093),(36 597.88605),(37 609.2363),(38 614.9777),(39 623.52795),(40 632.1426),(41 636.6559),(42 638.89166),(43 644.89856),(44 646.37994),(45 653.4816),(46 661.9899),(47 667.6228),(48 670.8384),(49 671.8703),(50 663.51306),(51 663.4083),(52 660.24457),(53 654.83887),(54 653.01605),(55 650.6699),(56 647.5568),(57 648.46405),(58 643.07227),(59 635.5529),(60 632.8444),(61 624.13654),(62 622.17584),(63 618.5926),(64 612.1627),(65 608.91895),(66 601.53687),(67 603.33887),(68 597.08417),(69 598.0264),(70 592.00977),(71 589.8962),(72 586.21094),(73 584.1191),(74 589.301),(75 589.12427),(76 581.1158),(77 578.54156),(78 573.6954),(79 569.33417),
(1 238.48227),(2 299.09723),(3 330.55893),(4 352.9631),(5 367.94278),(6 379.39597),(7 382.10294),(8 392.76932),(9 400.98846),(10 405.11383),(11 414.96323),(12 421.4679),(13 432.74936),(14 438.7798),(15 445.2281),(16 451.08228),(17 461.39517),(18 467.2939),(19 472.13376),(20 482.95056),(21 487.7925),(22 489.51898),(23 494.11694),(24 495.44315),(25 494.21185),(26 492.60052),(27 494.89984),(28 494.39822),(29 492.4509),(30 495.0792),(31 504.8625),(32 501.92557),(33 505.19714),(34 507.10355),(35 507.1092),(36 512.71027),(37 516.8822),(38 520.1296),(39 527.7718),(40 537.17224),(41 542.2188),(42 544.0526),(43 544.77136),(44 549.3933),(45 558.5006),(46 564.84314),(47 571.8528),(48 567.3672),(49 575.5213),(50 573.0324),(51 575.888),(52 581.00964),(53 579.7238),(54 585.48364),(55 587.17944),(56 588.5421),(57 595.52234),(58 596.13586),(59 595.8527),(60 592.57996),(61 592.4064),(62 590.8031),(63 584.0661),(64 585.00323),(65 578.90454),(66 581.85114),(67 582.5179),(68 579.683),(69 578.0287),(70 574.5798),(71 574.099),(72 571.8854),(73 562.2082),(74 560.6517),(75 561.6131),(76 557.233),(77 561.08514),(78 557.5268),(79 557.52606),
(1 246.10347),(2 301.41846),(3 332.8234),(4 358.39453),(5 376.15158),(6 396.46298),(7 410.95313),(8 419.92282),(9 434.1942),(10 435.83026),(11 443.01617),(12 456.42416),(13 460.7365),(14 469.14755),(15 471.72412),(16 476.1011),(17 483.54883),(18 487.77957),(19 491.1042),(20 499.80573),(21 508.2089),(22 512.59564),(23 523.53314),(24 522.78284),(25 521.5998),(26 526.4216),(27 529.0918),(28 528.23114),(29 531.21655),(30 538.6782),(31 542.9151),(32 536.9433),(33 530.8365),(34 521.8648),(35 528.8285),(36 523.2396),(37 529.6289),(38 536.075),(39 540.5155),(40 542.8712),(41 548.8748),(42 557.67804),(43 557.03516),(44 554.9174),(45 559.7181),(46 565.02966),(47 568.781),(48 567.98785),(49 569.23645),(50 568.6684),(51 571.61566),(52 568.899),(53 567.71545),(54 567.52515),(55 577.16644),(56 575.9087),(57 585.2045),(58 584.87445),(59 584.4186),(60 579.32715),(61 585.5989),(62 574.84814),(63 581.8146),(64 572.51434),(65 575.64514),(66 578.05255),(67 579.52185),(68 583.7281),(69 584.85455),(70 579.3313),(71 573.81036),(72 571.1284),(73 572.1788),(74 572.85754),(75 571.36066),(76 566.5094),(77 563.4173),(78 559.52625),(79 554.9532),
(1 241.49495),(2 290.38547),(3 319.31),(4 337.82294),(5 356.26065),(6 370.1645),(7 380.61563),(8 390.43756),(9 398.45953),(10 406.74008),(11 414.31946),(12 425.66837),(13 428.0912),(14 433.60107),(15 441.96152),(16 443.36652),(17 449.2446),(18 456.17093),(19 462.36478),(20 465.7687),(21 475.80676),(22 482.5395),(23 482.88287),(24 482.59314),(25 491.48352),(26 492.03168),(27 497.3311),(28 499.08783),(29 506.9905),(30 513.3815),(31 522.42096),(32 519.27875),(33 522.64343),(34 525.30994),(35 532.77454),(36 538.8841),(37 551.4072),(38 551.7834),(39 560.22217),(40 572.4361),(41 586.2089),(42 590.2014),(43 589.3869),(44 591.52936),(45 595.2232),(46 602.19),(47 610.8201),(48 613.16364),(49 615.4282),(50 614.6423),(51 611.68665),(52 609.19666),(53 602.895),(54 607.4948),(55 606.46484),(56 604.2496),(57 610.30066),(58 608.0407),(59 607.7766),(60 608.4526),(61 604.56116),(62 599.9285),(63 600.8867),(64 601.19525),(65 597.181),(66 597.5324),(67 593.0109),(68 597.7459),(69 597.4362),(70 590.9801),(71 581.67065),(72 576.6047),(73 572.60077),(74 574.78186),(75 575.95447),(76 575.58154),(77 575.45087),(78 566.51587),(79 568.59216),
(1 237.69106),(2 285.64484),(3 313.85397),(4 338.2531),(5 357.33353),(6 371.60287),(7 379.92123),(8 386.35034),(9 398.0527),(10 405.40445),(11 410.6129),(12 420.32913),(13 423.00198),(14 432.19443),(15 438.3327),(16 440.98935),(17 444.18982),(18 455.6568),(19 457.83044),(20 463.23172),(21 468.79752),(22 465.6788),(23 470.52515),(24 478.57886),(25 471.92645),(26 476.56577),(27 481.95215),(28 479.6712),(29 474.51614),(30 480.21326),(31 481.91748),(32 481.11893),(33 483.94647),(34 486.92038),(35 486.61945),(36 490.44244),(37 500.24625),(38 507.4112),(39 513.7347),(40 518.35223),(41 519.5242),(42 523.7299),(43 527.4225),(44 526.7177),(45 529.30536),(46 529.89),(47 536.4849),(48 536.2292),(49 536.4639),(50 538.13293),(51 539.39136),(52 541.7808),(53 548.86255),(54 547.9991),(55 550.6351),(56 551.87256),(57 548.09863),(58 555.0162),(59 555.9021),(60 554.01373),(61 554.7662),(62 558.43146),(63 558.8065),(64 554.26697),(65 549.0264),(66 552.92786),(67 551.3059),(68 557.31665),(69 552.3355),(70 549.6737),(71 546.5105),(72 534.92975),(73 530.7147),(74 533.85565),(75 529.6117),(76 535.4404),(77 534.58905),(78 529.9165),(79 534.1368),
(1 232.64137),(2 279.7402),(3 304.40005),(4 328.15137),(5 338.16693),(6 349.38672),(7 360.81497),(8 370.84534),(9 373.8158),(10 385.375),(11 394.5168),(12 400.70135),(13 407.1603),(14 411.95065),(15 421.26797),(16 423.70743),(17 426.59912),(18 433.09247),(19 431.736),(20 433.58054),(21 436.66296),(22 432.0867),(23 438.73337),(24 434.18564),(25 437.9984),(26 441.6013),(27 441.288),(28 446.74332),(29 450.12094),(30 452.262),(31 454.15555),(32 459.63596),(33 456.7206),(34 451.1455),(35 450.90622),(36 455.9906),(37 464.9489),(38 467.19897),(39 473.20734),(40 480.8359),(41 481.46786),(42 486.14395),(43 493.854),(44 491.59915),(45 495.39825),(46 492.0107),(47 492.48172),(48 498.93997),(49 498.64963),(50 500.67618),(51 504.80084),(52 510.2753),(53 511.63025),(54 515.42554),(55 517.9589),(56 521.76245),(57 522.8577),(58 522.9053),(59 519.9258),(60 529.1165),(61 526.0052),(62 523.3908),(63 521.33575),(64 517.94885),(65 518.1925),(66 520.8438),(67 524.0913),(68 522.69507),(69 525.91376),(70 525.9132),(71 521.8433),(72 521.56116),(73 522.37134),(74 521.17163),(75 524.72327),(76 519.4976),(77 518.5302),(78 512.47205),(79 509.62186),
(1 226.8245),(2 276.402),(3 301.88797),(4 325.5841),(5 338.03375),(6 344.70694),(7 355.20444),(8 360.95178),(9 372.82193),(10 378.49472),(11 382.28223),(12 389.11508),(13 396.09143),(14 405.64294),(15 407.09265),(16 413.7332),(17 418.83707),(18 424.77185),(19 427.51984),(20 429.06366),(21 427.7374),(22 434.9727),(23 438.7321),(24 443.39792),(25 443.0894),(26 445.06293),(27 444.05756),(28 448.7421),(29 445.26807),(30 446.5065),(31 449.84955),(32 459.6754),(33 462.34702),(34 467.81686),(35 471.45868),(36 479.72653),(37 491.33447),(38 498.75775),(39 499.70065),(40 514.0294),(41 518.3515),(42 522.40247),(43 527.3471),(44 531.401),(45 532.3977),(46 541.80853),(47 540.72955),(48 548.8622),(49 546.76416),(50 550.5213),(51 551.0457),(52 550.5864),(53 545.487),(54 543.14624),(55 535.78326),(56 537.4272),(57 536.5491),(58 532.45825),(59 529.4396),(60 535.5971),(61 528.6098),(62 519.9251),(63 518.412),(64 512.769),(65 514.3305),(66 510.966),(67 507.54742),(68 501.18945),(69 499.3487),(70 497.96396),(71 496.1436),(72 492.2217),(73 493.52206),(74 490.75677),(75 483.27713),(76 482.7187),(77 483.69214),(78 481.44952),(79 479.74493),
(1 229.31792),(2 282.70526),(3 308.44962),(4 326.4563),(5 342.22476),(6 354.37552),(7 364.9813),(8 371.99017),(9 385.30017),(10 385.98734),(11 388.99084),(12 398.00858),(13 402.80554),(14 409.46893),(15 407.0096),(16 409.4238),(17 416.10153),(18 424.46063),(19 427.74582),(20 427.65918),(21 432.4443),(22 433.61072),(23 434.91483),(24 438.03973),(25 438.11685),(26 442.54987),(27 445.1099),(28 449.837),(29 444.38397),(30 446.23853),(31 445.1564),(32 450.74753),(33 453.89972),(34 454.89255),(35 456.0055),(36 458.80023),(37 469.32837),(38 480.19006),(39 481.30707),(40 483.51132),(41 488.86838),(42 495.09842),(43 502.32135),(44 505.31757),(45 510.53604),(46 518.22076),(47 518.1182),(48 524.78503),(49 519.9324),(50 516.1586),(51 511.5818),(52 509.34183),(53 507.8028),(54 506.73248),(55 507.55438),(56 509.91446),(57 514.3288),(58 517.5859),(59 523.91437),(60 529.1499),(61 525.7902),(62 525.96063),(63 523.02875),(64 520.1321),(65 518.2965),(66 514.4623),(67 509.34323),(68 512.568),(69 511.67105),(70 508.0038),(71 506.75137),(72 501.57117),(73 497.4191),(74 498.51752),(75 496.76855),(76 499.80612),(77 501.692),(78 499.53125),(79 491.0779),
(1 222.61066),(2 270.90628),(3 295.52432),(4 312.72662),(5 326.62833),(6 343.55612),(7 349.10822),(8 361.7858),(9 366.60815),(10 377.4738),(11 382.61395),(12 397.6975),(13 401.82956),(14 408.0118),(15 412.57468),(16 421.14087),(17 422.52823),(18 423.64697),(19 424.444),(20 427.39462),(21 424.7803),(22 427.2488),(23 431.0867),(24 437.04477),(25 437.80157),(26 435.35303),(27 432.3971),(28 429.82974),(29 431.83286),(30 434.966),(31 428.1593),(32 430.91666),(33 429.64255),(34 427.1943),(35 422.80792),(36 432.67017),(37 440.0212),(38 442.85458),(39 445.88196),(40 452.2539),(41 449.75433),(42 447.87253),(43 457.13055),(44 456.92093),(45 459.19226),(46 463.96405),(47 468.82684),(48 475.6196),(49 474.9965),(50 477.29102),(51 479.01846),(52 474.5818),(53 477.53635),(54 477.63177),(55 479.05954),(56 490.0919),(57 487.87988),(58 490.14728),(59 496.66623),(60 494.01648),(61 496.27383),(62 496.91953),(63 503.03848),(64 504.55298),(65 498.65717),(66 499.34836),(67 500.65637),(68 503.5551),(69 503.609),(70 507.93463),(71 507.96423),(72 502.56564),(73 497.27145),(74 497.27118),(75 501.64285),(76 494.98965),(77 497.81046),(78 501.45612),(79 495.44727),
(1 212.05153),(2 259.63068),(3 283.69327),(4 305.3061),(5 320.43735),(6 330.16824),(7 337.30154),(8 347.2884),(9 356.16718),(10 356.71185),(11 363.5493),(12 371.5306),(13 375.26538),(14 379.93835),(15 385.29126),(16 394.8467),(17 400.72714),(18 405.21445),(19 406.34625),(20 417.6366),(21 417.3039),(22 422.0696),(23 425.1004),(24 429.914),(25 431.18695),(26 435.6658),(27 436.88052),(28 440.83337),(29 441.17078),(30 447.2466),(31 451.25003),(32 458.94666),(33 467.2273),(34 472.7039),(35 478.00244),(36 484.89444),(37 494.92545),(38 504.4062),(39 513.91547),(40 518.27606),(41 527.3997),(42 535.04474),(43 539.8371),(44 538.98175),(45 542.43097),(46 551.4462),(47 557.2985),(48 556.64966),(49 558.42474),(50 547.8932),(51 545.30206),(52 541.73395),(53 540.7689),(54 537.35834),(55 530.9777),(56 532.0494),(57 531.41394),(58 534.2509),(59 532.085),(60 528.72644),(61 525.5972),(62 525.5456),(63 518.73004),(64 516.39777),(65 511.70093),(66 514.9972),(67 510.15497),(68 513.9357),(69 514.95233),(70 507.83585),(71 503.55695),(72 496.11948),(73 494.85712),(74 493.03082),(75 498.28757),(76 493.46503),(77 487.7835),(78 486.6258),(79 483.6008),
(1 213.43814),(2 261.75986),(3 288.9273),(4 310.81635),(5 322.77408),(6 336.81244),(7 345.39893),(8 352.6921),(9 360.71405),(10 370.22025),(11 377.52014),(12 387.09943),(13 392.66266),(14 400.2352),(15 400.0571),(16 407.65256),(17 413.66232),(18 418.2413),(19 420.9649),(20 419.75446),(21 421.5577),(22 423.20367),(23 433.27747),(24 433.3391),(25 437.6065),(26 436.4324),(27 436.48923),(28 437.34982),(29 433.6086),(30 432.0844),(31 439.2822),(32 444.2415),(33 445.38696),(34 448.02155),(35 450.9687),(36 452.56537),(37 460.06265),(38 460.47296),(39 462.8083),(40 470.46265),(41 474.83765),(42 482.25003),(43 483.84708),(44 487.28104),(45 491.17133),(46 499.8293),(47 501.85184),(48 501.78046),(49 504.00812),(50 509.0095),(51 510.8167),(52 516.01825),(53 511.3914),(54 512.3561),(55 515.8472),(56 513.0516),(57 515.4261),(58 519.64594),(59 523.8519),(60 528.4421),(61 528.8897),(62 529.3889),(63 533.87695),(64 533.2124),(65 533.76324),(66 527.7121),(67 531.6943),(68 529.08093),(69 525.22217),(70 521.0917),(71 517.8348),(72 513.4951),(73 514.3408),(74 516.9921),(75 519.736),(76 516.8555),(77 517.4662),(78 511.98734),(79 509.26886),
(1 207.96048),(2 254.33488),(3 279.0179),(4 298.62808),(5 312.90524),(6 325.63956),(7 338.20428),(8 348.71075),(9 360.05386),(10 369.0192),(11 373.13705),(12 381.12683),(13 387.48093),(14 391.5959),(15 398.53162),(16 397.977),(17 402.2742),(18 404.4303),(19 403.22778),(20 405.958),(21 413.85333),(22 410.14023),(23 410.93176),(24 406.79797),(25 406.60684),(26 412.9411),(27 414.7702),(28 414.96457),(29 416.58917),(30 421.325),(31 422.35815),(32 420.30826),(33 421.29675),(34 418.12805),(35 414.53525),(36 415.9163),(37 421.34216),(38 426.19843),(39 434.07587),(40 442.35742),(41 445.02863),(42 447.70792),(43 451.34683),(44 451.621),(45 452.7277),(46 458.12366),(47 457.6178),(48 461.55664),(49 463.5534),(50 466.74167),(51 460.96106),(52 469.61478),(53 470.94797),(54 474.0663),(55 479.60138),(56 480.10754),(57 483.12845),(58 485.32013),(59 483.05057),(60 484.1186),(61 485.4902),(62 484.1828),(63 487.44302),(64 481.23474),(65 475.87704),(66 474.83502),(67 474.56204),(68 475.7108),(69 483.2915),(70 475.93298),(71 473.67523),(72 478.04385),(73 478.43045),(74 477.29218),(75 477.85788),(76 473.42523),(77 470.11902),(78 466.73987),(79 467.14612),
(1 204.74979),(2 245.41463),(3 271.98553),(4 293.81027),(5 307.65207),(6 322.94998),(7 333.223),(8 336.70724),(9 350.11868),(10 356.5394),(11 362.07535),(12 372.36908),(13 378.49326),(14 381.7737),(15 385.6163),(16 392.6313),(17 400.97974),(18 405.0279),(19 412.5782),(20 414.42798),(21 420.905),(22 424.27438),(23 427.49484),(24 432.9291),(25 435.09396),(26 434.62427),(27 437.9459),(28 443.48987),(29 445.84958),(30 450.10385),(31 456.88614),(32 461.44504),(33 465.9588),(34 471.8769),(35 474.71686),(36 479.3671),(37 489.55328),(38 493.1915),(39 504.41803),(40 515.0258),(41 515.5045),(42 516.9092),(43 521.4784),(44 522.5718),(45 532.2349),(46 537.78937),(47 543.2223),(48 540.5861),(49 551.3584),(50 551.7046),(51 557.846),(52 556.0155),(53 558.1555),(54 557.82623),(55 560.3114),(56 559.728),(57 557.3636),(58 561.9174),(59 552.5591),(60 548.7036),(61 543.1407),(62 541.40063),(63 535.1847),(64 525.3855),(65 522.5962),(66 520.6548),(67 524.4146),(68 522.79236),(69 521.1141),(70 516.8832),(71 513.32404),(72 501.1299),(73 496.78763),(74 495.23166),(75 496.34537),(76 492.95062),(77 490.24924),(78 484.6714),(79 483.61502),
(1 201.44057),(2 244.48459),(3 265.56042),(4 282.3829),(5 295.93732),(6 306.1084),(7 316.34186),(8 324.30295),(9 331.4178),(10 340.582),(11 346.43677),(12 354.45322),(13 360.18698),(14 361.72757),(15 363.50565),(16 371.93643),(17 375.11542),(18 388.08624),(19 390.16907),(20 396.16055),(21 397.95645),(22 405.85236),(23 404.77618),(24 409.53583),(25 412.3808),(26 412.4701),(27 416.08636),(28 418.8098),(29 422.55118),(30 425.17398),(31 434.42566),(32 436.6395),(33 439.68484),(34 442.62222),(35 447.9679),(36 445.70792),(37 455.6089),(38 458.56845),(39 469.11227),(40 473.46848),(41 479.33856),(42 484.27332),(43 487.3098),(44 487.48016),(45 491.56976),(46 493.2075),(47 493.85956),(48 499.7382),(49 499.7481),(50 506.65744),(51 502.5021),(52 502.90985),(53 500.7296),(54 500.11),(55 503.93463),(56 503.892),(57 510.11722),(58 505.39716),(59 504.39645),(60 499.64386),(61 496.88135),(62 496.53958),(63 489.81018),(64 486.74683),(65 486.87592),(66 488.3497),(67 485.6807),(68 484.99054),(69 486.76227),(70 479.56427),(71 475.137),(72 469.45297),(73 465.3154),(74 466.7701),(75 462.8265),(76 461.2117),(77 460.0944),(78 453.20752),(79 455.12457),
(1 202.42656),(2 248.35684),(3 276.07623),(4 295.18488),(5 309.8758),(6 321.0976),(7 333.50925),(8 341.99423),(9 349.3937),(10 356.04163),(11 359.39017),(12 367.19354),(13 377.9508),(14 380.2158),(15 380.16034),(16 385.34634),(17 392.77643),(18 398.00262),(19 401.08438),(20 405.1651),(21 409.7576),(22 414.8323),(23 420.47003),(24 422.56906),(25 424.1388),(26 422.72992),(27 429.6389),(28 425.94937),(29 430.248),(30 435.87845),(31 433.51984),(32 431.06406),(33 425.6776),(34 429.01166),(35 429.60623),(36 426.74634),(37 433.02164),(38 432.07098),(39 439.52402),(40 444.1734),(41 444.74658),(42 448.48285),(43 455.95993),(44 454.1152),(45 460.25208),(46 462.89996),(47 469.24295),(48 468.76526),(49 474.02686),(50 474.86325),(51 479.4598),(52 478.4265),(53 478.6441),(54 478.33594),(55 481.5158),(56 481.722),(57 486.23538),(58 490.0559),(59 488.9919),(60 486.5314),(61 486.01425),(62 481.96017),(63 485.89575),(64 484.8269),(65 480.7893),(66 482.7369),(67 485.2221),(68 492.29886),(69 489.76938),(70 488.87134),(71 483.70074),(72 479.93137),(73 473.21198),(74 473.63995),(75 470.11993),(76 469.3682),(77 472.01303),(78 464.51556),(79 461.44363),
(1 195.6813),(2 243.04614),(3 264.85712),(4 283.6978),(5 299.64655),(6 311.7465),(7 317.04074),(8 324.33487),(9 330.8246),(10 331.46347),(11 338.92596),(12 345.4337),(13 352.6723),(14 356.3673),(15 361.78394),(16 366.56277),(17 374.36758),(18 381.05716),(19 384.0754),(20 392.4801),(21 395.7025),(22 403.82367),(23 403.8042),(24 407.34106),(25 408.19308),(26 417.71735),(27 415.75427),(28 420.75925),(29 421.6668),(30 429.2137),(31 431.66016),(32 437.49985),(33 443.11774),(34 448.8568),(35 458.12408),(36 462.03412),(37 472.37302),(38 475.13525),(39 483.11935),(40 497.524),(41 499.69473),(42 506.83752),(43 503.00247),(44 503.73767),(45 508.77707),(46 512.3032),(47 521.5375),(48 523.68335),(49 526.9074),(50 526.2878),(51 527.6278),(52 530.6293),(53 523.42334),(54 521.1892),(55 517.06647),(56 516.9692),(57 517.601),(58 515.9633),(59 515.76416),(60 511.2173),(61 506.33075),(62 496.52063),(63 491.24634),(64 491.1198),(65 483.21985),(66 483.08786),(67 481.59924),(68 481.15308),(69 479.70892),(70 477.79184),(71 472.51462),(72 469.21155),(73 466.27435),(74 465.7343),(75 462.3546),(76 455.99277),(77 453.25),(78 450.43335),(79 452.42767),
