1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 99121.53),(2 311425.66),(3 629397.8),(4 1139418),(5 1736457.9),(6 2416208.3),(7 3274217),(8 4224550.5),(9 5213531.5),(10 6389996),(11 7671044),(12 9005787),(13 10562697),(14 12191344),(15 13952037),(16 15820727),(17 17775282),(18 19825786),(19 22073730),(20 24481750),(21 26960678),(22 29721776),(23 32700090),(24 35678420),(25 38874870),(26 42190690),(27 45615148),(28 49209876),(29 52836000),(30 56418910),(31 60230176),(32 64120436),(33 68063520),(34 72172560),(35 76464216),(36 80767380),(37 85198400),(38 89988504),(39 94618776),(40 99438040),(41 104365304),(42 109288216),(43 114488984),(44 119782950),(45 125120440),(46 130635390),(47 136289260),(48 141884560),(49 147600750),(50 153404590),(51 159327800),(52 165614020),(53 172292670),(54 178610450),(55 185225140),(56 191720460),(57 197958610),(58 204391380),(59 210762380),(60 216908180),(61 223533490),(62 230139700),(63 236386450),(64 242743980),(65 248709390),(66 254393020),(67 260187220),(68 265576720),(69 270697630),(70 276197220),(71 281362720),(72 286214880),(73 291372220),(74 295761340),(75 299910820),(76 303949660),(77 307897380),(78 311708320),(79 315943970),
(1 100.131584),(2 122.41544),(3 135.56938),(4 144.52171),(5 151.36998),(6 155.84923),(7 157.56638),(8 162.93413),(9 163.68225),(10 167.11594),(11 167.94585),(12 171.21628),(13 173.89035),(14 175.96867),(15 176.73238),(16 178.47844),(17 178.60924),(18 180.74121),(19 182.63503),(20 184.17035),(21 184.85248),(22 183.40942),(23 185.22917),(24 186.33258),(25 190.11896),(26 192.66588),(27 196.71451),(28 196.6235),(29 198.4455),(30 200.15674),(31 202.36423),(32 202.38124),(33 203.8249),(34 203.15776),(35 204.18092),(36 207.07074),(37 206.94107),(38 211.65486),(39 214.89763),(40 217.38045),(41 219.71928),(42 222.97726),(43 220.85162),(44 222.42535),(45 221.73228),(46 221.63895),(47 222.99547),(48 225.03941),(49 229.79488),(50 229.99712),(51 233.00838),(52 234.36002),(53 235.88086),(54 236.67015),(55 236.47675),(56 237.66202),(57 238.59985),(58 239.47487),(59 237.89857),(60 240.47801),(61 242.37097),(62 244.76752),(63 244.57642),(64 245.9741),(65 242.97226),(66 243.00233),(67 245.01186),(68 244.149),(69 244.792),(70 243.99295),(71 244.70824),(72 243.27974),(73 243.80162),(74 244.12227),(75 242.9636),(76 239.4395),(77 237.6869),(78 235.1616),(79 237.60469),
(1 101.124756),(2 123.49058),(3 138.221),(4 146.50362),(5 153.16467),(6 158.50214),(7 160.81758),(8 165.2556),(9 167.66463),(10 170.74406),(11 172.6653),(12 174.33124),(13 175.81503),(14 175.32999),(15 177.87775),(16 181.0318),(17 182.51126),(18 184.06512),(19 183.51349),(20 185.91086),(21 186.28632),(22 186.88463),(23 189.76855),(24 191.37383),(25 191.90518),(26 196.95732),(27 199.75699),(28 201.91776),(29 203.45584),(30 204.95515),(31 204.51363),(32 203.50293),(33 204.44022),(34 204.83345),(35 208.70709),(36 211.14513),(37 213.5416),(38 217.80917),(39 222.74872),(40 224.05075),(41 223.7968),(42 221.11761),(43 222.79988),(44 224.4076),(45 224.3046),(46 226.37366),(47 227.72462),(48 228.41362),(49 228.75049),(50 229.25417),(51 231.44974),(52 231.83672),(53 234.03572),(54 233.1027),(55 235.22739),(56 232.7013),(57 234.34871),(58 236.26917),(59 235.68237),(60 236.48434),(61 235.60083),(62 236.31493),(63 238.5288),(64 238.67316),(65 241.04887),(66 239.77509),(67 240.32233),(68 240.25087),(69 239.82529),(70 240.23271),(71 240.25291),(72 240.18967),(73 239.35262),(74 238.26945),(75 239.00613),(76 238.96576),(77 238.84349),(78 236.91557),(79 238.32329),
(1 98.514206),(2 119.97914),(3 133.26788),(4 139.68251),(5 144.62576),(6 147.87665),(7 150.3168),(8 155.27977),(9 157.4989),(10 160.12473),(11 162.19806),(12 163.40535),(13 164.50339),(14 165.37973),(15 165.84674),(16 169.19002),(17 171.5562),(18 172.86899),(19 175.8092),(20 177.59503),(21 179.58855),(22 182.31668),(23 187.99498),(24 187.3602),(25 189.20108),(26 191.30478),(27 194.38231),(28 193.7421),(29 195.30957),(30 195.32755),(31 195.38016),(32 194.99321),(33 194.82137),(34 195.09763),(35 196.4614),(36 200.1702),(37 199.50458),(38 201.506),(39 202.24753),(40 202.47275),(41 205.26678),(42 203.61693),(43 204.53816),(44 205.25143),(45 206.21857),(46 206.31068),(47 207.10054),(48 207.99693),(49 211.73598),(50 212.7484),(51 214.70364),(52 215.0033),(53 218.9225),(54 218.347),(55 218.70036),(56 215.14395),(57 213.66801),(58 214.70908),(59 215.06584),(60 216.64572),(61 217.07545),(62 218.20348),(63 218.26009),(64 216.25795),(65 216.63597),(66 214.8762),(67 215.37845),(68 217.62149),(69 216.81938),(70 213.6119),(71 214.03246),(72 213.7804),(73 210.4272),(74 209.42819),(75 210.28812),(76 209.01816),(77 208.53513),(78 208.67703),(79 207.9965),
(1 97.263176),(2 117.589745),(3 130.96428),(4 140.14941),(5 145.50848),(6 149.19695),(7 154.00916),(8 158.31384),(9 160.02762),(10 165.08174),(11 166.9507),(12 168.66862),(13 171.09909),(14 169.8593),(15 170.60706),(16 173.80984),(17 173.40915),(18 175.79892),(19 174.39554),(20 176.07018),(21 176.42487),(22 175.82675),(23 179.94795),(24 180.95728),(25 180.54257),(26 183.70102),(27 187.17165),(28 187.13585),(29 188.38675),(30 190.5014),(31 192.151),(32 191.98616),(33 192.66766),(34 193.48576),(35 195.7396),(36 195.17361),(37 197.67738),(38 201.20033),(39 202.18633),(40 203.38762),(41 205.51274),(42 207.24178),(43 208.97606),(44 207.0783),(45 207.79858),(46 208.20493),(47 208.91316),(48 209.91714),(49 209.3989),(50 210.29713),(51 214.33565),(52 215.01358),(53 214.5459),(54 215.93909),(55 215.96318),(56 214.00145),(57 212.10114),(58 212.359),(59 211.39749),(60 213.42513),(61 213.5801),(62 214.23924),(63 214.6703),(64 215.7599),(65 216.12029),(66 216.06323),(67 218.257),(68 220.84488),(69 220.3146),(70 218.80669),(71 217.99182),(72 216.9664),(73 213.43338),(74 213.15396),(75 213.33647),(76 213.64645),(77 214.89569),(78 215.72536),(79 217.44917),
(1 96.10153),(2 117.370476),(3 130.95975),(4 136.922),(5 141.31474),(6 146.68912),(7 149.88698),(8 156.10942),(9 157.37898),(10 161.03418),(11 163.42969),(12 167.97665),(13 169.39922),(14 169.91902),(15 171.83788),(16 173.93271),(17 175.16055),(18 176.93779),(19 179.63048),(20 181.65312),(21 181.89893),(22 182.61928),(23 187.43306),(24 188.01208),(25 188.90906),(26 191.89937),(27 193.88103),(28 192.69334),(29 195.73282),(30 199.0115),(31 199.57825),(32 198.61089),(33 198.81735),(34 199.14201),(35 199.59396),(36 200.49931),(37 200.60826),(38 200.54358),(39 201.9244),(40 203.46164),(41 202.68976),(42 203.26881),(43 205.57712),(44 203.00806),(45 205.2272),(46 206.47174),(47 206.76909),(48 207.85625),(49 207.81331),(50 211.23244),(51 213.21724),(52 214.69621),(53 216.61426),(54 215.63782),(55 216.94823),(56 217.64452),(57 215.74828),(58 216.92776),(59 216.60924),(60 218.82571),(61 217.44524),(62 216.33357),(63 216.81532),(64 215.60657),(65 215.47502),(66 212.31264),(67 213.56232),(68 215.43382),(69 214.61588),(70 213.05067),(71 211.21231),(72 210.63786),(73 210.55402),(74 209.75116),(75 210.52832),(76 210.47226),(77 210.41113),(78 212.0139),(79 212.00333),
(1 92.99973),(2 115.23769),(3 128.42238),(4 134.33443),(5 139.06038),(6 142.16817),(7 144.4692),(8 150.41866),(9 152.33295),(10 156.7365),(11 158.91559),(12 161.6291),(13 163.65816),(14 164.74893),(15 166.79346),(16 168.61583),(17 170.58746),(18 170.80692),(19 172.59277),(20 174.95677),(21 176.02588),(22 176.79459),(23 181.33913),(24 181.85414),(25 181.59088),(26 181.62895),(27 185.16777),(28 186.30484),(29 186.51038),(30 188.13223),(31 187.58644),(32 189.21046),(33 188.81549),(34 188.90726),(35 191.0319),(36 193.79358),(37 196.34415),(38 198.69234),(39 199.76659),(40 202.19261),(41 202.18103),(42 202.26346),(43 200.38724),(44 199.6825),(45 198.5387),(46 200.51271),(47 201.53181),(48 203.21333),(49 203.11096),(50 205.71025),(51 204.80864),(52 204.65092),(53 205.09515),(54 205.71184),(55 207.13899),(56 205.94011),(57 204.91797),(58 205.74178),(59 207.36862),(60 206.06114),(61 204.91783),(62 205.21146),(63 206.22559),(64 205.08835),(65 206.6537),(66 207.39784),(67 207.65195),(68 208.95206),(69 210.98619),(70 209.63635),(71 209.42249),(72 209.85545),(73 209.21039),(74 207.88976),(75 205.88411),(76 203.78297),(77 204.63261),(78 203.71136),(79 205.30928),
(1 95.12377),(2 116.5511),(3 130.81665),(4 137.10277),(5 143.35608),(6 147.69812),(7 150.94366),(8 155.7567),(9 158.5602),(10 161.24188),(11 162.62093),(12 162.47227),(13 164.19968),(14 164.89558),(15 167.51775),(16 169.03967),(17 170.73969),(18 173.602),(19 174.9012),(20 176.69298),(21 177.93724),(22 179.55533),(23 182.81601),(24 184.93578),(25 186.29922),(26 187.15082),(27 190.30762),(28 187.93161),(29 188.18286),(30 188.26909),(31 189.25072),(32 189.63487),(33 191.43932),(34 194.38603),(35 194.37569),(36 196.82784),(37 199.60832),(38 200.42267),(39 201.36505),(40 201.77574),(41 201.53944),(42 201.70876),(43 202.303),(44 204.15648),(45 202.25821),(46 204.2396),(47 205.05276),(48 207.61844),(49 209.31076),(50 208.74431),(51 212.09201),(52 211.7592),(53 214.03928),(54 214.48407),(55 211.52705),(56 213.03168),(57 214.74141),(58 214.89394),(59 215.06311),(60 215.68619),(61 215.24783),(62 216.82182),(63 218.3205),(64 216.17334),(65 215.2983),(66 216.00938),(67 217.90051),(68 222.12178),(69 221.71184),(70 217.93616),(71 217.07167),(72 215.44641),(73 216.92117),(74 215.85782),(75 213.44157),(76 212.84038),(77 212.46632),(78 213.35704),(79 209.8717),
(1 91.886024),(2 111.438515),(3 123.847855),(4 129.95174),(5 135.62918),(6 142.12402),(7 143.42053),(8 148.4763),(9 152.56433),(10 155.89066),(11 156.40393),(12 157.51569),(13 161.36163),(14 162.29448),(15 165.49478),(16 166.84656),(17 168.66362),(18 169.45078),(19 171.04454),(20 171.80869),(21 172.29703),(22 175.26558),(23 176.4717),(24 175.77382),(25 177.97191),(26 179.80699),(27 183.12009),(28 185.4621),(29 185.45418),(30 186.19685),(31 185.68488),(32 184.87642),(33 187.60936),(34 188.60966),(35 189.55504),(36 192.47975),(37 194.49344),(38 198.24097),(39 196.31631),(40 196.11255),(41 197.87875),(42 197.07367),(43 196.81172),(44 196.60278),(45 197.41197),(46 197.43842),(47 199.65865),(48 198.14891),(49 199.61937),(50 199.94093),(51 200.73712),(52 201.76727),(53 204.41321),(54 202.84564),(55 197.56435),(56 197.91966),(57 198.11267),(58 198.138),(59 199.13347),(60 199.69295),(61 201.38704),(62 200.34366),(63 202.65363),(64 200.50006),(65 200.56277),(66 199.36209),(67 202.60295),(68 204.13768),(69 205.371),(70 206.80013),(71 205.01839),(72 205.86534),(73 205.65125),(74 205.00696),(75 205.02823),(76 207.8472),(77 207.57373),(78 209.44318),(79 209.18565),
(1 90.77694),(2 111.951965),(3 124.394455),(4 130.56131),(5 136.81703),(6 140.72331),(7 141.77472),(8 146.97362),(9 150.14938),(10 153.9463),(11 158.10678),(12 157.75879),(13 161.49716),(14 162.7106),(15 164.33948),(16 165.0435),(17 167.27785),(18 170.91907),(19 173.10565),(20 175.10493),(21 174.89645),(22 175.80624),(23 179.27336),(24 180.25952),(25 181.94868),(26 183.09688),(27 184.67291),(28 186.06705),(29 186.35493),(30 185.24161),(31 186.67763),(32 186.80276),(33 189.18788),(34 187.76157),(35 189.23396),(36 191.06445),(37 194.52477),(38 195.24431),(39 193.47925),(40 192.82806),(41 193.05501),(42 195.79674),(43 195.06554),(44 196.2935),(45 195.35315),(46 196.90813),(47 197.25455),(48 198.77786),(49 200.75418),(50 200.8194),(51 202.92508),(52 201.91191),(53 204.86308),(54 206.25868),(55 205.37625),(56 203.88466),(57 202.6517),(58 202.17682),(59 200.13293),(60 201.65555),(61 203.05933),(62 202.43564),(63 202.10979),(64 199.19333),(65 199.41368),(66 197.70416),(67 198.2402),(68 198.58989),(69 197.97035),(70 198.03989),(71 199.63823),(72 199.14703),(73 199.51851),(74 195.62563),(75 197.06696),(76 196.72418),(77 195.9729),(78 196.3652),(79 198.31085),
(1 91.77682),(2 110.88052),(3 123.06724),(4 130.34363),(5 135.91028),(6 138.73396),(7 141.9342),(8 144.40544),(9 148.29106),(10 152.37294),(11 154.29842),(12 156.6914),(13 159.5821),(14 160.55112),(15 160.60002),(16 162.47482),(17 163.45996),(18 165.96411),(19 166.2372),(20 169.84708),(21 171.37842),(22 171.7459),(23 175.56238),(24 176.89673),(25 178.94046),(26 181.38107),(27 182.10463),(28 183.77159),(29 183.46622),(30 185.56511),(31 183.27225),(32 183.22086),(33 184.05666),(34 184.47885),(35 185.58723),(36 188.36249),(37 188.56874),(38 190.58905),(39 189.14867),(40 192.01772),(41 193.14131),(42 195.8028),(43 195.70418),(44 195.36835),(45 197.04872),(46 196.91808),(47 198.29172),(48 197.3274),(49 199.51361),(50 201.64482),(51 201.57494),(52 202.28326),(53 206.4465),(54 207.10068),(55 208.06236),(56 207.29596),(57 206.9977),(58 207.3006),(59 207.99275),(60 210.81389),(61 211.82434),(62 210.75226),(63 213.81154),(64 212.7031),(65 210.55544),(66 208.58322),(67 208.37451),(68 207.94904),(69 207.10025),(70 204.45667),(71 204.66927),(72 203.74089),(73 202.72002),(74 200.7628),(75 200.13443),(76 197.7126),(77 197.03719),(78 197.12242),(79 197.7751),
(1 89.569824),(2 109.910645),(3 121.25034),(4 127.45391),(5 133.45647),(6 135.336),(7 137.78978),(8 143.59798),(9 147.53516),(10 149.60011),(11 151.99881),(12 156.26883),(13 159.22339),(14 159.53415),(15 160.84743),(16 164.19986),(17 165.34068),(18 168.23825),(19 169.7337),(20 169.31798),(21 169.75258),(22 171.6961),(23 173.40416),(24 173.39127),(25 174.77472),(26 176.37843),(27 177.18762),(28 178.5338),(29 179.66942),(30 179.64847),(31 180.28885),(32 182.51283),(33 184.65053),(34 183.89886),(35 184.88289),(36 187.6186),(37 187.15341),(38 187.23763),(39 185.55203),(40 185.94458),(41 187.12901),(42 189.275),(43 188.36568),(44 187.48358),(45 189.26724),(46 189.99393),(47 190.62685),(48 190.32773),(49 193.23605),(50 192.42555),(51 194.16301),(52 193.44583),(53 194.95602),(54 194.44444),(55 195.91563),(56 196.37184),(57 195.73003),(58 195.2133),(59 196.16557),(60 197.20648),(61 198.31795),(62 199.6595),(63 199.37387),(64 199.35268),(65 200.01654),(66 199.58362),(67 199.48903),(68 201.67442),(69 201.3072),(70 200.34026),(71 199.06102),(72 200.14159),(73 197.39507),(74 199.3455),(75 198.74007),(76 199.8908),(77 200.45248),(78 202.44211),(79 200.37947),
(1 89.42965),(2 109.76837),(3 121.88941),(4 128.32062),(5 133.00888),(6 136.82439),(7 139.20944),(8 145.06651),(9 148.15656),(10 152.57387),(11 155.05165),(12 157.78548),(13 157.93552),(14 159.75134),(15 159.32779),(16 160.62323),(17 162.3819),(18 162.86465),(19 164.43645),(20 164.35684),(21 165.59248),(22 165.8996),(23 166.97551),(24 167.21977),(25 168.42612),(26 170.42627),(27 172.5241),(28 174.08427),(29 174.60522),(30 176.01245),(31 177.38072),(32 178.05106),(33 179.04315),(34 179.93663),(35 178.56366),(36 179.52193),(37 179.19374),(38 181.05008),(39 181.61504),(40 184.04065),(41 184.8011),(42 186.00827),(43 187.31299),(44 186.75262),(45 190.3058),(46 192.33794),(47 193.83165),(48 193.8387),(49 196.7193),(50 196.16669),(51 197.87607),(52 197.57028),(53 198.60793),(54 198.91049),(55 199.11195),(56 197.78918),(57 198.08777),(58 199.11429),(59 198.65579),(60 201.25815),(61 200.2943),(62 201.66129),(63 203.6042),(64 204.47925),(65 203.63329),(66 204.7685),(67 204.65205),(68 204.12108),(69 203.10698),(70 201.77747),(71 201.03787),(72 202.982),(73 203.00037),(74 202.40657),(75 201.61893),(76 201.16954),(77 201.138),(78 202.63089),(79 200.75739),
(1 88.315315),(2 108.39287),(3 121.55484),(4 126.66502),(5 129.72528),(6 134.11969),(7 136.43001),(8 143.04512),(9 146.77155),(10 148.50128),(11 151.31712),(12 154.91669),(13 157.71582),(14 157.99261),(15 160.22882),(16 161.70885),(17 163.88206),(18 166.0629),(19 166.1233),(20 167.74565),(21 167.40662),(22 168.43544),(23 169.57065),(24 171.34726),(25 172.1981),(26 174.71689),(27 175.42906),(28 177.74269),(29 178.2049),(30 177.68745),(31 180.00468),(32 182.77197),(33 181.08408),(34 181.82385),(35 181.63959),(36 183.2229),(37 183.6096),(38 187.18637),(39 188.77985),(40 189.54048),(41 192.41554),(42 194.60367),(43 196.74243),(44 200.02051),(45 201.00317),(46 199.84592),(47 200.04005),(48 201.58272),(49 203.44965),(50 204.34746),(51 206.465),(52 207.42139),(53 207.04128),(54 208.30577),(55 208.55737),(56 205.52293),(57 204.84299),(58 204.47455),(59 204.00694),(60 203.04945),(61 202.80853),(62 204.43597),(63 204.8474),(64 205.3714),(65 206.0188),(66 204.68335),(67 202.43161),(68 203.31111),(69 202.57898),(70 202.41052),(71 200.85403),(72 199.01443),(73 199.26274),(74 197.3673),(75 196.83018),(76 197.28517),(77 198.07903),(78 198.14197),(79 200.22565),
(1 87.52221),(2 107.42229),(3 118.751656),(4 125.06528),(5 129.51118),(6 133.4951),(7 134.17558),(8 140.25755),(9 142.79643),(10 144.98456),(11 148.85316),(12 152.74274),(13 155.01222),(14 157.87697),(15 158.59668),(16 159.72563),(17 162.34164),(18 164.45563),(19 164.31581),(20 165.2515),(21 165.56715),(22 166.29948),(23 167.18925),(24 167.19658),(25 170.39784),(26 169.96321),(27 172.48845),(28 173.92255),(29 174.36484),(30 175.38513),(31 176.65643),(32 177.48946),(33 174.82484),(34 176.63443),(35 178.09642),(36 178.7275),(37 179.1664),(38 181.1958),(39 181.7661),(40 182.97572),(41 185.18388),(42 185.34814),(43 184.411),(44 185.2684),(45 185.76183),(46 188.39877),(47 188.96825),(48 189.81737),(49 191.66586),(50 194.9708),(51 196.22939),(52 196.50694),(53 198.59732),(54 201.80112),(55 202.00845),(56 202.38011),(57 203.63638),(58 204.36723),(59 203.95422),(60 204.47304),(61 205.1782),(62 207.35815),(63 207.98407),(64 206.4428),(65 208.79132),(66 207.77487),(67 208.15105),(68 209.29678),(69 210.27733),(70 208.17252),(71 207.86473),(72 208.0684),(73 209.34488),(74 207.28833),(75 205.79793),(76 202.41734),(77 201.50261),(78 202.46442),(79 203.71295),
(1 86.87594),(2 107.77486),(3 117.49724),(4 123.06411),(5 128.28577),(6 130.37881),(7 133.8165),(8 139.01112),(9 141.52194),(10 145.6138),(11 148.51978),(12 152.69595),(13 153.78497),(14 154.88472),(15 156.14452),(16 159.72339),(17 160.21126),(18 162.45998),(19 162.48746),(20 163.58665),(21 164.23053),(22 168.12654),(23 169.95406),(24 170.0775),(25 171.33237),(26 172.69063),(27 174.35052),(28 174.88268),(29 176.41634),(30 178.5183),(31 180.08583),(32 180.83159),(33 180.03905),(34 178.61394),(35 181.50818),(36 182.72002),(37 183.25517),(38 184.45367),(39 184.99638),(40 185.34787),(41 184.69145),(42 187.29684),(43 187.88751),(44 188.94225),(45 189.41647),(46 189.09637),(47 188.90175),(48 190.77322),(49 195.24689),(50 196.94878),(51 198.57353),(52 198.91069),(53 198.36044),(54 196.9117),(55 198.9715),(56 196.45189),(57 196.27931),(58 194.58607),(59 193.86304),(60 195.42809),(61 196.96106),(62 198.41212),(63 199.20706),(64 198.44276),(65 197.52867),(66 198.03346),(67 198.07333),(68 199.8071),(69 200.69626),(70 198.91792),(71 198.10725),(72 198.05789),(73 197.93307),(74 197.09326),(75 196.2827),(76 196.38634),(77 195.69174),(78 197.12222),(79 196.19188),
(1 84.16921),(2 104.596504),(3 114.05676),(4 120.139244),(5 123.584045),(6 127.75311),(7 131.34032),(8 136.80197),(9 138.2136),(10 142.42996),(11 143.66797),(12 148.95337),(13 150.56772),(14 150.6825),(15 151.92421),(16 153.12825),(17 154.47571),(18 156.86436),(19 156.9059),(20 159.22278),(21 160.29877),(22 163.13742),(23 164.1494),(24 164.6302),(25 164.85052),(26 166.17451),(27 168.63051),(28 170.58716),(29 171.10236),(30 171.57967),(31 172.93916),(32 174.16167),(33 175.06677),(34 175.00072),(35 176.0367),(36 176.45784),(37 175.62866),(38 176.73792),(39 177.0114),(40 177.33301),(41 177.63039),(42 177.14908),(43 177.3512),(44 176.9264),(45 177.47728),(46 177.36017),(47 175.48198),(48 177.62231),(49 177.85991),(50 178.31761),(51 180.41568),(52 177.85374),(53 180.05373),(54 179.78876),(55 181.28381),(56 180.34944),(57 179.58649),(58 180.45056),(59 178.1865),(60 178.77776),(61 182.0659),(62 182.14824),(63 182.5653),(64 181.34921),(65 181.02136),(66 182.16222),(67 182.38118),(68 184.20148),(69 181.65936),(70 180.17421),(71 180.68695),(72 181.07639),(73 180.56088),(74 178.50842),(75 178.22331),(76 178.11275),(77 178.59512),(78 179.47932),(79 179.86201),
(1 85.91079),(2 106.129555),(3 118.2649),(4 123.94028),(5 128.46342),(6 131.3953),(7 133.84096),(8 138.81148),(9 141.41782),(10 142.6024),(11 145.79576),(12 149.4421),(13 151.42616),(14 152.05167),(15 152.66805),(16 153.61514),(17 156.82982),(18 158.91197),(19 158.51566),(20 159.11848),(21 161.25093),(22 161.97539),(23 163.77661),(24 165.58098),(25 167.29886),(26 169.47551),(27 172.44904),(28 173.71243),(29 172.8203),(30 171.35649),(31 172.35095),(32 172.89107),(33 172.5351),(34 172.35822),(35 174.76054),(36 174.95181),(37 177.57343),(38 178.64804),(39 177.87935),(40 178.04709),(41 178.40323),(42 176.55487),(43 177.4746),(44 179.31859),(45 180.55707),(46 180.40797),(47 179.30855),(48 180.56848),(49 181.38194),(50 181.91452),(51 183.89383),(52 185.2367),(53 185.97646),(54 186.75786),(55 189.22855),(56 188.84236),(57 189.47945),(58 188.15627),(59 187.91458),(60 188.85294),(61 189.31285),(62 189.30421),(63 190.64403),(64 190.5507),(65 190.3302),(66 189.81062),(67 189.0902),(68 189.45956),(69 189.70428),(70 189.57295),(71 189.33691),(72 189.36945),(73 188.86208),(74 187.20882),(75 185.97653),(76 186.59036),(77 187.0358),(78 187.12415),(79 189.50873),
(1 82.504616),(2 101.9698),(3 113.195145),(4 118.26104),(5 122.61793),(6 125.64558),(7 127.73086),(8 131.50752),(9 134.55846),(10 137.10359),(11 139.82306),(12 141.07251),(13 144.96283),(14 148.25883),(15 148.23846),(16 150.89482),(17 152.25984),(18 153.06847),(19 153.15218),(20 156.85818),(21 158.04637),(22 157.82585),(23 159.971),(24 161.86888),(25 162.5979),(26 164.5034),(27 167.85457),(28 168.38858),(29 169.34158),(30 170.58801),(31 172.44916),(32 174.4609),(33 175.21753),(34 174.33754),(35 177.3331),(36 179.11774),(37 178.98372),(38 182.01251),(39 182.88362),(40 184.27734),(41 183.23717),(42 183.03468),(43 184.6114),(44 184.82355),(45 184.12878),(46 183.62898),(47 184.36588),(48 185.22987),(49 186.85063),(50 187.04092),(51 187.60043),(52 187.88153),(53 189.51355),(54 188.11078),(55 188.40686),(56 187.07552),(57 184.74919),(58 185.22775),(59 184.07307),(60 185.52684),(61 184.63852),(62 185.90576),(63 186.69746),(64 187.4033),(65 184.67477),(66 183.8938),(67 185.9319),(68 186.51653),(69 185.48727),(70 185.43338),(71 184.32709),(72 184.44275),(73 185.02367),(74 186.0727),(75 185.46616),(76 183.5313),(77 183.61047),(78 184.43922),(79 183.79535),
