1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 506001.72),(2 1981244),(3 4415576.5),(4 7843569.5),(5 12029848),(6 17030354),(7 22740774),(8 28968968),(9 35608990),(10 42552732),(11 49552108),(12 56704332),(13 63954908),(14 71091870),(15 78189560),(16 84669620),(17 90695810),(18 95896450),(19 100495010),(20 104151450),(21 106871170),(22 108798750),(23 110058820),(24 110426340),(25 109688600),(26 108038970),(27 105705280),(28 103129960),(29 98528616),(30 92452030),(31 87906810),(32 83636650),(33 79683544),(34 76220650),(35 73517416),(36 71453336),(37 70126904),(38 69728856),(39 70098376),(40 71281256),(41 73168190),(42 75935610),(43 79334664),(44 83133544),(45 87714696),(46 92643864),(47 97888040),(48 103392200),(49 108743000),(50 113045350),(51 116337624),(52 119699010),(53 122341400),(54 124142840),(55 125667240),(56 126740730),(57 127403224),(58 127802720),(59 127609064),(60 126981920),(61 126129430),(62 124913240),(63 123502776),(64 121886664),(65 120254730),(66 118399320),(67 116372904),(68 114139620),(69 111626856),(70 108883510),(71 106141256),(72 103496320),(73 100877720),(74 98580960),(75 96784160),(76 95420600),(77 94559576),(78 93786020),(79 93829800),
(1 30251.002),(2 51436.09),(3 62788.55),(4 65552.69),(5 70487.6),(6 75025.73),(7 80594.97),(8 82736.3),(9 88775.414),(10 92420.7),(11 94698.3),(12 96072.59),(13 97866.34),(14 102378.11),(15 103275.11),(16 104718.914),(17 106253.195),(18 105128.95),(19 105034.414),(20 104542.97),(21 104657.234),(22 105663.516),(23 106157.95),(24 107406.29),(25 109539.32),(26 111233.9),(27 111256.36),(28 112066.94),(29 115570.555),(30 115859.266),(31 116907.99),(32 118906.09),(33 121520.98),(34 123122.35),(35 122243.58),(36 120820.23),(37 120874.22),(38 123387.26),(39 116703.625),(40 114507.17),(41 111245.414),(42 110758.24),(43 108563.46),(44 108409.99),(45 104178.6),(46 103252.72),(47 101861.71),(48 100785.55),(49 102545.53),(50 101714.61),(51 101673.734),(52 99719.55),(53 100285.12),(54 100768.27),(55 100384.695),(56 100612.914),(57 100070.28),(58 99723.516),(59 101006.945),(60 102720.05),(61 105883.63),(62 107188.07),(63 108434.96),(64 109749.266),(65 110168.26),(66 111223.58),(67 113044.91),(68 113371.086),(69 112609.91),(70 111855.25),(71 111218.41),(72 111882.555),(73 111494.234),(74 108928.59),(75 106256.516),(76 105291.305),(77 104689.016),(78 104484.59),(79 104300.766),
(1 28944.316),(2 49480.08),(3 60448.332),(4 64764.98),(5 70274.14),(6 75963.64),(7 81380.516),(8 82252.07),(9 84405.086),(10 85995.15),(11 87988.03),(12 91253.59),(13 92233.664),(14 95009.45),(15 96041.9),(16 99023.29),(17 101513.85),(18 100232.805),(19 100344.2),(20 99540.24),(21 99497.72),(22 100249.79),(23 100161.88),(24 100976.305),(25 102235.266),(26 102994.97),(27 101892.77),(28 101192.45),(29 101475.71),(30 100434.14),(31 101232.74),(32 102525.445),(33 104572.32),(34 105009.38),(35 104260.86),(36 103150),(37 103346.164),(38 104804.9),(39 99827.484),(40 98238.86),(41 93559.22),(42 92710.305),(43 90335.016),(44 89247.875),(45 85158.734),(46 84153.2),(47 83277.516),(48 84604.78),(49 88311.984),(50 88941.01),(51 91924.266),(52 94099.63),(53 97172.35),(54 100305.49),(55 101226.88),(56 103138.79),(57 103783.336),(58 105879.37),(59 107442.53),(60 110931.23),(61 116531.586),(62 118605.61),(63 118913.45),(64 121305.664),(65 122881.04),(66 125272.04),(67 127224.16),(68 127716.73),(69 125889.95),(70 124391.125),(71 123735.65),(72 123502.57),(73 122179.03),(74 120453.43),(75 118373.234),(76 117015.58),(77 115547.63),(78 115146.71),(79 114380.75),
(1 28445.7),(2 50843.97),(3 60523.406),(4 62393.84),(5 68010.88),(6 75194.22),(7 79337.84),(8 80696.09),(9 81410.74),(10 82894.59),(11 83421.74),(12 84036.87),(13 83848.74),(14 86647.7),(15 86450.86),(16 87723.53),(17 89089.336),(18 87719.27),(19 89823.15),(20 90565.04),(21 90946.43),(22 92190.95),(23 94873.164),(24 97519.86),(25 99972.49),(26 101057.27),(27 101798.08),(28 101646.766),(29 102935.25),(30 103440.13),(31 104203.25),(32 105455.81),(33 107456.01),(34 109078.055),(35 108577.52),(36 109073.9),(37 109211.89),(38 110005.85),(39 105420.66),(40 103241.82),(41 99336.266),(42 97426.87),(43 93973.43),(44 92949.9),(45 89260.234),(46 87213.39),(47 85366.02),(48 85670.56),(49 87621.88),(50 86855.54),(51 87458.57),(52 88270.695),(53 91538.21),(54 92312.15),(55 90241.69),(56 90563.13),(57 91117.15),(58 91864.984),(59 91763.21),(60 92446.45),(61 95824.305),(62 96597.625),(63 97168.76),(64 97645.68),(65 98364.97),(66 99854.125),(67 101072.07),(68 101308.07),(69 99922.63),(70 99650.414),(71 99579.445),(72 100108.8),(73 99232.445),(74 96569.234),(75 94274.39),(76 92921.25),(77 91886.96),(78 91988.4),(79 92097.016),
(1 28437.729),(2 50150.082),(3 58434.582),(4 58758.5),(5 64149.688),(6 71787.97),(7 76995.45),(8 77907.44),(9 76389.234),(10 80196.664),(11 81393.58),(12 81300.58),(13 79290.914),(14 81805.125),(15 83241.5),(16 85041.836),(17 85255.836),(18 83154.59),(19 84130.49),(20 84195.92),(21 83067.63),(22 82273.1),(23 82700.53),(24 83348.79),(25 82445.58),(26 81943.445),(27 81745.6),(28 81072.7),(29 83114.74),(30 83418.72),(31 83010.125),(32 83067.85),(33 84013.89),(34 84928.81),(35 84457.33),(36 85423.68),(37 85676.44),(38 85458.14),(39 82250.04),(40 82542.5),(41 81430.26),(42 82079.625),(43 80787.61),(44 80221.336),(45 78199.12),(46 78339.04),(47 78690.484),(48 80377.92),(49 82352.43),(50 83442.58),(51 85289.5),(52 87645.77),(53 90914.49),(54 91698.14),(55 90642.55),(56 92379.3),(57 93338.05),(58 94070.96),(59 94735.42),(60 96482.4),(61 99018.56),(62 99501.305),(63 99326.51),(64 100522.43),(65 101372.38),(66 102619.12),(67 103018.63),(68 103652.27),(69 102819.76),(70 102480.41),(71 101957.79),(72 102643.086),(73 101584.91),(74 100257.28),(75 98960.47),(76 97410.23),(77 95720.43),(78 95734.5),(79 95774.875),
(1 28604.156),(2 50648.88),(3 57480.87),(4 55664.33),(5 62105.89),(6 70058.31),(7 73996.195),(8 72687.19),(9 71737.58),(10 77516.47),(11 78166.055),(12 76815.04),(13 74317.91),(14 77571.03),(15 78577.5),(16 78039.5),(17 77952.84),(18 76408.99),(19 76988.84),(20 76099.266),(21 74899.83),(22 74191.71),(23 75617.55),(24 77297.89),(25 77657.74),(26 77388.875),(27 77438.86),(28 77628.99),(29 79184.195),(30 79928.12),(31 79440.82),(32 79471.64),(33 81170.12),(34 81559.78),(35 81549.516),(36 81585.09),(37 80958.05),(38 81978.37),(39 79286.04),(40 79291.15),(41 77039),(42 77491.65),(43 76626.89),(44 74560.18),(45 72624.24),(46 71606.914),(47 70246.05),(48 71769.06),(49 72370.44),(50 72507.08),(51 73018.38),(52 73105.32),(53 74298.52),(54 74284.63),(55 73687.63),(56 75717.93),(57 77018.03),(58 77022.836),(59 77603.79),(60 78886.44),(61 80297.195),(62 78989.96),(63 78234.74),(64 79424.88),(65 80723.914),(66 81701.766),(67 82331.7),(68 82706.85),(69 81567.94),(70 81137.79),(71 80757.88),(72 81773.08),(73 82334.57),(74 82787.41),(75 81636.13),(76 80331.11),(77 79246.5),(78 79476.18),(79 78557.89),
(1 29270.277),(2 52752.504),(3 55888.625),(4 52039.605),(5 57986.35),(6 64985.48),(7 68156.945),(8 65873.26),(9 63982.918),(10 66449.66),(11 65135.098),(12 63841.81),(13 62923.66),(14 65797.12),(15 65840.945),(16 64406.105),(17 64975.246),(18 65082.32),(19 66767.99),(20 66366.28),(21 65528.406),(22 64802.023),(23 65101.496),(24 66274.484),(25 67219.21),(26 66891.33),(27 66826.76),(28 67273.83),(29 68368.2),(30 69172.08),(31 69245.27),(32 69680.16),(33 71228.09),(34 72014.17),(35 72218.87),(36 72364.16),(37 72433.67),(38 73092.24),(39 70414.83),(40 70821.77),(41 69953.76),(42 70391.29),(43 69242.4),(44 68465.3),(45 67097.516),(46 68344.54),(47 67918.32),(48 69003.484),(49 69224.11),(50 69669.9),(51 71039.32),(52 72808.9),(53 73265.63),(54 72449.09),(55 72527.12),(56 73209.29),(57 72999.516),(58 72462.39),(59 72629.1),(60 72755.74),(61 73576.414),(62 74346.74),(63 75289.73),(64 75887.04),(65 77323.53),(66 77744.516),(67 78197.5),(68 78014.31),(69 77697.31),(70 77764.125),(71 77768.25),(72 77590.17),(73 76673.61),(74 75470.64),(75 74353.375),(76 73088.53),(77 72641.35),(78 73119.21),(79 73270.66),
(1 27625.871),(2 46219.168),(3 49084.504),(4 46881.39),(5 54379.65),(6 60091.16),(7 60954.645),(8 59502.047),(9 59097.99),(10 61454.73),(11 60250.688),(12 60860.03),(13 61132.914),(14 61339.098),(15 61879.625),(16 61461.664),(17 62960.723),(18 61986.35),(19 62460.914),(20 63209.094),(21 62516.996),(22 62555.26),(23 62962.7),(24 63785.707),(25 63931.54),(26 63444.684),(27 62370.54),(28 61608.15),(29 61993.62),(30 61136.48),(31 61960.664),(32 61600.297),(33 62802.895),(34 63415.74),(35 63027.887),(36 62167.645),(37 63238.848),(38 63704.723),(39 60266.81),(40 60160.297),(41 60466.574),(42 61178.34),(43 60706.793),(44 61358.023),(45 60531.926),(46 61115.727),(47 60924.973),(48 62689.355),(49 63407.004),(50 64573.1),(51 65688.59),(52 67164.02),(53 67434.45),(54 66957.42),(55 68122.17),(56 69083.77),(57 69535.07),(58 70482.555),(59 71564.14),(60 71778.445),(61 72421.31),(62 73813.71),(63 73955.26),(64 74338.984),(65 74102.56),(66 74615.336),(67 75256.31),(68 74784.07),(69 74812.1),(70 75177.58),(71 75532.766),(72 76096.33),(73 75101.11),(74 73903.95),(75 72665.94),(76 71259.46),(77 70594.15),(78 70542.16),(79 70286.29),
(1 26194.248),(2 41723.52),(3 44945.246),(4 45264.41),(5 50375.15),(6 54485.188),(7 56281.63),(8 55985.26),(9 56890.54),(10 55300.754),(11 54386.8),(12 57023.54),(13 56447.35),(14 54761.313),(15 54801.35),(16 53796.566),(17 54675.996),(18 54009.605),(19 54321.11),(20 53266.547),(21 52186.715),(22 53316.23),(23 54672.17),(24 54644.336),(25 54138.992),(26 54246.26),(27 53666.074),(28 54142.684),(29 54382.94),(30 53480.26),(31 53939.043),(32 54413.977),(33 54629.74),(34 55735.055),(35 56491.35),(36 56429.26),(37 57122.813),(38 58696.504),(39 56134.742),(40 56158.637),(41 57337.55),(42 58983.484),(43 58191.31),(44 58042.125),(45 56211.523),(46 57595.34),(47 56983.71),(48 58361.293),(49 58456.78),(50 59269.67),(51 60077.813),(52 61510.957),(53 63083.68),(54 64361.44),(55 65612.18),(56 64512.965),(57 64172.008),(58 66322.66),(59 66620.2),(60 66317.164),(61 68411.914),(62 69502.07),(63 69918.34),(64 70772.09),(65 71420.19),(66 72059.12),(67 72815.22),(68 73846.85),(69 73879.55),(70 73275.53),(71 73679.53),(72 73583.82),(73 73233.836),(74 72221.97),(75 71307.97),(76 70948.875),(77 70504.32),(78 70884.24),(79 70257.64),
(1 25058.55),(2 38350.363),(3 42990.586),(4 46322.793),(5 50006.5),(6 52839.86),(7 53776.13),(8 53632.16),(9 53511.32),(10 52096.082),(11 52767.703),(12 54275.043),(13 52700.19),(14 51038.555),(15 51863.01),(16 51509.324),(17 53320.5),(18 53066.113),(19 52908.574),(20 52024.523),(21 51806.8),(22 52879.023),(23 53390.543),(24 54269.82),(25 53889),(26 52837.78),(27 51969),(28 52703.773),(29 53442.75),(30 54602.914),(31 54936.215),(32 54875.67),(33 54781.707),(34 54471.06),(35 54493.645),(36 53676.37),(37 54058.418),(38 56294.063),(39 55195.92),(40 55535.89),(41 56911.684),(42 58116.832),(43 56961.715),(44 56219.254),(45 55016.965),(46 55719.14),(47 55247.93),(48 56837.285),(49 57598.1),(50 58137.137),(51 59549.52),(52 60631.62),(53 61155.727),(54 62089.066),(55 63331.375),(56 62166.137),(57 62544.22),(58 64767.008),(59 65070.906),(60 65095.348),(61 66430.97),(62 65669.664),(63 65225.176),(64 66140.1),(65 66933.836),(66 67608.31),(67 68059.7),(68 67739.69),(69 67711.695),(70 67729.516),(71 67567.42),(72 67407.25),(73 67826.86),(74 67103.75),(75 66823.125),(76 65798.08),(77 65197.227),(78 65379.668),(79 64878.32),
(1 23564.447),(2 36202.668),(3 41853.547),(4 47247.83),(5 49614.77),(6 51451.098),(7 53323.84),(8 52053.28),(9 51793.246),(10 49710.715),(11 49569.754),(12 51419.86),(13 50819.703),(14 49842.125),(15 50769.68),(16 50053.82),(17 51751.88),(18 53292.992),(19 53365.453),(20 52798.11),(21 52377.742),(22 53337.066),(23 54332.004),(24 54865.69),(25 55378.72),(26 55308.664),(27 54482.402),(28 53962.01),(29 53960.17),(30 54589.316),(31 55000.65),(32 56607),(33 56330.246),(34 56381.805),(35 55890.777),(36 54348.605),(37 53302.715),(38 53783.027),(39 53577.93),(40 54860.117),(41 55717.496),(42 56609.75),(43 55654.613),(44 53818.215),(45 52428.758),(46 53379.395),(47 52889.715),(48 53862.676),(49 54065.08),(50 55378.387),(51 55418.938),(52 57722.92),(53 58678.113),(54 58713.26),(55 59132.465),(56 58200.645),(57 58944.313),(58 60860.043),(59 60715.418),(60 61075.582),(61 62119.914),(62 61403.332),(63 61725.477),(64 62968.95),(65 63510.504),(66 63892.934),(67 64230.957),(68 63968.207),(69 64145.12),(70 64242.605),(71 64838.438),(72 64818.195),(73 64385.777),(74 63645.93),(75 62837.35),(76 62043.31),(77 61748.043),(78 61450.9),(79 61469.445),
(1 22770.988),(2 36685.53),(3 41366.8),(4 46477.5),(5 49138.76),(6 51562.207),(7 52201.816),(8 50294.668),(9 51158.16),(10 49899.72),(11 49575.47),(12 50978.22),(13 50900.797),(14 50027.29),(15 50347.254),(16 50112.316),(17 50546.773),(18 50439.01),(19 51157.887),(20 51565.863),(21 52238.25),(22 53960.598),(23 55211.066),(24 54776.67),(25 55004.574),(26 55694.33),(27 55469.293),(28 54630.047),(29 54382.277),(30 53361.324),(31 54702.625),(32 55399.48),(33 54945.11),(34 56558.902),(35 57104.41),(36 56299.863),(37 55217.387),(38 54439.316),(39 53790.004),(40 55150.754),(41 57034.95),(42 57553.11),(43 55986.547),(44 54777.563),(45 52839.03),(46 53090.086),(47 54307.48),(48 55551.938),(49 55912.992),(50 56778.125),(51 57300.95),(52 58342.836),(53 58934.72),(54 60279.695),(55 60561.49),(56 59758.19),(57 59031.945),(58 59475.14),(59 59354.426),(60 59066.25),(61 59463.715),(62 59241.297),(63 60021.75),(64 60942.95),(65 61189.266),(66 61301.145),(67 60984.785),(68 60133.75),(69 59745.613),(70 59930.406),(71 60768.188),(72 61210.805),(73 60594.043),(74 59585.113),(75 58913.06),(76 58014.418),(77 57293.848),(78 56979.934),(79 57143.254),
(1 21986.418),(2 35027.54),(3 41312.47),(4 46755.426),(5 47801.125),(6 49170.313),(7 51324.83),(8 50515.457),(9 51713.074),(10 51529.63),(11 51458.44),(12 53692.598),(13 54025.703),(14 53337.86),(15 53662.742),(16 53643.383),(17 54615.902),(18 54614.297),(19 54706.105),(20 55740.563),(21 56413.293),(22 57796.727),(23 58441.594),(24 57893.51),(25 57070.68),(26 56709.96),(27 56478.7),(28 55176.97),(29 54777.883),(30 55552.676),(31 56377.96),(32 57384),(33 56973.48),(34 57019.496),(35 56748.695),(36 56553.742),(37 57067.73),(38 56801.15),(39 54861.85),(40 55348.594),(41 58359.344),(42 59216.742),(43 57766.55),(44 55436.816),(45 53342.38),(46 52912.15),(47 54958.914),(48 56718.836),(49 56333.85),(50 56019.836),(51 56798.813),(52 57155.375),(53 58872.89),(54 61032.87),(55 62418.926),(56 61475.875),(57 61105.97),(58 62905.68),(59 62628.457),(60 62772.65),(61 64250.875),(62 64298.082),(63 63941.105),(64 64657.387),(65 65255.875),(66 66188.05),(67 67098.78),(68 67809.39),(69 67621.13),(70 67656.12),(71 67973.914),(72 68628.86),(73 69072.3),(74 67878.49),(75 66643.34),(76 64698.77),(77 63357.418),(78 62320.31),(79 61841.68),
(1 21625.379),(2 34466.73),(3 39551.773),(4 44518.71),(5 45935.523),(6 47685.34),(7 50408.547),(8 49762.297),(9 52118.89),(10 51900.69),(11 50599.582),(12 52252.2),(13 52394.65),(14 51892.387),(15 50850.176),(16 50721.66),(17 51560.754),(18 51921.13),(19 51704.98),(20 51258.97),(21 51842.43),(22 52334.797),(23 52167.035),(24 51314.316),(25 51784.383),(26 51832.83),(27 51600.05),(28 51357.47),(29 51997.254),(30 50630.703),(31 50800.03),(32 53251.625),(33 54384.69),(34 54383.527),(35 54138.008),(36 53921.883),(37 55674.668),(38 56394.35),(39 55886.176),(40 56846.758),(41 58211.96),(42 57419.516),(43 57025.07),(44 54639.984),(45 53298.777),(46 53023.273),(47 54585.957),(48 56354.75),(49 54900.02),(50 54911.992),(51 55303.914),(52 56762.27),(53 60128.652),(54 63357.047),(55 64970.465),(56 64189.83),(57 62018.273),(58 63887.32),(59 65337.543),(60 65856.89),(61 67750.9),(62 67420.445),(63 66658.96),(64 67052.836),(65 67027.83),(66 67225.07),(67 67310.93),(68 67559.38),(69 67923.56),(70 67940.055),(71 68209.35),(72 68661.164),(73 68551.22),(74 68558.09),(75 67756.15),(76 67333.29),(77 66756.53),(78 65786.3),(79 65228.855),
(1 21328.719),(2 33815.117),(3 39221.957),(4 44284.707),(5 47186.938),(6 50038.883),(7 52844.133),(8 53213.805),(9 55254.598),(10 54483.992),(11 53617.938),(12 55471.137),(13 56619.617),(14 56771.465),(15 56285.742),(16 56394.55),(17 57269.188),(18 57018.12),(19 56798.59),(20 56247.996),(21 56428.16),(22 58149.56),(23 59538.766),(24 60217.633),(25 60789.59),(26 61176.766),(27 61343.71),(28 62170.094),(29 60984.305),(30 60077.816),(31 60131.02),(32 60881.46),(33 61003.39),(34 61157.156),(35 60970.66),(36 59649.957),(37 60282.453),(38 60530.95),(39 59891.688),(40 60210.86),(41 60583.98),(42 59138.867),(43 57758.36),(44 55747.46),(45 55949.72),(46 56329.25),(47 58599.754),(48 59657.668),(49 58523.074),(50 59818.242),(51 60829.73),(52 62703.348),(53 66279.516),(54 68349.055),(55 69464.266),(56 67871.76),(57 66354.945),(58 68399.97),(59 69996.68),(60 70132.8),(61 71931.65),(62 71387.74),(63 70616.04),(64 70413.195),(65 70890.07),(66 71410.71),(67 71534.9),(68 71210.12),(69 70509.25),(70 69805.93),(71 69186.836),(72 69387.82),(73 69583.555),(74 68905.234),(75 68080.78),(76 67721.2),(77 68156.58),(78 68137.37),(79 67631.38),
(1 21583.61),(2 34205.52),(3 39955.25),(4 44161.16),(5 46621.016),(6 50707.7),(7 54473.2),(8 56110.824),(9 57994.188),(10 56771.01),(11 57631.32),(12 59828.53),(13 61275.324),(14 61586.684),(15 60780.684),(16 61164.54),(17 61793.574),(18 61922.434),(19 61423.227),(20 61945.117),(21 62581.867),(22 62606.496),(23 62612.586),(24 62401.145),(25 61704.918),(26 60858.414),(27 59618.6),(28 58354.926),(29 57425.367),(30 57381.113),(31 57047.8),(32 56089.125),(33 56189.26),(34 56279.633),(35 56665.145),(36 55382.277),(37 55693.14),(38 54825.984),(39 54118.76),(40 55604.965),(41 57119.375),(42 56433.977),(43 55465.688),(44 54246.832),(45 55626.367),(46 57139.266),(47 60562.938),(48 61888.836),(49 61582.016),(50 62683.574),(51 64042.28),(52 66459.28),(53 69411.23),(54 71317.03),(55 72395.945),(56 71898.8),(57 71229.086),(58 73215.055),(59 74302.875),(60 75056.87),(61 77261.1),(62 76073.664),(63 75361.914),(64 75477.49),(65 75370.29),(66 75400.086),(67 74715.03),(68 74140.89),(69 73584.82),(70 73603.87),(71 73919.14),(72 74547.26),(73 75279.48),(74 74961.48),(75 74828.16),(76 75077.18),(77 74744.23),(78 74118.88),(79 73485.555),
(1 23069.713),(2 35204.14),(3 42066.65),(4 46794.242),(5 48559.156),(6 54750.996),(7 58338.645),(8 62174.71),(9 64584.8),(10 63501.32),(11 65445.254),(12 66723.06),(13 68429.25),(14 67881.14),(15 65547.234),(16 65291.875),(17 65909.81),(18 66091.52),(19 65951.05),(20 66040.94),(21 66367.54),(22 67130.86),(23 66135.96),(24 65084.098),(25 65327.918),(26 64814.902),(27 64217.844),(28 63963.754),(29 64711.234),(30 64102.727),(31 65325.074),(32 65080.71),(33 66244.46),(34 67132.06),(35 66854.64),(36 66597.15),(37 67050.4),(38 67090.875),(39 66680.45),(40 67734.97),(41 67048.266),(42 64842.137),(43 62085.375),(44 59627.766),(45 60793.246),(46 59812.17),(47 62404.484),(48 62286.37),(49 61041.234),(50 62182.055),(51 61375.426),(52 62453.348),(53 63919.035),(54 65655.89),(55 65078.902),(56 64907.707),(57 64848.164),(58 66487.7),(59 67722.78),(60 68148.99),(61 70619.59),(62 71121.6),(63 71168.25),(64 70962.65),(65 70837.22),(66 71496.47),(67 72091.42),(68 72225.086),(69 71665.195),(70 71847.3),(71 72153.14),(72 72245.805),(73 72192.875),(74 71788.53),(75 70678.25),(76 69446.17),(77 68432.19),(78 67925.59),(79 67435.45),
(1 25817.682),(2 36292.434),(3 42919.336),(4 46567.17),(5 47876.78),(6 54755.984),(7 55811.043),(8 61017.7),(9 63518.355),(10 62679.49),(11 64896.816),(12 65104.57),(13 67553.51),(14 66469.71),(15 65889.234),(16 65187.87),(17 64624.78),(18 64777.17),(19 63644.23),(20 63575.02),(21 63596.668),(22 64458.586),(23 64763.17),(24 64206.754),(25 64176.566),(26 63913.56),(27 63553.277),(28 62922.117),(29 63141.55),(30 63818.34),(31 65720.445),(32 65643.84),(33 65611.01),(34 66192.2),(35 65955.47),(36 65929.19),(37 66083.29),(38 65156.285),(39 63546.633),(40 62964.04),(41 61575.402),(42 59408.3),(43 56737.7),(44 54971.86),(45 56250.563),(46 56258.188),(47 59733.77),(48 60207.19),(49 60332.21),(50 62442.99),(51 63752.17),(52 66230.55),(53 70124.79),(54 73289.945),(55 73482.4),(56 75553.95),(57 74292.87),(58 77180.766),(59 78066.23),(60 79242.75),(61 82602.695),(62 82650),(63 83055.1),(64 83392.664),(65 83728.67),(66 83591.125),(67 83713.26),(68 82337.93),(69 81282.86),(70 80902),(71 79360.16),(72 78775.81),(73 77201.87),(74 75665),(75 73984.914),(76 72885.44),(77 71549.64),(78 70098.08),(79 68646.48),
(1 26205.053),(2 36694.25),(3 43499.086),(4 44989.06),(5 46145),(6 53430.305),(7 53869.965),(8 60962.582),(9 61474.02),(10 60795.516),(11 62286.86),(12 63392.367),(13 66494.18),(14 65492.277),(15 63866.543),(16 63350.742),(17 64258.734),(18 63479.297),(19 63779.64),(20 64815.71),(21 65664.87),(22 66063.03),(23 66703.73),(24 67078.14),(25 67560.96),(26 66786.28),(27 66315.51),(28 66514.62),(29 66746.64),(30 67932.516),(31 68890.52),(32 68672.54),(33 69726.32),(34 71189.45),(35 70540.74),(36 70693.43),(37 70757.234),(38 69978.88),(39 68694.69),(40 67441.67),(41 65784.98),(42 63342.395),(43 60994.29),(44 59239.195),(45 59293.95),(46 58618.99),(47 60421.324),(48 61159.07),(49 60957.87),(50 61268.414),(51 61938.516),(52 62387.96),(53 64391.594),(54 64823.586),(55 62553.23),(56 61773.27),(57 58977.453),(58 60101.555),(59 60045.902),(60 61999.02),(61 62866.785),(62 63060.168),(63 63910.477),(64 64813.457),(65 65079.91),(66 65524.86),(67 65931.62),(68 65380.633),(69 64325.168),(70 63724.793),(71 63736.22),(72 64164.297),(73 64117.355),(74 63696.918),(75 63883.305),(76 64222.418),(77 64448.336),(78 65090.117),(79 64948.566),
