1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1305624),(2 4778769.5),(3 10103526),(4 16857928),(5 24841968),(6 33763364),(7 43747256),(8 54369580),(9 65167660),(10 75995990),(11 86559970),(12 96953896),(13 106595330),(14 115260696),(15 122785816),(16 129500420),(17 134763380),(18 138972060),(19 142114990),(20 144501460),(21 146183260),(22 147275660),(23 148049220),(24 148418180),(25 148444910),(26 148136460),(27 147791020),(28 147164050),(29 146703090),(30 146353940),(31 145628740),(32 145303860),(33 144992340),(34 144874220),(35 144103020),(36 142968560),(37 141870930),(38 141417780),(39 140597500),(40 140022050),(41 139517580),(42 139164500),(43 138601980),(44 138053440),(45 137654610),(46 136954580),(47 135866770),(48 133980990),(49 130514270),(50 126426880),(51 122455550),(52 118688260),(53 114909500),(54 111250500),(55 107439770),(56 102583040),(57 97460510),(58 94192570),(59 90758210),(60 88400930),(61 87266950),(62 87300030),(63 88740600),(64 91932230),(65 96536856),(66 102584320),(67 109951400),(68 118624260),(69 128491370),(70 138832420),(71 150145810),(72 161786540),(73 173972370),(74 186784020),(75 199889200),(76 213398860),(77 226516880),(78 238965040),(79 249725010),
(1 126.83419),(2 143.03737),(3 158.57295),(4 161.86209),(5 170.52638),(6 177.15071),(7 180.92142),(8 176.52698),(9 178.13478),(10 184.7389),(11 182.38315),(12 187.00783),(13 188.22607),(14 192.11917),(15 192.37546),(16 188.30444),(17 194.11975),(18 191.80492),(19 192.0575),(20 190.74342),(21 192.35764),(22 191.8699),(23 192.86),(24 189.6601),(25 191.17484),(26 192.67337),(27 190.80952),(28 194.36832),(29 192.7871),(30 196.28691),(31 196.66383),(32 195.70007),(33 200.29936),(34 199.9618),(35 200.59486),(36 199.1799),(37 204.48077),(38 208.35947),(39 207.39507),(40 208.4979),(41 208.64722),(42 215.54837),(43 215.15607),(44 214.98181),(45 220.90526),(46 227.55728),(47 226.81209),(48 226.00768),(49 224.7554),(50 227.78804),(51 230.15721),(52 232.1227),(53 234.41716),(54 236.77872),(55 237.22227),(56 238.09102),(57 235.42972),(58 237.79341),(59 238.881),(60 239.34172),(61 243.04163),(62 245.57475),(63 246.87047),(64 248.4609),(65 249.26923),(66 253.71141),(67 254.1624),(68 253.5453),(69 257.6399),(70 260.7033),(71 262.6043),(72 261.7055),(73 261.12766),(74 264.67416),(75 265.76843),(76 261.51132),(77 259.96408),(78 260.42276),(79 262.39063),
(1 127.82796),(2 146.02184),(3 156.25073),(4 165.32944),(5 174.31165),(6 180.79012),(7 186.15201),(8 185.00099),(9 184.19473),(10 187.33435),(11 190.76573),(12 190.00175),(13 195.77257),(14 194.64334),(15 193.88249),(16 188.44583),(17 197.66449),(18 196.25722),(19 192.20958),(20 194.57674),(21 195.52379),(22 197.35475),(23 197.36868),(24 195.21619),(25 198.92896),(26 197.62076),(27 200.2425),(28 200.4461),(29 203.61644),(30 200.2121),(31 204.9027),(32 199.98424),(33 204.37177),(34 207.57233),(35 204.11552),(36 204.70361),(37 207.756),(38 214.9948),(39 211.80043),(40 216.05656),(41 216.71223),(42 223.68858),(43 223.97258),(44 222.81279),(45 226.07486),(46 229.02379),(47 230.84576),(48 235.64659),(49 234.62987),(50 235.59735),(51 236.67429),(52 238.0518),(53 238.30084),(54 240.30582),(55 240.70789),(56 242.91112),(57 244.47865),(58 245.48459),(59 245.02586),(60 246.25487),(61 247.14151),(62 248.74715),(63 250.13045),(64 250.9374),(65 252.5059),(66 255.76006),(67 256.09308),(68 252.4191),(69 253.47261),(70 257.6612),(71 251.84528),(72 253.8177),(73 257.2748),(74 258.34967),(75 259.17355),(76 258.80432),(77 257.00644),(78 260.49213),(79 256.8459),
(1 128.67111),(2 141.4),(3 153.86987),(4 163.37587),(5 173.41928),(6 175.88771),(7 180.81084),(8 182.71248),(9 179.01286),(10 186.81288),(11 189.7982),(12 189.67717),(13 193.07013),(14 194.07718),(15 194.20024),(16 192.07481),(17 195.80272),(18 191.4294),(19 191.87866),(20 188.5994),(21 192.78856),(22 192.72337),(23 192.0744),(24 193.72914),(25 193.1465),(26 193.81897),(27 194.05998),(28 195.97038),(29 197.60571),(30 195.04184),(31 198.72554),(32 197.80116),(33 199.50737),(34 199.1379),(35 205.00536),(36 202.59181),(37 207.04851),(38 206.9359),(39 204.58235),(40 209.59247),(41 206.5054),(42 213.29118),(43 210.98108),(44 215.31143),(45 216.19725),(46 215.79),(47 218.88142),(48 220.28577),(49 224.71585),(50 223.06209),(51 229.08524),(52 226.45493),(53 232.21802),(54 231.7097),(55 234.19215),(56 235.64403),(57 237.59341),(58 233.7246),(59 233.06151),(60 235.48196),(61 233.43272),(62 234.68922),(63 238.10205),(64 241.43517),(65 240.73297),(66 243.92647),(67 245.48189),(68 244.93677),(69 244.28758),(70 246.5623),(71 246.44678),(72 250.944),(73 253.50172),(74 254.70267),(75 254.89449),(76 254.83948),(77 249.85023),(78 248.11674),(79 247.21123),
(1 120.54278),(2 139.08235),(3 150.72043),(4 157.09004),(5 168.49478),(6 170.92798),(7 176.37196),(8 174.92741),(9 175.86714),(10 179.22238),(11 184.69261),(12 182.89793),(13 185.03046),(14 186.37769),(15 186.0453),(16 187.57602),(17 186.51805),(18 186.60338),(19 188.08992),(20 185.53284),(21 188.2096),(22 188.10394),(23 187.4769),(24 185.82164),(25 186.35222),(26 188.31093),(27 187.44858),(28 188.56711),(29 189.20009),(30 189.70706),(31 190.06702),(32 191.72),(33 190.95448),(34 191.16093),(35 196.2679),(36 192.73048),(37 199.80975),(38 202.76796),(39 201.9811),(40 205.5276),(41 202.09421),(42 209.88129),(43 209.27484),(44 211.3871),(45 212.4522),(46 214.49887),(47 218.24254),(48 218.49219),(49 218.39949),(50 222.02281),(51 225.7679),(52 226.06937),(53 229.15886),(54 229.01593),(55 229.35118),(56 228.63316),(57 229.19145),(58 229.72574),(59 230.80382),(60 230.89323),(61 230.13957),(62 228.40707),(63 229.60199),(64 231.86523),(65 235.05977),(66 236.98781),(67 238.06883),(68 238.14738),(69 240.4697),(70 241.54683),(71 243.52925),(72 245.22867),(73 246.15237),(74 247.41422),(75 252.66437),(76 249.49109),(77 248.78651),(78 249.50703),(79 249.48297),
(1 121.484184),(2 139.82877),(3 150.24202),(4 159.12506),(5 166.86655),(6 173.56538),(7 177.03113),(8 175.04684),(9 178.26813),(10 180.33693),(11 182.49365),(12 185.05794),(13 189.00024),(14 187.29892),(15 189.13564),(16 187.66965),(17 187.62794),(18 186.25365),(19 183.65874),(20 183.26712),(21 184.59715),(22 183.26375),(23 184.28653),(24 182.77043),(25 184.94945),(26 184.67554),(27 182.95079),(28 186.8733),(29 183.24152),(30 183.79948),(31 184.48436),(32 188.22858),(33 186.65233),(34 189.60437),(35 191.62073),(36 193.60886),(37 194.12729),(38 196.5986),(39 200.5022),(40 203.90912),(41 202.09003),(42 206.23863),(43 210.6386),(44 212.0215),(45 213.75659),(46 213.74951),(47 219.08426),(48 215.2199),(49 216.70486),(50 220.08739),(51 222.03122),(52 223.43951),(53 227.60378),(54 225.29445),(55 227.41019),(56 228.01514),(57 231.09987),(58 233.00458),(59 232.2472),(60 235.48955),(61 236.7646),(62 238.5267),(63 236.99577),(64 239.80595),(65 241.95709),(66 244.09677),(67 243.46663),(68 241.61263),(69 246.0717),(70 243.1766),(71 244.63681),(72 248.95607),(73 249.20528),(74 250.61229),(75 250.14285),(76 249.02005),(77 250.57843),(78 244.91556),(79 244.31908),
(1 119.300385),(2 135.0901),(3 147.40056),(4 151.74818),(5 161.75151),(6 166.78006),(7 168.32066),(8 170.31575),(9 167.97456),(10 173.04753),(11 173.20036),(12 176.10652),(13 181.41347),(14 182.6824),(15 184.623),(16 182.27206),(17 183.13086),(18 182.61269),(19 180.96077),(20 180.54326),(21 182.46544),(22 180.73616),(23 183.86584),(24 182.05098),(25 183.3297),(26 180.5214),(27 182.31192),(28 185.28023),(29 181.46794),(30 184.90672),(31 185.96161),(32 187.62833),(33 186.0222),(34 189.4788),(35 187.66313),(36 191.05704),(37 193.92947),(38 194.35785),(39 196.1257),(40 198.78178),(41 199.0758),(42 199.30171),(43 204.30116),(44 205.29712),(45 213.30867),(46 213.37936),(47 215.16109),(48 215.14386),(49 219.46657),(50 219.658),(51 222.5471),(52 223.15797),(53 225.9555),(54 228.40309),(55 228.26929),(56 230.40921),(57 230.1105),(58 231.81035),(59 232.52283),(60 233.41801),(61 230.5752),(62 234.93286),(63 234.41525),(64 238.72632),(65 239.56165),(66 242.2717),(67 244.08076),(68 244.53148),(69 248.38182),(70 247.15909),(71 249.13461),(72 254.72688),(73 252.06516),(74 252.90715),(75 253.28354),(76 252.21097),(77 251.25398),(78 248.53511),(79 247.87454),
(1 122.53188),(2 137.31616),(3 152.07442),(4 155.67885),(5 167.60042),(6 170.18446),(7 174.27782),(8 174.61827),(9 178.35667),(10 178.83524),(11 181.78351),(12 185.3346),(13 187.43219),(14 187.86317),(15 188.00534),(16 188.51295),(17 187.84488),(18 183.66045),(19 183.68031),(20 184.9787),(21 185.35707),(22 182.72778),(23 187.69034),(24 186.2179),(25 187.86948),(26 184.60327),(27 186.04774),(28 186.0769),(29 186.87224),(30 187.99615),(31 194.11374),(32 190.62737),(33 192.35823),(34 195.88051),(35 195.27573),(36 198.08282),(37 201.68251),(38 203.10332),(39 204.55298),(40 207.27003),(41 206.33603),(42 210.50041),(43 213.60161),(44 210.7106),(45 215.23544),(46 216.80182),(47 217.52505),(48 215.10709),(49 220.04878),(50 218.57957),(51 223.64728),(52 230.12064),(53 229.74103),(54 231.47311),(55 231.92007),(56 231.14282),(57 225.68144),(58 229.45996),(59 231.40314),(60 235.15846),(61 236.89586),(62 236.61931),(63 236.9565),(64 238.16702),(65 243.16089),(66 245.48045),(67 246.74371),(68 248.15135),(69 247.67662),(70 247.95132),(71 246.4674),(72 247.73666),(73 248.75034),(74 254.96771),(75 251.25314),(76 250.22794),(77 254.44867),(78 251.30334),(79 248.94366),
(1 118.98238),(2 131.80525),(3 145.58736),(4 152.9618),(5 160.8189),(6 167.9199),(7 170.34895),(8 170.75294),(9 169.0993),(10 175.95627),(11 175.30394),(12 181.7137),(13 181.39795),(14 184.72147),(15 186.67442),(16 188.20833),(17 187.8878),(18 186.9355),(19 187.34668),(20 185.30025),(21 187.13565),(22 183.81094),(23 186.41513),(24 183.68227),(25 185.29247),(26 184.32059),(27 182.17194),(28 184.50098),(29 186.9193),(30 187.3291),(31 190.65613),(32 189.2335),(33 188.27351),(34 192.27739),(35 192.86964),(36 196.37227),(37 196.75243),(38 200.68735),(39 201.23393),(40 200.01561),(41 201.44727),(42 209.75992),(43 212.59364),(44 212.09462),(45 215.54135),(46 217.91873),(47 212.69853),(48 211.12227),(49 214.6059),(50 216.51465),(51 222.21895),(52 226.0349),(53 223.78688),(54 223.93175),(55 224.23347),(56 224.37573),(57 221.9025),(58 222.31493),(59 222.66325),(60 227.67537),(61 226.34227),(62 227.55583),(63 231.15805),(64 232.77777),(65 232.68117),(66 235.65683),(67 237.83438),(68 239.4994),(69 238.78995),(70 237.9222),(71 242.76234),(72 242.53046),(73 244.82077),(74 247.16112),(75 247.22266),(76 246.23477),(77 245.39113),(78 243.69952),(79 242.0864),
(1 116.19013),(2 129.79935),(3 141.85104),(4 147.10019),(5 159.09366),(6 164.12608),(7 163.70773),(8 164.40353),(9 165.39009),(10 170.941),(11 173.98424),(12 173.22398),(13 174.52042),(14 175.3234),(15 176.80597),(16 173.88213),(17 175.207),(18 175.74605),(19 177.9914),(20 176.82935),(21 177.38387),(22 179.03426),(23 177.08784),(24 179.99359),(25 177.92447),(26 179.79355),(27 177.19377),(28 180.6996),(29 181.20927),(30 185.16391),(31 181.42575),(32 187.74538),(33 187.17838),(34 187.44446),(35 187.71216),(36 191.17464),(37 193.66847),(38 193.66086),(39 197.02943),(40 197.27481),(41 200.56656),(42 201.6937),(43 206.05992),(44 208.0984),(45 213.63637),(46 214.48622),(47 210.13388),(48 209.13493),(49 212.37433),(50 212.2985),(51 215.58287),(52 216.7545),(53 218.2962),(54 218.80989),(55 222.87375),(56 221.8515),(57 219.01146),(58 219.6077),(59 218.51624),(60 220.41801),(61 220.51848),(62 218.4965),(63 222.02234),(64 225.06683),(65 225.05084),(66 228.5733),(67 229.17027),(68 231.6891),(69 234.25586),(70 232.12126),(71 233.08371),(72 236.4136),(73 238.27731),(74 238.17365),(75 239.97711),(76 238.81956),(77 242.7884),(78 240.5351),(79 238.25702),
(1 120.76913),(2 130.64845),(3 143.50963),(4 148.45438),(5 158.73701),(6 163.45442),(7 163.62666),(8 166.59355),(9 168.65819),(10 172.28806),(11 177.36296),(12 179.05609),(13 179.65178),(14 182.6027),(15 182.69229),(16 181.49791),(17 179.08667),(18 180.53177),(19 181.64311),(20 180.59868),(21 180.54518),(22 180.84586),(23 180.73964),(24 182.79573),(25 178.81728),(26 179.38818),(27 181.59038),(28 184.3039),(29 181.04115),(30 185.58089),(31 182.91472),(32 183.73085),(33 188.3995),(34 186.60301),(35 188.34955),(36 190.60439),(37 196.35768),(38 196.08377),(39 198.23785),(40 200.24591),(41 200.28444),(42 206.7409),(43 207.86029),(44 207.32536),(45 210.81136),(46 214.75269),(47 210.98),(48 215.85715),(49 215.91283),(50 214.4488),(51 219.33679),(52 220.06625),(53 220.30948),(54 225.65244),(55 226.09859),(56 227.70174),(57 226.41083),(58 227.26862),(59 227.98749),(60 229.06915),(61 230.33014),(62 225.57457),(63 227.44653),(64 231.89671),(65 231.46509),(66 236.23463),(67 233.73274),(68 235.22226),(69 238.8173),(70 233.57855),(71 234.09166),(72 239.56769),(73 243.46758),(74 243.10866),(75 243.42686),(76 237.50737),(77 241.51393),(78 236.13548),(79 234.40257),
(1 115.44597),(2 124.55593),(3 136.58054),(4 142.76036),(5 151.78932),(6 157.64774),(7 153.4529),(8 156.59875),(9 157.92853),(10 162.25844),(11 162.92126),(12 164.86786),(13 166.23256),(14 170.24301),(15 170.0409),(16 167.93245),(17 169.64842),(18 170.47145),(19 170.52122),(20 169.43872),(21 170.05203),(22 170.51076),(23 172.4475),(24 171.76743),(25 172.83853),(26 172.36253),(27 176.07428),(28 176.06845),(29 173.97067),(30 176.52287),(31 178.00067),(32 179.4404),(33 179.9449),(34 179.85887),(35 180.54114),(36 181.86292),(37 183.39925),(38 186.85464),(39 189.69138),(40 188.94684),(41 191.6939),(42 197.83704),(43 197.78963),(44 202.51486),(45 202.63896),(46 205.87022),(47 201.87828),(48 207.57889),(49 206.73492),(50 209.63837),(51 211.27359),(52 211.73276),(53 213.85901),(54 217.09862),(55 217.8248),(56 222.10588),(57 218.27783),(58 223.45193),(59 223.3572),(60 220.86957),(61 219.90486),(62 221.71756),(63 223.21852),(64 226.0276),(65 227.02142),(66 231.18713),(67 230.65192),(68 228.28542),(69 232.45712),(70 232.02626),(71 230.96779),(72 236.95674),(73 237.62794),(74 239.90955),(75 241.59363),(76 236.33286),(77 239.68579),(78 233.31654),(79 232.82047),
(1 117.32294),(2 126.738144),(3 140.47769),(4 147.52856),(5 154.63008),(6 162.92827),(7 163.36208),(8 167.9351),(9 169.12137),(10 170.72444),(11 172.21495),(12 173.79993),(13 175.00262),(14 177.63818),(15 179.15495),(16 177.27663),(17 178.69977),(18 177.95554),(19 176.74147),(20 177.1998),(21 175.7157),(22 176.28958),(23 174.33025),(24 175.81653),(25 175.68652),(26 176.39183),(27 176.49844),(28 176.63164),(29 176.99576),(30 177.72125),(31 181.22473),(32 183.05763),(33 180.18336),(34 179.78601),(35 187.54639),(36 186.38896),(37 189.42395),(38 193.20013),(39 194.71112),(40 192.12434),(41 198.10123),(42 198.54463),(43 200.32135),(44 205.51906),(45 209.00325),(46 211.68004),(47 210.7034),(48 211.9084),(49 211.49104),(50 209.84686),(51 215.22635),(52 216.19011),(53 219.1155),(54 220.16306),(55 219.99214),(56 217.9848),(57 218.59038),(58 220.79593),(59 221.45236),(60 218.90921),(61 221.11188),(62 219.18068),(63 223.72534),(64 227.75533),(65 224.40533),(66 230.514),(67 231.12799),(68 228.85492),(69 232.89334),(70 230.52286),(71 227.93967),(72 234.89929),(73 235.63095),(74 237.95036),(75 236.96895),(76 234.63106),(77 237.46573),(78 233.94507),(79 234.59708),
(1 113.57614),(2 122.59816),(3 136.65395),(4 141.27776),(5 150.494),(6 156.44987),(7 156.07277),(8 156.86812),(9 159.93459),(10 164.75612),(11 163.7855),(12 167.27402),(13 169.73811),(14 168.8694),(15 171.08614),(16 169.86668),(17 169.8464),(18 168.90546),(19 168.23648),(20 166.81287),(21 168.04564),(22 165.44339),(23 165.89734),(24 165.73663),(25 170.04803),(26 168.32965),(27 169.36786),(28 171.76366),(29 172.16174),(30 172.3247),(31 173.28784),(32 177.72617),(33 173.33238),(34 176.61653),(35 179.35817),(36 179.99434),(37 181.45659),(38 185.54306),(39 185.84087),(40 183.95848),(41 189.68103),(42 193.39424),(43 194.05365),(44 195.977),(45 198.0658),(46 199.16486),(47 200.24037),(48 201.53093),(49 200.72224),(50 199.78845),(51 206.50238),(52 208.87863),(53 209.78323),(54 211.0509),(55 208.67348),(56 210.64145),(57 205.00409),(58 209.84952),(59 211.98958),(60 212.22304),(61 214.1048),(62 213.43306),(63 216.53046),(64 220.27379),(65 216.79935),(66 219.23874),(67 219.98557),(68 219.99983),(69 220.96754),(70 218.4383),(71 221.34882),(72 225.50874),(73 228.02052),(74 229.6281),(75 230.83736),(76 229.09135),(77 231.56361),(78 226.29002),(79 226.60385),
(1 113.96554),(2 127.93484),(3 137.35306),(4 142.29388),(5 152.1508),(6 157.69661),(7 159.2003),(8 160.46722),(9 160.64417),(10 166.04486),(11 165.51274),(12 166.55867),(13 170.70924),(14 168.9742),(15 171.4986),(16 170.27919),(17 171.90723),(18 169.90794),(19 169.27788),(20 168.72656),(21 169.29942),(22 169.11404),(23 169.39938),(24 169.4335),(25 170.36317),(26 168.8554),(27 168.75037),(28 171.60886),(29 170.78612),(30 176.9882),(31 175.69945),(32 179.8945),(33 178.1183),(34 180.47612),(35 180.36418),(36 180.87167),(37 184.03046),(38 184.75697),(39 188.81967),(40 184.7901),(41 190.17416),(42 192.51076),(43 194.70152),(44 198.8037),(45 200.8594),(46 200.91306),(47 203.54272),(48 205.83478),(49 206.87875),(50 210.20343),(51 210.63757),(52 211.33165),(53 211.21756),(54 212.58368),(55 211.9617),(56 213.9714),(57 212.99129),(58 214.46126),(59 215.08095),(60 213.89035),(61 212.03598),(62 213.28728),(63 214.34663),(64 218.02486),(65 218.74069),(66 220.60298),(67 221.89578),(68 222.90685),(69 222.76582),(70 219.41925),(71 220.34715),(72 222.53566),(73 222.24097),(74 225.41144),(75 225.71652),(76 223.29797),(77 225.866),(78 224.928),(79 223.81076),
(1 116.80931),(2 129.47992),(3 138.87907),(4 146.06401),(5 151.48254),(6 161.36903),(7 157.06618),(8 160.97748),(9 163.20262),(10 168.52357),(11 170.91307),(12 170.75404),(13 170.1664),(14 173.14105),(15 174.23427),(16 172.20544),(17 169.11072),(18 170.9179),(19 171.26682),(20 167.65387),(21 168.67078),(22 170.69691),(23 169.57614),(24 171.18483),(25 168.3892),(26 171.20792),(27 168.50479),(28 170.70648),(29 168.10207),(30 171.80048),(31 172.87561),(32 173.57251),(33 176.56049),(34 175.20265),(35 178.70784),(36 177.37953),(37 183.34766),(38 181.60011),(39 185.61455),(40 188.29669),(41 189.05801),(42 191.84032),(43 190.45447),(44 197.29329),(45 195.005),(46 200.0675),(47 201.52406),(48 199.74614),(49 205.38162),(50 206.62103),(51 207.00551),(52 209.16661),(53 209.80133),(54 209.10933),(55 208.2088),(56 209.89145),(57 209.85988),(58 213.27428),(59 214.28035),(60 213.9244),(61 216.36232),(62 216.80771),(63 218.16869),(64 219.51381),(65 221.12578),(66 221.93648),(67 225.31502),(68 225.85706),(69 225.55876),(70 222.20789),(71 225.14908),(72 227.76366),(73 225.9434),(74 229.8436),(75 228.27066),(76 228.45691),(77 230.64987),(78 223.98874),(79 224.1415),
(1 111.543755),(2 122.2338),(3 131.7324),(4 137.04489),(5 144.18503),(6 152.65083),(7 151.65222),(8 154.8597),(9 154.31596),(10 159.19601),(11 161.39006),(12 160.75279),(13 163.1922),(14 165.49721),(15 165.78043),(16 165.91367),(17 163.73701),(18 163.76398),(19 166.1936),(20 163.94682),(21 164.26474),(22 166.0683),(23 163.03986),(24 163.73976),(25 160.59317),(26 166.12036),(27 165.18532),(28 167.37457),(29 165.82318),(30 168.88509),(31 172.13957),(32 170.22609),(33 172.9873),(34 172.51305),(35 174.45152),(36 175.15347),(37 179.75299),(38 176.96614),(39 180.1956),(40 183.70627),(41 183.42688),(42 190.57869),(43 190.26198),(44 193.503),(45 193.56178),(46 194.24123),(47 196.61978),(48 193.44212),(49 200.44421),(50 202.29662),(51 203.36404),(52 205.02104),(53 205.30487),(54 206.19824),(55 206.26999),(56 211.08273),(57 209.08646),(58 211.41785),(59 213.00612),(60 211.86795),(61 211.26195),(62 211.50948),(63 213.73695),(64 214.76971),(65 216.61064),(66 220.36467),(67 220.18286),(68 220.01463),(69 220.89484),(70 219.31084),(71 221.6083),(72 220.45377),(73 223.40547),(74 226.9098),(75 224.36873),(76 224.61104),(77 223.36153),(78 221.59943),(79 220.92815),
(1 108.69781),(2 122.202065),(3 131.65594),(4 135.8203),(5 146.365),(6 152.11256),(7 154.45773),(8 154.521),(9 156.40086),(10 160.57568),(11 165.14128),(12 163.42833),(13 166.97612),(14 167.04051),(15 168.22392),(16 167.20425),(17 164.44098),(18 166.53601),(19 166.14384),(20 164.30164),(21 163.11449),(22 165.66971),(23 162.76253),(24 162.3618),(25 163.03188),(26 163.27568),(27 163.94339),(28 166.23361),(29 166.83533),(30 165.39093),(31 168.4353),(32 167.33702),(33 166.9732),(34 166.65045),(35 171.34125),(36 171.80919),(37 174.53252),(38 174.05626),(39 180.08527),(40 179.74945),(41 173.10255),(42 183.15964),(43 185.2015),(44 191.47789),(45 191.14882),(46 190.17714),(47 192.39775),(48 191.01744),(49 195.85979),(50 198.31764),(51 198.1355),(52 200.42305),(53 198.88379),(54 198.88362),(55 195.82117),(56 201.4153),(57 201.53432),(58 204.12305),(59 201.87257),(60 201.54684),(61 199.64047),(62 202.1802),(63 204.71713),(64 206.29733),(65 206.63536),(66 209.87595),(67 212.59767),(68 213.73434),(69 216.41524),(70 213.23482),(71 215.8749),(72 216.84021),(73 220.23413),(74 222.64723),(75 220.96408),(76 224.98305),(77 221.97404),(78 218.06996),(79 216.13269),
(1 110.505035),(2 119.55109),(3 132.83366),(4 138.01024),(5 145.90523),(6 151.37254),(7 149.04367),(8 153.44838),(9 152.17877),(10 156.95679),(11 163.12117),(12 162.57077),(13 165.83505),(14 164.45624),(15 168.35716),(16 166.60883),(17 165.64508),(18 168.40639),(19 166.08601),(20 164.58432),(21 161.0109),(22 163.65894),(23 164.27109),(24 161.47116),(25 165.12161),(26 162.41492),(27 165.46025),(28 163.81157),(29 165.86351),(30 167.91249),(31 165.00499),(32 173.62091),(33 171.59666),(34 170.06479),(35 171.31705),(36 171.96895),(37 175.02559),(38 175.94215),(39 182.29248),(40 182.5892),(41 178.49997),(42 181.34073),(43 185.9205),(44 186.88506),(45 191.5544),(46 191.09673),(47 191.28146),(48 190.27428),(49 192.85939),(50 197.49677),(51 194.8554),(52 199.64854),(53 199.82957),(54 198.98322),(55 196.57526),(56 199.04762),(57 200.2393),(58 199.29044),(59 201.89206),(60 200.95865),(61 197.72127),(62 200.09251),(63 202.59692),(64 205.66391),(65 204.3921),(66 205.8778),(67 207.9196),(68 209.56952),(69 209.11482),(70 209.65135),(71 211.93166),(72 214.63333),(73 216.67754),(74 218.88416),(75 217.45845),(76 220.36111),(77 218.10596),(78 215.71219),(79 212.3742),
