1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 726318.06),(2 2043110),(3 3419749.8),(4 4336164),(5 5234471.5),(6 6104669.5),(7 7037050.5),(8 8217792),(9 9678833),(10 10774543),(11 11633835),(12 11964169),(13 12451037),(14 13263048),(15 14565968),(16 15811289),(17 17571978),(18 19285386),(19 20172176),(20 20895414),(21 21310664),(22 21877842),(23 22717472),(24 23505146),(25 24222208),(26 24825272),(27 25033264),(28 25013058),(29 25039654),(30 25312808),(31 25422678),(32 26106912),(33 26736698),(34 27120304),(35 26868288),(36 26884336),(37 27416266),(38 28570558),(39 29620738),(40 30360258),(41 30740752),(42 31372808),(43 32232000),(44 32775090),(45 33289712),(46 33300682),(47 33638436),(48 34386236),(49 34706884),(50 35061810),(51 35587970),(52 35995276),(53 37033668),(54 38781748),(55 40720132),(56 42467212),(57 43424144),(58 43422364),(59 44400124),(60 45539996),(61 47232660),(62 48858450),(63 50782156),(64 52198420),(65 53533588),(66 53829764),(67 54630370),(68 56302468),(69 57341748),(70 57908850),(71 58223584),(72 58716588),(73 60438060),(74 61752896),(75 62905860),(76 63828864),(77 64885390),(78 65315820),(79 66165580),
(1 151.83247),(2 167.56003),(3 174.20079),(4 180.99178),(5 181.66408),(6 179.78502),(7 177.65945),(8 173.70264),(9 176.51804),(10 174.23814),(11 174.87808),(12 177.4397),(13 179.08797),(14 179.3332),(15 175.98384),(16 175.54779),(17 177.51297),(18 172.87021),(19 170.74196),(20 169.11462),(21 169.20335),(22 170.13327),(23 168.83907),(24 169.86505),(25 170.80083),(26 172.1628),(27 169.26762),(28 171.12321),(29 170.56375),(30 168.91034),(31 168.84152),(32 167.84619),(33 169.49413),(34 172.03949),(35 172.77623),(36 171.94966),(37 170.95262),(38 167.77249),(39 165.3459),(40 167.3569),(41 167.312),(42 172.10446),(43 173.53807),(44 174.38005),(45 173.49495),(46 170.52605),(47 165.58542),(48 164.21858),(49 163.34915),(50 163.22475),(51 164.80484),(52 169.40042),(53 170.0226),(54 167.73618),(55 165.72694),(56 167.0532),(57 167.06236),(58 168.93056),(59 169.82011),(60 172.30983),(61 172.85469),(62 173.25804),(63 170.12056),(64 167.2431),(65 169.27202),(66 169.3764),(67 172.86447),(68 173.84915),(69 174.70335),(70 174.04932),(71 172.63667),(72 169.90416),(73 171.04044),(74 170.36383),(75 171.32996),(76 169.09059),(77 169.9378),(78 175.28438),(79 175.98468),
(1 152.15868),(2 166.1022),(3 171.40515),(4 174.77937),(5 172.897),(6 173.77565),(7 172.42325),(8 171.78682),(9 171.4933),(10 172.49991),(11 171.88025),(12 171.36565),(13 174.70589),(14 172.02625),(15 170.91008),(16 170.07054),(17 172.48605),(18 172.04927),(19 172.21527),(20 170.38217),(21 169.75418),(22 168.70671),(23 166.6617),(24 167.87428),(25 166.51947),(26 169.74484),(27 170.0956),(28 169.13622),(29 169.59958),(30 170.28242),(31 170.88771),(32 171.32819),(33 171.94383),(34 171.90736),(35 170.86298),(36 169.9972),(37 171.38834),(38 170.97975),(39 171.36003),(40 171.52031),(41 169.83023),(42 171.34483),(43 169.39888),(44 169.99686),(45 168.72037),(46 168.03233),(47 166.11104),(48 166.10956),(49 166.5545),(50 168.6334),(51 165.52112),(52 167.4378),(53 169.80623),(54 168.76964),(55 167.4607),(56 164.54504),(57 165.39488),(58 166.67305),(59 171.31065),(60 174.29343),(61 174.07774),(62 173.44649),(63 170.5306),(64 171.39075),(65 168.49559),(66 169.17934),(67 170.75688),(68 173.62761),(69 174.23814),(70 172.94302),(71 168.58142),(72 167.5788),(73 167.40138),(74 168.89255),(75 168.16277),(76 170.47253),(77 170.3165),(78 170.03644),(79 171.9414),
(1 151.76988),(2 167.40353),(3 172.41548),(4 174.20657),(5 176.60062),(6 173.00706),(7 169.71207),(8 171.04755),(9 170.48103),(10 172.17166),(11 170.8286),(12 171.59636),(13 174.62753),(14 173.63618),(15 169.186),(16 172.71754),(17 174.54007),(18 174.03355),(19 175.92825),(20 174.68219),(21 171.65607),(22 170.82275),(23 169.66237),(24 172.45792),(25 170.10918),(26 173.2512),(27 171.59753),(28 174.0699),(29 171.29646),(30 169.98627),(31 173.10939),(32 173.73352),(33 174.41191),(34 174.26964),(35 173.83228),(36 172.8838),(37 175.50276),(38 172.78194),(39 171.25963),(40 172.20421),(41 170.23499),(42 174.242),(43 171.48729),(44 173.07721),(45 170.89049),(46 171.08206),(47 171.16084),(48 168.18965),(49 168.19934),(50 167.04512),(51 167.04605),(52 170.90114),(53 170.72873),(54 169.84773),(55 169.9805),(56 168.35005),(57 165.69296),(58 166.70242),(59 171.73795),(60 176.12259),(61 176.92015),(62 176.7474),(63 174.65335),(64 173.63489),(65 172.11342),(66 170.41116),(67 170.81775),(68 174.343),(69 178.79953),(70 177.93161),(71 172.0081),(72 170.46483),(73 168.05568),(74 168.52654),(75 170.39023),(76 169.42702),(77 169.87895),(78 174.40578),(79 171.71284),
(1 151.77837),(2 164.183),(3 168.46454),(4 173.45358),(5 175.33687),(6 176.58813),(7 173.1201),(8 171.44232),(9 169.95122),(10 171.60818),(11 171.52718),(12 172.31952),(13 173.3613),(14 176.59314),(15 172.4795),(16 174.61975),(17 175.00487),(18 171.87608),(19 167.36722),(20 167.39973),(21 163.68097),(22 166.77061),(23 166.07886),(24 168.0622),(25 166.85747),(26 169.55098),(27 165.78685),(28 167.4179),(29 166.70496),(30 166.53355),(31 165.3613),(32 165.9286),(33 164.99641),(34 170.36179),(35 168.89572),(36 167.7717),(37 168.25517),(38 165.275),(39 164.20573),(40 163.9319),(41 165.81406),(42 172.23857),(43 171.50539),(44 174.40726),(45 172.45314),(46 168.08968),(47 163.84215),(48 163.76825),(49 161.21628),(50 164.44632),(51 167.52878),(52 168.49545),(53 166.89482),(54 164.50017),(55 168.10782),(56 167.91954),(57 166.98207),(58 169.09848),(59 171.71686),(60 172.17853),(61 175.20555),(62 174.6999),(63 170.55536),(64 170.11398),(65 170.17513),(66 173.03513),(67 170.7841),(68 175.30302),(69 175.60553),(70 173.88855),(71 171.0444),(72 170.4339),(73 168.60971),(74 170.7254),(75 171.13342),(76 168.94736),(77 168.58195),(78 174.47093),(79 175.79478),
(1 153.02243),(2 167.49588),(3 175.01074),(4 177.42181),(5 174.41745),(6 175.87143),(7 173.40128),(8 173.87303),(9 174.23543),(10 176.4116),(11 176.94113),(12 176.59308),(13 178.2521),(14 175.9392),(15 174.2695),(16 173.48111),(17 177.29941),(18 179.93875),(19 177.26512),(20 176.55241),(21 173.17271),(22 171.34105),(23 169.94829),(24 170.29495),(25 170.70694),(26 172.84233),(27 172.45537),(28 172.57706),(29 169.99258),(30 169.47546),(31 170.85359),(32 173.76988),(33 173.12654),(34 177.07106),(35 173.80063),(36 174.60963),(37 175.99998),(38 176.39862),(39 172.21579),(40 172.66376),(41 169.92978),(42 171.6502),(43 172.65584),(44 173.61961),(45 173.02689),(46 169.22601),(47 169.26439),(48 171.17133),(49 168.92311),(50 169.84337),(51 167.7797),(52 171.94101),(53 169.65271),(54 168.4153),(55 169.30937),(56 167.45787),(57 165.55693),(58 168.68031),(59 171.54282),(60 175.15338),(61 175.86632),(62 175.90274),(63 172.61226),(64 171.42978),(65 169.9381),(66 169.08658),(67 169.42262),(68 173.40053),(69 177.09839),(70 174.92934),(71 170.83784),(72 167.24458),(73 166.08447),(74 165.67151),(75 167.3088),(76 169.00749),(77 167.5879),(78 171.43286),(79 172.64658),
(1 145.56868),(2 160.69092),(3 165.26967),(4 168.70638),(5 167.011),(6 165.97214),(7 164.54196),(8 163.54402),(9 165.9804),(10 168.07584),(11 166.41483),(12 165.88945),(13 168.19945),(14 168.78676),(15 166.8375),(16 169.07544),(17 168.28618),(18 169.66783),(19 170.70647),(20 171.43759),(21 169.15434),(22 165.80376),(23 166.04962),(24 167.75017),(25 167.62436),(26 168.06822),(27 169.37494),(28 168.89288),(29 168.05055),(30 168.1882),(31 168.94125),(32 169.30302),(33 169.18594),(34 170.20924),(35 169.17831),(36 166.5424),(37 168.50581),(38 168.90083),(39 166.1711),(40 167.47629),(41 166.05043),(42 166.9878),(43 167.86104),(44 168.33022),(45 165.00803),(46 163.52864),(47 164.811),(48 162.69048),(49 163.46568),(50 162.59998),(51 163.13638),(52 166.83968),(53 166.12706),(54 164.69861),(55 166.46317),(56 164.84598),(57 164.37537),(58 166.40303),(59 167.5567),(60 171.2073),(61 172.3821),(62 174.39926),(63 173.15105),(64 171.1603),(65 168.72336),(66 166.90883),(67 164.9655),(68 168.39699),(69 172.11807),(70 170.85025),(71 170.09781),(72 165.57881),(73 161.96982),(74 160.60439),(75 162.7964),(76 163.45801),(77 166.61519),(78 167.67703),(79 167.74574),
(1 152.54509),(2 166.68864),(3 170.87808),(4 177.2601),(5 177.30392),(6 177.49702),(7 176.30669),(8 172.8568),(9 173.26208),(10 173.85686),(11 171.49997),(12 172.61118),(13 176.76517),(14 173.91821),(15 174.47023),(16 172.08311),(17 174.0783),(18 170.93161),(19 169.79439),(20 169.48007),(21 169.80019),(22 168.52385),(23 166.93143),(24 167.16599),(25 167.2384),(26 170.7514),(27 167.24702),(28 169.02144),(29 168.43019),(30 165.41394),(31 166.11655),(32 166.65837),(33 168.5277),(34 171.18086),(35 169.92642),(36 167.72548),(37 167.66733),(38 167.74606),(39 167.42328),(40 167.22328),(41 164.41492),(42 170.79152),(43 172.41055),(44 171.5639),(45 169.63657),(46 169.47269),(47 166.88026),(48 166.02),(49 165.0129),(50 164.97668),(51 167.31488),(52 170.41924),(53 168.32893),(54 166.2166),(55 165.34523),(56 165.75435),(57 165.30022),(58 170.4118),(59 169.92148),(60 172.41089),(61 172.16748),(62 176.14114),(63 168.82368),(64 166.07199),(65 168.06116),(66 169.0023),(67 170.1716),(68 170.70622),(69 173.14507),(70 173.6146),(71 170.65671),(72 167.40201),(73 168.17749),(74 168.20786),(75 172.36757),(76 168.94664),(77 168.19789),(78 172.43161),(79 176.05548),
(1 151.12552),(2 166.94041),(3 170.167),(4 172.6937),(5 170.55602),(6 171.46872),(7 168.00398),(8 166.82526),(9 166.57831),(10 169.2205),(11 167.75977),(12 169.59206),(13 171.09232),(14 171.96375),(15 168.28735),(16 171.31143),(17 171.63585),(18 170.27824),(19 170.91304),(20 168.5828),(21 167.83438),(22 168.14299),(23 168.33992),(24 169.66942),(25 168.85936),(26 171.32133),(27 168.84912),(28 170.0228),(29 167.93134),(30 167.01184),(31 168.42206),(32 169.79184),(33 170.91945),(34 173.67706),(35 169.80968),(36 169.67657),(37 169.09685),(38 170.44267),(39 169.60313),(40 170.06761),(41 166.73685),(42 168.68358),(43 167.76428),(44 170.34865),(45 166.7867),(46 166.73807),(47 166.57535),(48 165.55232),(49 163.62073),(50 163.90141),(51 161.99512),(52 165.31699),(53 168.30525),(54 164.44656),(55 164.90775),(56 162.9036),(57 161.9348),(58 162.3301),(59 165.44066),(60 168.48195),(61 169.49884),(62 171.79607),(63 169.69998),(64 167.0321),(65 164.53764),(66 164.27882),(67 165.46268),(68 166.50491),(69 170.0805),(70 171.56238),(71 167.7781),(72 164.80428),(73 164.95132),(74 164.56854),(75 163.02983),(76 163.20734),(77 165.00758),(78 165.44614),(79 169.38004),
(1 147.1279),(2 163.5802),(3 169.32484),(4 171.64478),(5 171.36687),(6 167.38799),(7 165.98212),(8 166.54936),(9 169.07661),(10 170.35826),(11 169.51842),(12 170.22032),(13 169.82701),(14 169.27104),(15 167.24324),(16 168.7922),(17 172.34386),(18 171.64107),(19 170.80118),(20 171.50786),(21 167.90218),(22 165.39192),(23 165.08377),(24 167.21333),(25 167.94867),(26 170.58209),(27 168.76147),(28 170.4773),(29 169.04811),(30 166.30052),(31 167.60286),(32 168.48698),(33 168.37836),(34 173.62936),(35 170.70726),(36 168.97487),(37 169.90634),(38 169.4154),(39 168.34512),(40 170.322),(41 169.61546),(42 169.0813),(43 168.95378),(44 169.25066),(45 167.87456),(46 167.77428),(47 165.56888),(48 165.78067),(49 165.43492),(50 164.1899),(51 163.6237),(52 164.69243),(53 168.35516),(54 166.01558),(55 165.6248),(56 163.79114),(57 161.16733),(58 160.99034),(59 171.0029),(60 172.67267),(61 175.58574),(62 174.71149),(63 174.46974),(64 167.21579),(65 166.84637),(66 167.50264),(67 168.36398),(68 168.6723),(69 172.65343),(70 171.4747),(71 168.7858),(72 166.9134),(73 163.70609),(74 162.16891),(75 164.68434),(76 166.62871),(77 166.61012),(78 169.30452),(79 168.04762),
(1 148.19017),(2 163.39464),(3 169.49117),(4 173.98337),(5 173.81908),(6 174.52455),(7 172.5925),(8 169.20467),(9 167.97464),(10 172.05739),(11 172.44296),(12 173.3057),(13 173.77382),(14 171.18343),(15 169.47784),(16 171.16548),(17 168.31866),(18 167.86665),(19 166.98581),(20 166.90404),(21 164.93048),(22 165.16985),(23 167.6712),(24 164.84409),(25 166.401),(26 165.76929),(27 165.40036),(28 165.64603),(29 165.3893),(30 165.98558),(31 164.18988),(32 165.00444),(33 163.9348),(34 167.9142),(35 168.01904),(36 165.38615),(37 166.3328),(38 166.23178),(39 165.96552),(40 165.49687),(41 163.966),(42 167.6344),(43 170.63058),(44 171.19208),(45 167.92442),(46 168.71779),(47 163.29352),(48 159.75604),(49 161.4295),(50 161.99327),(51 164.47319),(52 167.07043),(53 167.2694),(54 162.98354),(55 162.79405),(56 164.28558),(57 163.24315),(58 165.1019),(59 167.27303),(60 169.78616),(61 172.58589),(62 173.33678),(63 167.15431),(64 165.42401),(65 166.02357),(66 168.40256),(67 168.58401),(68 168.87479),(69 169.84875),(70 172.12294),(71 168.1321),(72 166.82599),(73 168.43752),(74 167.08098),(75 169.672),(76 166.79453),(77 167.39186),(78 170.12273),(79 171.90662),
(1 146.86597),(2 161.8089),(3 164.91077),(4 166.88597),(5 167.26814),(6 168.43954),(7 163.45868),(8 165.50255),(9 164.96532),(10 167.8494),(11 168.11214),(12 166.25159),(13 166.28238),(14 167.62025),(15 164.03992),(16 164.70514),(17 166.01886),(18 166.9823),(19 167.22928),(20 164.12627),(21 164.05399),(22 161.49458),(23 159.92805),(24 161.6506),(25 158.17203),(26 164.47916),(27 162.94449),(28 166.18637),(29 163.43573),(30 162.022),(31 163.52254),(32 163.96184),(33 163.10265),(34 164.85786),(35 164.44504),(36 162.92763),(37 164.92589),(38 167.01297),(39 164.57338),(40 164.01256),(41 161.4549),(42 164.36472),(43 164.57086),(44 165.58054),(45 165.28432),(46 161.81104),(47 161.27512),(48 159.79068),(49 159.30049),(50 159.86934),(51 158.74124),(52 159.84117),(53 161.63174),(54 161.15149),(55 161.87077),(56 161.20097),(57 160.54912),(58 161.47496),(59 161.48425),(60 166.35614),(61 167.45825),(62 168.41643),(63 166.92061),(64 164.97916),(65 163.174),(66 164.08414),(67 164.76457),(68 164.57016),(69 168.14264),(70 169.38371),(71 166.58638),(72 164.28131),(73 161.62589),(74 161.21591),(75 161.99269),(76 161.79015),(77 161.66522),(78 165.0779),(79 165.48686),
(1 147.76819),(2 165.84451),(3 169.19586),(4 169.95215),(5 171.6758),(6 168.78828),(7 168.31226),(8 165.29237),(9 168.84705),(10 169.77754),(11 170.05972),(12 169.80563),(13 170.64551),(14 171.58899),(15 169.4269),(16 169.19116),(17 169.76125),(18 172.70671),(19 173.47592),(20 173.4895),(21 170.16934),(22 168.56395),(23 168.00465),(24 167.19461),(25 167.60002),(26 167.0966),(27 168.63156),(28 171.43886),(29 169.30167),(30 169.65263),(31 170.10237),(32 170.94334),(33 171.99664),(34 170.13821),(35 169.35918),(36 166.02025),(37 167.26332),(38 170.87654),(39 167.28009),(40 167.20407),(41 165.89366),(42 169.72221),(43 165.1129),(44 166.24512),(45 167.46474),(46 167.03041),(47 167.38734),(48 163.4848),(49 162.64577),(50 162.91316),(51 161.93951),(52 164.46857),(53 166.78108),(54 167.83356),(55 164.63426),(56 163.7409),(57 162.4947),(58 164.28568),(59 167.97961),(60 172.46017),(61 173.1303),(62 172.7029),(63 170.34528),(64 169.01384),(65 167.52397),(66 167.0426),(67 168.07939),(68 171.53252),(69 172.19963),(70 169.95576),(71 167.0136),(72 166.4986),(73 164.09259),(74 166.22678),(75 166.80264),(76 165.87723),(77 166.47473),(78 167.9015),(79 166.93109),
(1 145.79091),(2 160.54901),(3 165.6753),(4 169.54053),(5 173.37537),(6 171.89827),(7 170.34465),(8 168.2486),(9 166.92099),(10 167.2477),(11 166.19478),(12 167.86784),(13 169.78938),(14 169.23277),(15 167.45068),(16 166.99089),(17 166.3797),(18 163.67673),(19 161.5054),(20 160.57301),(21 159.4257),(22 158.66599),(23 158.71007),(24 160.87161),(25 158.85289),(26 160.5606),(27 159.95992),(28 159.6306),(29 161.10762),(30 160.19495),(31 160.9676),(32 161.87578),(33 162.47029),(34 164.21568),(35 165.39919),(36 163.21233),(37 162.06802),(38 161.04395),(39 161.47078),(40 159.46037),(41 162.0875),(42 167.47754),(43 165.63362),(44 165.9448),(45 164.23244),(46 161.14923),(47 158.68684),(48 157.2855),(49 158.1258),(50 158.25157),(51 161.11108),(52 161.73422),(53 160.63634),(54 159.30931),(55 159.64485),(56 160.46849),(57 160.15782),(58 161.93257),(59 163.46454),(60 165.19435),(61 166.21443),(62 166.97691),(63 164.22083),(64 162.05733),(65 163.39162),(66 164.439),(67 167.53087),(68 167.90887),(69 167.17534),(70 169.2784),(71 168.61603),(72 165.09787),(73 165.64546),(74 166.39865),(75 166.06819),(76 165.22578),(77 163.53815),(78 165.10526),(79 169.36818),
(1 144.0943),(2 159.12425),(3 162.77086),(4 168.19832),(5 169.58743),(6 167.28604),(7 161.8887),(8 162.4455),(9 163.33478),(10 165.90233),(11 164.73305),(12 164.10025),(13 167.06044),(14 167.59492),(15 164.95488),(16 166.72629),(17 165.5818),(18 167.38936),(19 166.91295),(20 165.21855),(21 165.67667),(22 164.86147),(23 163.61136),(24 165.46402),(25 163.03496),(26 164.71815),(27 164.31398),(28 167.74399),(29 165.73845),(30 164.89409),(31 163.30722),(32 163.86983),(33 164.41603),(34 164.22081),(35 164.18983),(36 166.50255),(37 166.42255),(38 164.11758),(39 163.52536),(40 163.4984),(41 162.26695),(42 166.10158),(43 163.47507),(44 163.02599),(45 165.13794),(46 163.45236),(47 162.45105),(48 159.54092),(49 158.03752),(50 160.18094),(51 160.54175),(52 163.52841),(53 163.1311),(54 162.28094),(55 162.56812),(56 161.3939),(57 158.70468),(58 160.80606),(59 164.51624),(60 169.01253),(61 169.20416),(62 168.60478),(63 165.92876),(64 164.20969),(65 162.35825),(66 162.42831),(67 163.28362),(68 166.58804),(69 169.09164),(70 166.23491),(71 161.20932),(72 161.69247),(73 156.96407),(74 157.33498),(75 160.35258),(76 161.07254),(77 160.46576),(78 164.35646),(79 163.49155),
(1 145.38533),(2 164.21046),(3 165.93881),(4 164.46138),(5 167.21039),(6 163.70729),(7 162.07874),(8 163.1161),(9 165.0142),(10 163.09958),(11 163.88145),(12 166.85663),(13 168.11232),(14 165.8046),(15 164.34277),(16 166.3376),(17 166.14595),(18 168.63153),(19 167.71477),(20 166.81158),(21 164.43324),(22 163.20656),(23 162.61093),(24 163.61899),(25 164.72873),(26 164.5596),(27 164.98314),(28 168.43597),(29 167.58961),(30 164.20345),(31 162.42383),(32 164.65154),(33 166.38881),(34 168.24112),(35 166.51228),(36 163.68846),(37 165.61858),(38 165.2873),(39 162.90025),(40 164.50346),(41 162.63086),(42 163.10452),(43 163.80539),(44 162.79428),(45 163.21461),(46 160.46606),(47 161.41156),(48 162.24777),(49 161.12842),(50 160.22697),(51 157.83047),(52 160.3794),(53 160.77722),(54 159.71942),(55 158.14328),(56 158.93828),(57 158.53865),(58 158.62888),(59 160.8739),(60 164.04118),(61 166.63362),(62 168.74455),(63 165.23007),(64 163.5429),(65 161.40143),(66 158.4713),(67 161.76755),(68 164.56192),(69 167.37907),(70 165.34723),(71 164.01654),(72 160.53868),(73 158.91441),(74 158.54819),(75 161.61128),(76 161.31206),(77 162.38791),(78 164.69257),(79 164.76595),
(1 145.67212),(2 161.63582),(3 164.55504),(4 169.63055),(5 170.28514),(6 171.17072),(7 167.10074),(8 167.56322),(9 167.24678),(10 166.78284),(11 166.89212),(12 168.20935),(13 169.55557),(14 168.52869),(15 167.0394),(16 169.27827),(17 169.37245),(18 162.39915),(19 161.99371),(20 161.0845),(21 162.50119),(22 162.268),(23 162.72421),(24 159.88393),(25 161.56369),(26 165.24332),(27 164.01256),(28 164.91116),(29 164.49994),(30 164.5144),(31 162.09288),(32 162.31407),(33 164.16273),(34 163.70369),(35 164.54941),(36 163.83044),(37 162.96748),(38 162.60803),(39 164.03932),(40 163.40602),(41 162.2453),(42 165.30334),(43 167.01416),(44 168.66792),(45 166.7405),(46 164.80357),(47 160.14734),(48 157.8424),(49 157.52249),(50 159.43523),(51 158.89496),(52 164.21257),(53 163.70325),(54 160.49667),(55 159.08037),(56 161.58545),(57 161.0009),(58 161.52734),(59 165.5266),(60 167.71597),(61 164.723),(62 167.54437),(63 162.53453),(64 160.01988),(65 163.01971),(66 163.92435),(67 165.11566),(68 168.07819),(69 168.59254),(70 166.2253),(71 164.8822),(72 163.7303),(73 163.58698),(74 162.55746),(75 164.0366),(76 163.39207),(77 161.8814),(78 164.9889),(79 166.67374),
(1 143.45018),(2 159.5055),(3 163.96188),(4 166.4733),(5 168.97179),(6 167.17615),(7 164.99928),(8 165.73407),(9 165.60709),(10 166.36661),(11 164.21704),(12 166.58267),(13 168.4376),(14 167.7164),(15 164.90045),(16 165.63129),(17 165.6954),(18 166.54951),(19 166.7001),(20 165.47124),(21 164.32721),(22 161.65895),(23 162.69061),(24 163.13509),(25 162.43182),(26 163.972),(27 165.02162),(28 164.40135),(29 163.57797),(30 163.02077),(31 162.54672),(32 162.47504),(33 162.72917),(34 166.10176),(35 166.09886),(36 163.79384),(37 163.93108),(38 164.83466),(39 161.39684),(40 162.64984),(41 162.21227),(42 164.34634),(43 163.5446),(44 166.26376),(45 163.48486),(46 159.76195),(47 159.5445),(48 157.27264),(49 155.4973),(50 155.83182),(51 155.91373),(52 160.87263),(53 161.1633),(54 157.5172),(55 159.11485),(56 157.91968),(57 156.43112),(58 157.51999),(59 161.57243),(60 166.06529),(61 165.5595),(62 167.25021),(63 164.14612),(64 160.44806),(65 159.51102),(66 160.72237),(67 160.65665),(68 162.44121),(69 166.45204),(70 164.54607),(71 161.6892),(72 158.36823),(73 157.81091),(74 157.96393),(75 158.2477),(76 158.03848),(77 159.26752),(78 161.62404),(79 162.06651),
(1 144.3375),(2 161.14824),(3 166.91968),(4 168.73022),(5 166.95969),(6 163.14386),(7 161.10553),(8 160.74254),(9 161.4237),(10 163.24911),(11 165.95541),(12 164.26332),(13 166.02191),(14 164.14572),(15 161.95703),(16 163.95256),(17 165.58437),(18 165.90158),(19 164.5187),(20 163.91586),(21 162.20143),(22 163.62737),(23 162.5919),(24 161.29498),(25 163.57446),(26 164.38286),(27 164.77147),(28 164.86345),(29 163.11737),(30 162.80931),(31 164.53336),(32 165.27191),(33 164.76888),(34 166.88065),(35 165.62222),(36 165.6084),(37 164.49222),(38 165.6285),(39 164.74606),(40 164.97885),(41 163.47125),(42 162.42404),(43 163.6458),(44 164.53725),(45 161.86507),(46 163.18411),(47 162.49406),(48 160.55232),(49 157.6154),(50 160.5122),(51 157.64622),(52 158.79161),(53 163.94359),(54 162.28632),(55 162.88832),(56 159.49884),(57 157.14224),(58 159.48553),(59 165.2986),(60 166.93788),(61 168.18353),(62 168.9509),(63 166.58824),(64 163.72787),(65 162.75804),(66 162.25555),(67 162.00786),(68 164.08804),(69 166.42377),(70 164.70747),(71 164.27144),(72 159.68298),(73 160.1013),(74 160.18724),(75 161.56018),(76 162.55719),(77 161.2624),(78 161.26457),(79 161.88983),
