1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 454792.4),(2 1457979.4),(3 2980811.8),(4 4766362),(5 6838145.5),(6 9020278),(7 11223203),(8 13464892),(9 15639623),(10 17898758),(11 19844950),(12 21716774),(13 24039494),(14 26283322),(15 28168870),(16 30034542),(17 31977144),(18 33921156),(19 36140764),(20 39115860),(21 42790770),(22 47492828),(23 52420020),(24 54861744),(25 56874956),(26 58491010),(27 59252716),(28 59524224),(29 59446212),(30 59084930),(31 58787620),(32 58463492),(33 58026236),(34 57834164),(35 57460260),(36 57180356),(37 57050628),(38 57088188),(39 57360716),(40 58402676),(41 59303916),(42 59943040),(43 60224240),(44 60523170),(45 61602540),(46 63429420),(47 65593172),(48 68023140),(49 71285590),(50 74711860),(51 78290870),(52 82143224),(53 86132010),(54 89964984),(55 93603580),(56 97093416),(57 100831064),(58 104473096),(59 108772710),(60 112570460),(61 115835416),(62 118915210),(63 122458824),(64 124875620),(65 128382120),(66 132691096),(67 138235900),(68 143408620),(69 146110350),(70 147355250),(71 147500880),(72 145639950),(73 142644340),(74 139161700),(75 136267540),(76 133100920),(77 129743064),(78 126378650),(79 122412184),
(1 158.89731),(2 191.75792),(3 209.14828),(4 208.83807),(5 213.09816),(6 225.58461),(7 234.15633),(8 239.58301),(9 238.65501),(10 243.87263),(11 249.93756),(12 251.47867),(13 255.67989),(14 254.45164),(15 256.68622),(16 254.52562),(17 253.06784),(18 255.50635),(19 255.24408),(20 258.9624),(21 260.85046),(22 260.28558),(23 264.6537),(24 263.2532),(25 267.93417),(26 270.0051),(27 270.78265),(28 272.43628),(29 274.58127),(30 274.86548),(31 275.88678),(32 274.98804),(33 276.28232),(34 279.1511),(35 278.12534),(36 281.49127),(37 285.26434),(38 282.886),(39 282.73843),(40 285.19577),(41 283.752),(42 282.9062),(43 287.31726),(44 286.7543),(45 286.44424),(46 287.4814),(47 289.9455),(48 287.3039),(49 289.60336),(50 286.53152),(51 284.5173),(52 287.78928),(53 285.6907),(54 292.0967),(55 287.98715),(56 287.61194),(57 289.7829),(58 287.59695),(59 286.41675),(60 290.65366),(61 292.32132),(62 293.0695),(63 291.59363),(64 292.40427),(65 295.76837),(66 289.6428),(67 291.37338),(68 290.5772),(69 292.28564),(70 296.06787),(71 294.427),(72 296.03986),(73 295.19467),(74 290.5406),(75 289.9071),(76 293.65286),(77 293.06943),(78 290.84164),(79 293.213),
(1 156.20876),(2 187.53157),(3 203.62799),(4 202.29507),(5 209.70296),(6 220.92128),(7 230.85826),(8 234.97437),(9 235.36868),(10 239.60779),(11 246.9211),(12 247.75298),(13 250.73532),(14 247.00359),(15 251.11868),(16 247.16664),(17 246.90456),(18 249.85263),(19 251.43254),(20 252.32626),(21 251.8964),(22 254.5724),(23 257.78906),(24 261.66928),(25 261.9442),(26 266.39902),(27 265.4066),(28 268.81332),(29 268.61484),(30 272.37),(31 273.28232),(32 273.1839),(33 275.26492),(34 275.33813),(35 272.8146),(36 276.4779),(37 282.86783),(38 278.38257),(39 277.13794),(40 277.1629),(41 277.2838),(42 278.81543),(43 279.77237),(44 278.09393),(45 278.6002),(46 279.10016),(47 281.33914),(48 278.94046),(49 278.06143),(50 278.19757),(51 277.81274),(52 278.90964),(53 278.6576),(54 281.67523),(55 279.20288),(56 280.32184),(57 276.93076),(58 276.4735),(59 276.39648),(60 277.45428),(61 278.412),(62 280.806),(63 282.01312),(64 280.67505),(65 282.17596),(66 281.85626),(67 283.06116),(68 284.6889),(69 289.4356),(70 291.641),(71 291.29657),(72 289.27032),(73 289.9203),(74 285.91147),(75 284.21567),(76 286.46356),(77 289.38815),(78 283.64508),(79 293.01385),
(1 152.71797),(2 184.04756),(3 202.60448),(4 202.18471),(5 209.97867),(6 222.58412),(7 232.29744),(8 235.3343),(9 233.83743),(10 237.64319),(11 244.5213),(12 245.85255),(13 249.84685),(14 247.50682),(15 249.43611),(16 247.50867),(17 248.71411),(18 249.38985),(19 252.99739),(20 250.64124),(21 251.92726),(22 255.30013),(23 257.3223),(24 257.7481),(25 258.45023),(26 262.8884),(27 262.59534),(28 263.62637),(29 264.35168),(30 266.9382),(31 267.7429),(32 270.89966),(33 271.52997),(34 270.67053),(35 270.5916),(36 276.53452),(37 279.9005),(38 274.96368),(39 275.005),(40 276.9005),(41 280.9811),(42 277.24017),(43 279.24313),(44 276.13187),(45 279.7884),(46 282.38336),(47 281.51624),(48 281.61032),(49 281.54498),(50 281.22284),(51 282.03326),(52 281.27347),(53 280.6291),(54 281.4809),(55 281.37027),(56 283.81464),(57 282.02908),(58 281.54404),(59 283.59296),(60 283.19092),(61 283.19012),(62 287.7026),(63 283.55368),(64 286.14072),(65 287.8343),(66 286.1074),(67 287.51685),(68 284.94846),(69 289.03177),(70 286.45703),(71 290.48233),(72 288.19846),(73 289.8621),(74 287.2581),(75 290.2159),(76 292.8582),(77 298.2931),(78 291.36963),(79 297.2929),
(1 154.79997),(2 186.70334),(3 201.5593),(4 199.01114),(5 207.93434),(6 219.73013),(7 228.49464),(8 234.02348),(9 231.8724),(10 234.52849),(11 240.26767),(12 243.2607),(13 249.68755),(14 247.954),(15 247.64555),(16 246.08926),(17 245.61308),(18 248.25249),(19 248.61736),(20 248.68257),(21 251.4536),(22 256.57587),(23 257.223),(24 259.25714),(25 262.6357),(26 266.28604),(27 265.2647),(28 268.03046),(29 269.4098),(30 268.38626),(31 269.29678),(32 272.47003),(33 275.03506),(34 272.44547),(35 276.19064),(36 279.55325),(37 280.59567),(38 278.1845),(39 279.91016),(40 280.71042),(41 283.7319),(42 280.70602),(43 282.31076),(44 282.37732),(45 284.77286),(46 285.2578),(47 283.61328),(48 280.0428),(49 282.31473),(50 281.73404),(51 278.9678),(52 279.9825),(53 281.95828),(54 280.29538),(55 281.39548),(56 282.37592),(57 281.79016),(58 283.9458),(59 286.10785),(60 281.93527),(61 282.96722),(62 285.2359),(63 284.3822),(64 285.7223),(65 287.27322),(66 286.59314),(67 289.0235),(68 285.03662),(69 291.23178),(70 290.12415),(71 294.82397),(72 288.56903),(73 286.6642),(74 285.0995),(75 285.58762),(76 287.00696),(77 290.08893),(78 282.9773),(79 286.29462),
(1 150.647),(2 181.99997),(3 200.24638),(4 197.20732),(5 203.90349),(6 213.55801),(7 221.99516),(8 229.63766),(9 227.26797),(10 229.13388),(11 234.98532),(12 239.27026),(13 245.57784),(14 242.04077),(15 240.44388),(16 237.30014),(17 239.2461),(18 239.42805),(19 238.80164),(20 241.43011),(21 244.66647),(22 247.99634),(23 248.85837),(24 251.27948),(25 252.74261),(26 254.734),(27 253.31921),(28 258.15024),(29 263.09836),(30 261.40543),(31 262.3022),(32 264.09106),(33 265.3564),(34 268.24503),(35 269.89795),(36 270.17194),(37 270.64203),(38 271.37082),(39 273.4068),(40 272.12564),(41 274.9622),(42 271.71027),(43 275.8566),(44 274.21118),(45 273.44833),(46 272.87802),(47 275.02777),(48 276.8088),(49 275.22125),(50 275.21384),(51 271.48465),(52 273.07117),(53 274.63977),(54 268.39236),(55 270.0106),(56 270.0257),(57 267.60266),(58 270.9298),(59 269.6871),(60 269.0121),(61 270.5442),(62 271.12122),(63 270.44498),(64 271.4965),(65 272.14468),(66 273.6815),(67 274.13663),(68 271.5723),(69 274.58002),(70 278.27878),(71 283.0196),(72 275.3703),(73 276.45236),(74 274.98077),(75 273.49442),(76 277.267),(77 277.1046),(78 274.7047),(79 278.54376),
(1 148.96904),(2 180.4987),(3 199.45049),(4 197.58638),(5 202.98189),(6 212.81439),(7 226.2835),(8 231.51189),(9 230.55135),(10 232.0103),(11 238.02087),(12 242.88821),(13 248.98366),(14 244.97461),(15 242.86452),(16 239.21935),(17 239.31119),(18 241.34793),(19 241.17535),(20 243.43022),(21 245.7062),(22 247.65411),(23 249.1474),(24 250.22379),(25 254.93365),(26 254.45885),(27 257.7366),(28 258.7668),(29 262.37012),(30 263.13504),(31 265.3064),(32 265.75592),(33 265.43866),(34 269.27722),(35 269.25873),(36 269.86975),(37 269.29648),(38 274.07306),(39 274.53415),(40 272.89413),(41 275.40533),(42 273.8844),(43 273.85687),(44 275.4548),(45 276.48575),(46 275.08212),(47 275.79745),(48 275.30344),(49 276.1494),(50 279.38458),(51 275.79102),(52 274.51312),(53 277.11948),(54 273.80063),(55 274.0876),(56 276.00378),(57 273.42224),(58 276.84534),(59 275.5214),(60 274.764),(61 273.9773),(62 275.552),(63 274.62625),(64 275.07043),(65 275.18915),(66 275.35385),(67 276.3844),(68 277.52115),(69 278.85776),(70 278.8722),(71 280.02042),(72 276.70413),(73 275.59116),(74 277.0894),(75 274.76025),(76 277.3351),(77 278.5518),(78 276.6451),(79 275.91647),
(1 148.64723),(2 177.44112),(3 191.16406),(4 191.7598),(5 197.88618),(6 205.67444),(7 219.02138),(8 223.41728),(9 222.41762),(10 224.47379),(11 230.3759),(12 232.39679),(13 236.87392),(14 234.01778),(15 233.27393),(16 233.47304),(17 234.07707),(18 236.44809),(19 236.72592),(20 239.8356),(21 239.93295),(22 243.22728),(23 245.04585),(24 246.93102),(25 251.10603),(26 250.13214),(27 255.57336),(28 255.09932),(29 258.7467),(30 258.36328),(31 263.03845),(32 261.98053),(33 262.8874),(34 262.7362),(35 266.425),(36 265.71097),(37 267.14594),(38 266.9435),(39 266.07993),(40 265.3263),(41 268.3121),(42 269.6429),(43 272.86234),(44 273.9248),(45 271.03305),(46 272.17615),(47 272.01947),(48 271.7702),(49 272.20123),(50 273.47415),(51 269.17096),(52 267.5861),(53 267.94043),(54 266.59155),(55 268.8474),(56 268.9354),(57 266.17322),(58 266.38443),(59 265.84067),(60 268.4284),(61 267.2001),(62 266.20334),(63 268.8877),(64 268.87268),(65 268.72064),(66 272.25253),(67 269.7396),(68 273.62997),(69 274.3583),(70 275.40656),(71 273.5426),(72 271.56702),(73 273.3838),(74 271.43488),(75 269.7776),(76 272.0899),(77 272.6916),(78 273.73798),(79 272.5796),
(1 148.34888),(2 176.03427),(3 188.31943),(4 190.23357),(5 193.44409),(6 205.88358),(7 214.81496),(8 220.89629),(9 220.2623),(10 222.58525),(11 229.2497),(12 228.58112),(13 236.42564),(14 234.08089),(15 234.73723),(16 232.27533),(17 233.0256),(18 234.96547),(19 234.86319),(20 236.73294),(21 237.87198),(22 238.96605),(23 237.80507),(24 241.91057),(25 244.11092),(26 245.8555),(27 247.69293),(28 247.12027),(29 249.96625),(30 251.87274),(31 251.5399),(32 250.92926),(33 251.1633),(34 254.24043),(35 255.5748),(36 252.91489),(37 254.0577),(38 255.78117),(39 256.28568),(40 257.41525),(41 259.6042),(42 260.22058),(43 260.74057),(44 263.1377),(45 261.912),(46 262.859),(47 264.1705),(48 263.44638),(49 262.47305),(50 262.3268),(51 260.0979),(52 261.33282),(53 260.46814),(54 256.99524),(55 259.2886),(56 257.18796),(57 259.12036),(58 259.05698),(59 260.23413),(60 262.15802),(61 258.18982),(62 259.311),(63 258.9206),(64 263.4159),(65 260.61606),(66 261.8799),(67 261.25693),(68 266.81842),(69 267.81406),(70 265.4008),(71 267.44473),(72 264.99994),(73 270.01913),(74 266.09943),(75 267.01868),(76 268.44006),(77 268.32172),(78 271.85965),(79 268.42487),
(1 145.15869),(2 175.21379),(3 188.01027),(4 191.80632),(5 199.66672),(6 210.7018),(7 215.10446),(8 221.26648),(9 221.6063),(10 225.60152),(11 229.20607),(12 227.89719),(13 235.65),(14 233.7302),(15 233.7856),(16 232.69246),(17 232.33313),(18 234.17874),(19 234.71356),(20 236.20003),(21 235.02269),(22 238.36327),(23 240.68083),(24 245.03392),(25 245.6732),(26 244.35175),(27 247.48477),(28 246.69595),(29 247.8169),(30 246.18375),(31 249.6867),(32 248.74323),(33 251.2127),(34 253.20837),(35 254.0643),(36 253.42673),(37 254.60802),(38 256.60083),(39 259.34927),(40 261.19012),(41 265.48187),(42 264.13937),(43 262.45044),(44 263.29678),(45 261.8141),(46 263.33804),(47 262.8466),(48 261.4498),(49 262.06918),(50 261.90475),(51 262.85553),(52 263.706),(53 265.83868),(54 261.6801),(55 261.45847),(56 262.9477),(57 262.48846),(58 263.10965),(59 262.2849),(60 263.3556),(61 263.45865),(62 263.64188),(63 262.0037),(64 264.66916),(65 263.80725),(66 263.46103),(67 261.11902),(68 263.93597),(69 267.54718),(70 267.33328),(71 267.075),(72 265.20795),(73 265.32852),(74 267.08923),(75 266.7163),(76 268.77133),(77 268.3299),(78 267.57043),(79 267.8412),
(1 139.12796),(2 169.53737),(3 183.78796),(4 188.02301),(5 193.67203),(6 203.4226),(7 211.12212),(8 217.65459),(9 214.11171),(10 216.7987),(11 223.87648),(12 226.18553),(13 231.24661),(14 227.46771),(15 229.17328),(16 228.004),(17 229.41936),(18 229.53589),(19 233.28252),(20 233.36928),(21 236.57185),(22 237.0894),(23 238.8116),(24 244.46329),(25 245.61948),(26 244.65651),(27 248.18935),(28 253.55156),(29 251.77965),(30 252.0902),(31 251.35686),(32 254.48834),(33 253.60689),(34 254.5774),(35 257.74088),(36 259.74564),(37 259.04935),(38 259.26248),(39 262.06683),(40 261.4599),(41 262.67996),(42 261.35043),(43 261.31815),(44 261.12167),(45 261.0274),(46 260.661),(47 260.00348),(48 262.28894),(49 259.8959),(50 256.5178),(51 256.2932),(52 254.33878),(53 253.22453),(54 254.06773),(55 251.67755),(56 253.05312),(57 251.51192),(58 254.86826),(59 255.035),(60 252.39285),(61 253.81888),(62 254.94763),(63 255.24362),(64 255.68916),(65 258.81705),(66 258.9998),(67 255.99806),(68 261.08368),(69 264.59293),(70 262.83145),(71 261.7163),(72 258.72586),(73 261.72177),(74 260.89838),(75 262.24362),(76 262.35977),(77 261.87732),(78 261.08627),(79 261.7547),
(1 142.90703),(2 170.11125),(3 183.07358),(4 186.60019),(5 189.03122),(6 200.76372),(7 210.0129),(8 216.09468),(9 214.34167),(10 214.31548),(11 222.04523),(12 225.4826),(13 231.00348),(14 225.73131),(15 227.59132),(16 227.93843),(17 228.26677),(18 229.36928),(19 230.60033),(20 230.79688),(21 236.19174),(22 236.55334),(23 238.55385),(24 240.07378),(25 243.84685),(26 243.17557),(27 247.40504),(28 249.41646),(29 248.10454),(30 250.71063),(31 250.7832),(32 252.4144),(33 249.53676),(34 249.30852),(35 255.0784),(36 257.1576),(37 257.3657),(38 254.54712),(39 259.60455),(40 256.31976),(41 256.54163),(42 259.38324),(43 257.6337),(44 257.5469),(45 262.12094),(46 262.13083),(47 260.4727),(48 260.87622),(49 257.58344),(50 257.76907),(51 255.7222),(52 256.51083),(53 255.7411),(54 258.74524),(55 258.75836),(56 257.9665),(57 257.87292),(58 258.1906),(59 259.59055),(60 258.44086),(61 257.76144),(62 262.46777),(63 256.36505),(64 259.1317),(65 260.24374),(66 260.58865),(67 260.65683),(68 261.4887),(69 265.82758),(70 267.36044),(71 264.6369),(72 263.78455),(73 265.42337),(74 263.18097),(75 264.81216),(76 264.63516),(77 263.12457),(78 265.25418),(79 262.26303),
(1 138.95393),(2 167.4294),(3 178.67308),(4 181.95296),(5 185.76483),(6 196.9324),(7 205.06702),(8 209.4588),(9 210.92088),(10 211.59657),(11 219.41023),(12 221.24478),(13 225.3501),(14 219.97954),(15 221.96153),(16 221.25667),(17 220.66359),(18 220.3178),(19 223.66095),(20 225.50688),(21 228.31805),(22 228.92494),(23 228.72064),(24 230.52864),(25 234.31073),(26 235.252),(27 238.97977),(28 240.42145),(29 241.21223),(30 243.13086),(31 242.76692),(32 248.14058),(33 244.94385),(34 246.7368),(35 247.00204),(36 250.7903),(37 254.18965),(38 247.78288),(39 251.00224),(40 247.09439),(41 246.96954),(42 250.22008),(43 249.10303),(44 251.12717),(45 251.16998),(46 251.41093),(47 249.7029),(48 249.66469),(49 250.26355),(50 252.06122),(51 248.34314),(52 249.69873),(53 246.25197),(54 247.7323),(55 248.68149),(56 248.97443),(57 245.79518),(58 248.56201),(59 248.22563),(60 247.4327),(61 247.42558),(62 249.70389),(63 251.61754),(64 251.78192),(65 254.04465),(66 252.8291),(67 252.87508),(68 254.46466),(69 257.40143),(70 256.77173),(71 255.76797),(72 255.46872),(73 254.74304),(74 253.62976),(75 250.95929),(76 253.827),(77 252.92894),(78 256.99283),(79 256.49005),
(1 139.31252),(2 166.11797),(3 177.92924),(4 182.88219),(5 188.37936),(6 198.83629),(7 204.73259),(8 208.55634),(9 210.96771),(10 211.90436),(11 217.82768),(12 219.14676),(13 223.45483),(14 219.98515),(15 220.83516),(16 219.98203),(17 219.31302),(18 220.78793),(19 225.6293),(20 227.013),(21 228.04128),(22 229.85094),(23 232.44823),(24 232.72406),(25 233.1724),(26 234.40321),(27 236.33044),(28 237.18446),(29 239.59981),(30 237.74722),(31 241.44191),(32 238.93268),(33 238.11662),(34 240.04654),(35 240.11525),(36 240.15024),(37 243.99742),(38 241.75206),(39 243.32599),(40 241.8325),(41 242.1611),(42 245.00528),(43 246.28313),(44 247.98097),(45 246.5047),(46 249.41376),(47 249.91234),(48 249.14806),(49 245.82121),(50 248.35298),(51 245.53137),(52 246.59744),(53 245.45117),(54 246.21846),(55 248.48822),(56 247.99196),(57 248.89122),(58 252.17125),(59 250.85313),(60 249.95891),(61 249.23259),(62 253.47112),(63 251.86656),(64 254.62013),(65 252.33612),(66 252.06325),(67 251.49219),(68 249.17857),(69 251.73254),(70 254.34546),(71 253.12778),(72 251.34155),(73 252.78195),(74 248.97365),(75 246.79236),(76 249.01137),(77 247.21248),(78 251.027),(79 250.15038),
(1 141.95702),(2 165.66736),(3 176.51347),(4 180.83755),(5 187.01874),(6 195.89627),(7 202.67456),(8 207.34073),(9 205.78166),(10 207.69255),(11 215.8869),(12 216.96863),(13 222.52922),(14 220.72873),(15 222.10815),(16 221.0959),(17 219.00114),(18 220.26607),(19 223.54503),(20 225.10732),(21 224.93436),(22 228.06523),(23 231.70671),(24 233.90596),(25 236.19896),(26 239.29518),(27 240.20789),(28 241.16946),(29 244.33595),(30 247.41345),(31 251.13446),(32 249.24072),(33 247.4019),(34 250.87479),(35 252.17674),(36 249.93791),(37 254.81851),(38 250.93248),(39 250.58226),(40 251.60956),(41 252.27823),(42 251.34227),(43 251.83887),(44 252.93633),(45 252.93121),(46 252.60857),(47 252.84113),(48 253.90662),(49 248.68956),(50 254.32932),(51 250.27576),(52 248.08511),(53 249.40485),(54 245.96129),(55 250.74048),(56 249.29555),(57 248.23138),(58 255.24635),(59 250.74332),(60 251.21178),(61 250.75156),(62 250.28712),(63 252.7971),(64 257.01028),(65 256.81418),(66 256.85596),(67 256.7664),(68 257.97687),(69 260.95322),(70 260.60596),(71 259.26035),(72 258.21344),(73 261.8212),(74 260.63443),(75 261.6298),(76 263.0667),(77 260.16318),(78 263.23718),(79 265.08234),
(1 137.68071),(2 161.37057),(3 173.60999),(4 180.02669),(5 185.53297),(6 193.45274),(7 199.32866),(8 206.20729),(9 202.97792),(10 205.5029),(11 211.77545),(12 211.51175),(13 216.06433),(14 215.31834),(15 218.35896),(16 214.11017),(17 211.8494),(18 214.86978),(19 217.95456),(20 216.2448),(21 216.04852),(22 219.88875),(23 222.48853),(24 225.3271),(25 225.84427),(26 226.83607),(27 227.09929),(28 227.65887),(29 228.40471),(30 229.29268),(31 231.5964),(32 232.85327),(33 232.15396),(34 235.39914),(35 237.94002),(36 236.16573),(37 238.53941),(38 235.8837),(39 236.22595),(40 238.39471),(41 236.13376),(42 238.17232),(43 241.07236),(44 241.02286),(45 240.08392),(46 243.78072),(47 242.20406),(48 243.92896),(49 240.92859),(50 246.14111),(51 241.01202),(52 241.3261),(53 239.36676),(54 238.36128),(55 239.6651),(56 239.33765),(57 240.91986),(58 242.78915),(59 238.76483),(60 240.99738),(61 240.37418),(62 242.09923),(63 242.99411),(64 243.1742),(65 247.0521),(66 243.52821),(67 244.13988),(68 245.03207),(69 246.76027),(70 248.00667),(71 247.31096),(72 242.42311),(73 249.13054),(74 243.7971),(75 243.96748),(76 246.02998),(77 245.80493),(78 247.74625),(79 246.97745),
(1 136.31885),(2 160.08669),(3 173.36206),(4 178.93996),(5 181.2566),(6 191.09955),(7 198.85411),(8 206.99016),(9 205.18205),(10 207.71431),(11 214.0461),(12 211.27878),(13 215.29027),(14 215.84518),(15 217.86057),(16 215.83034),(17 214.84038),(18 218.6843),(19 222.15738),(20 221.98674),(21 224.9141),(22 228.67296),(23 228.49577),(24 232.25404),(25 233.73608),(26 234.51772),(27 235.61409),(28 236.0139),(29 238.15445),(30 240.323),(31 241.82611),(32 241.80386),(33 244.17636),(34 245.04941),(35 243.89317),(36 244.44266),(37 246.66919),(38 245.585),(39 241.98524),(40 243.09024),(41 243.71878),(42 246.2635),(43 244.70676),(44 244.19876),(45 246.18974),(46 248.14684),(47 242.64986),(48 245.76006),(49 243.12242),(50 242.39537),(51 240.36557),(52 241.86772),(53 238.35742),(54 239.38042),(55 240.41022),(56 238.79451),(57 238.59004),(58 240.78267),(59 237.08978),(60 236.83707),(61 238.37286),(62 239.81291),(63 241.51862),(64 242.04657),(65 244.93301),(66 243.88194),(67 242.72813),(68 247.9498),(69 246.43332),(70 247.52747),(71 246.03154),(72 242.38599),(73 247.65173),(74 243.14116),(75 241.82162),(76 242.59439),(77 243.01869),(78 247.25389),(79 245.99913),
(1 135.17296),(2 161.89908),(3 173.38683),(4 179.66153),(5 183.80339),(6 191.35574),(7 200.56438),(8 206.6549),(9 205.8419),(10 206.89383),(11 212.97548),(12 209.50835),(13 216.37196),(14 217.33575),(15 216.38414),(16 212.81403),(17 212.71552),(18 214.88113),(19 219.33865),(20 217.88371),(21 218.99858),(22 222.20758),(23 222.92407),(24 223.79239),(25 222.83337),(26 222.32889),(27 228.39177),(28 228.70872),(29 228.78896),(30 230.41185),(31 231.24992),(32 230.94223),(33 236.07413),(34 238.626),(35 236.45102),(36 237.56384),(37 241.24944),(38 239.1929),(39 237.51909),(40 237.44595),(41 235.64795),(42 236.2971),(43 238.45584),(44 240.30675),(45 241.83577),(46 242.5443),(47 241.04462),(48 239.85649),(49 238.73053),(50 236.77933),(51 236.60393),(52 236.97067),(53 234.16522),(54 236.5073),(55 236.45905),(56 234.93378),(57 237.50941),(58 237.17007),(59 234.91351),(60 236.90114),(61 238.28667),(62 237.52902),(63 240.4195),(64 236.29346),(65 239.35634),(66 239.69778),(67 237.53406),(68 239.45105),(69 238.65997),(70 241.30809),(71 242.47812),(72 238.95313),(73 244.15579),(74 241.65875),(75 240.61037),(76 245.32486),(77 244.43277),(78 246.69534),(79 242.36467),
(1 134.97406),(2 162.04736),(3 172.67593),(4 176.45987),(5 179.92941),(6 188.66875),(7 198.60968),(8 201.48073),(9 202.51656),(10 202.32066),(11 207.85797),(12 208.08028),(13 213.33958),(14 213.71588),(15 215.05441),(16 213.81462),(17 213.86412),(18 217.85233),(19 219.5367),(20 219.4597),(21 222.78738),(22 223.39674),(23 222.3979),(24 225.3734),(25 227.53712),(26 227.56807),(27 231.98021),(28 229.83391),(29 231.5199),(30 232.13145),(31 233.57173),(32 233.74292),(33 238.48979),(34 238.74985),(35 239.5135),(36 240.27278),(37 241.56087),(38 240.41454),(39 238.82396),(40 238.23994),(41 236.14111),(42 237.06017),(43 236.90518),(44 237.27472),(45 240.20743),(46 240.62024),(47 240.43576),(48 238.6175),(49 237.79185),(50 239.51581),(51 237.61969),(52 237.04161),(53 235.27573),(54 237.22903),(55 236.35857),(56 233.69537),(57 234.17328),(58 235.44727),(59 235.89342),(60 237.79335),(61 236.09401),(62 236.70598),(63 238.73938),(64 237.83113),(65 241.13148),(66 241.34758),(67 241.08864),(68 247.63414),(69 244.1241),(70 245.7855),(71 245.36992),(72 241.81262),(73 249.51723),(74 243.54677),(75 243.89255),(76 244.64871),(77 241.9372),(78 245.90666),(79 243.36388),
