1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 105790.4),(2 393441.47),(3 844399.56),(4 1452969),(5 2234668.3),(6 3181980.8),(7 4317535.5),(8 5626006.5),(9 7058018.5),(10 8619891),(11 10269887),(12 12064452),(13 14009689),(14 16131381),(15 18341842),(16 20819854),(17 23478870),(18 26338882),(19 29416550),(20 32665376),(21 36043776),(22 39614876),(23 43565840),(24 47729652),(25 52157600),(26 56742304),(27 61589260),(28 66554976),(29 71655960),(30 76828970),(31 82057000),(32 87221060),(33 92338090),(34 97396280),(35 102495780),(36 107602690),(37 112563160),(38 117748330),(39 122622040),(40 127350040),(41 131898696),(42 136447260),(43 140655100),(44 144919380),(45 148913620),(46 152722240),(47 156390510),(48 159922380),(49 163344590),(50 166515410),(51 169733400),(52 172625300),(53 175511820),(54 178552940),(55 181693250),(56 184813200),(57 187849490),(58 190960770),(59 193926190),(60 196852370),(61 199662460),(62 202527870),(63 205198460),(64 207938300),(65 210373420),(66 212746580),(67 214769400),(68 216729340),(69 218390030),(70 219986480),(71 221576400),(72 222991420),(73 224252290),(74 225356720),(75 226267780),(76 226758960),(77 226951760),(78 226872960),(79 226695250),
(1 89.24967),(2 110.06968),(3 120.62404),(4 126.35295),(5 133.70445),(6 137.21466),(7 142.10738),(8 145.33163),(9 149.31885),(10 152.02312),(11 155.49368),(12 158.81703),(13 159.9585),(14 161.70961),(15 163.41725),(16 166.54597),(17 165.7871),(18 164.66573),(19 166.92648),(20 168.32362),(21 171.69356),(22 170.8082),(23 173.2527),(24 172.38869),(25 174.54271),(26 177.06905),(27 175.03574),(28 175.55156),(29 176.78381),(30 176.44113),(31 176.49503),(32 175.96648),(33 176.58295),(34 175.77995),(35 172.63123),(36 170.53595),(37 171.46805),(38 169.41508),(39 167.28365),(40 165.85014),(41 164.65388),(42 163.64648),(43 163.72868),(44 162.91994),(45 161.40176),(46 160.91737),(47 159.17613),(48 157.51807),(49 160.09616),(50 158.9737),(51 159.12814),(52 158.06865),(53 159.9119),(54 159.10312),(55 158.40936),(56 157.62134),(57 158.52643),(58 160.89345),(59 162.16963),(60 160.3367),(61 159.80074),(62 162.13477),(63 161.9481),(64 161.94768),(65 163.2634),(66 163.51904),(67 164.96776),(68 165.98105),(69 164.91916),(70 164.91576),(71 166.95316),(72 166.57373),(73 166.71547),(74 164.48967),(75 165.10822),(76 165.70943),(77 164.14038),(78 164.87239),(79 166.55167),
(1 87.81386),(2 106.96057),(3 118.35042),(4 125.73023),(5 132.0168),(6 136.56017),(7 140.37656),(8 144.64597),(9 148.4699),(10 152.29297),(11 156.78687),(12 158.9543),(13 162.42778),(14 164.12665),(15 165.01447),(16 166.20741),(17 167.43462),(18 167.71924),(19 169.88881),(20 169.7264),(21 171.49771),(22 172.09625),(23 174.18578),(24 173.9812),(25 174.30583),(26 175.81319),(27 173.37978),(28 175.18633),(29 175.00922),(30 175.18268),(31 171.7797),(32 171.33015),(33 172.03587),(34 171.0542),(35 168.72276),(36 166.41006),(37 164.55188),(38 163.87502),(39 164.35547),(40 165.45787),(41 164.83432),(42 164.59103),(43 164.25421),(44 162.30664),(45 162.86945),(46 162.49734),(47 160.78531),(48 159.33688),(49 157.0421),(50 156.58156),(51 156.98932),(52 157.22334),(53 155.06598),(54 155.01639),(55 155.57445),(56 152.90741),(57 153.58136),(58 152.95851),(59 152.95746),(60 154.73502),(61 154.52757),(62 155.91273),(63 156.07152),(64 156.21005),(65 157.59735),(66 158.78087),(67 159.12016),(68 159.61676),(69 160.43625),(70 162.58324),(71 163.6857),(72 164.74413),(73 165.64104),(74 166.64403),(75 166.55804),(76 166.27893),(77 167.55313),(78 169.16547),(79 168.44586),
(1 89.33724),(2 105.34572),(3 118.61641),(4 123.912834),(5 130.90935),(6 133.50185),(7 137.72746),(8 140.57777),(9 143.40683),(10 146.73013),(11 151.18137),(12 151.67058),(13 154.96468),(14 157.20451),(15 157.07419),(16 161.10007),(17 162.75563),(18 162.40007),(19 163.7019),(20 164.73558),(21 166.09511),(22 164.77422),(23 165.97978),(24 166.082),(25 166.96484),(26 169.68553),(27 166.86234),(28 166.36003),(29 166.35704),(30 164.77727),(31 162.537),(32 163.21053),(33 163.5123),(34 163.47906),(35 162.45746),(36 163.12633),(37 162.49965),(38 160.63275),(39 161.78035),(40 161.74474),(41 160.07306),(42 159.2016),(43 156.33131),(44 156.6552),(45 155.54796),(46 154.06442),(47 152.90935),(48 153.19974),(49 153.06985),(50 153.46783),(51 153.96062),(52 153.16426),(53 154.39975),(54 153.72095),(55 153.83691),(56 154.502),(57 153.13097),(58 154.33347),(59 153.7635),(60 155.56207),(61 154.17313),(62 156.21956),(63 155.80049),(64 155.93385),(65 155.64917),(66 156.21957),(67 158.87752),(68 160.55516),(69 159.03381),(70 159.69908),(71 160.0231),(72 162.09288),(73 162.24406),(74 161.40813),(75 161.12337),(76 162.30554),(77 161.17024),(78 160.58713),(79 161.38138),
(1 87.56802),(2 104.03044),(3 114.44924),(4 121.846565),(5 128.09744),(6 131.92531),(7 135.60028),(8 139.95805),(9 142.22992),(10 144.51234),(11 148.66588),(12 151.22865),(13 153.38086),(14 155.2193),(15 156.2935),(16 160.65004),(17 162.26898),(18 162.70404),(19 163.4704),(20 164.45772),(21 165.33452),(22 166.37218),(23 166.89793),(24 165.83232),(25 166.9608),(26 167.73358),(27 167.55803),(28 167.7557),(29 168.60342),(30 166.6001),(31 164.9581),(32 164.39236),(33 165.31137),(34 166.58046),(35 165.43799),(36 163.42499),(37 162.92189),(38 163.45166),(39 164.97784),(40 163.06128),(41 161.94446),(42 161.22528),(43 159.7517),(44 158.86722),(45 159.50914),(46 158.04117),(47 156.51927),(48 155.71663),(49 154.12822),(50 154.26234),(51 152.74844),(52 152.77971),(53 154.6269),(54 153.69878),(55 153.70369),(56 155.30508),(57 154.46489),(58 155.39445),(59 153.29663),(60 154.76138),(61 156.93521),(62 156.77225),(63 156.69263),(64 156.96957),(65 158.1387),(66 160.53156),(67 161.63525),(68 163.13252),(69 162.60555),(70 161.17342),(71 160.37564),(72 161.31367),(73 162.91853),(74 163.23207),(75 166.6317),(76 165.30826),(77 164.54811),(78 164.66675),(79 163.78496),
(1 85.07758),(2 102.96922),(3 116.22111),(4 120.87777),(5 127.85674),(6 132.28993),(7 138.3),(8 141.31232),(9 143.21262),(10 147.05965),(11 149.32245),(12 151.36032),(13 152.92966),(14 152.02586),(15 152.77875),(16 155.05217),(17 157.80199),(18 158.68591),(19 160.00757),(20 159.9806),(21 160.32579),(22 161.83417),(23 160.75743),(24 160.80423),(25 163.59796),(26 163.06699),(27 161.53452),(28 161.00253),(29 160.92526),(30 160.98262),(31 158.18884),(32 157.84154),(33 159.44635),(34 159.44351),(35 159.76222),(36 157.75815),(37 157.53911),(38 157.62202),(39 156.76463),(40 155.09705),(41 155.48738),(42 155.83934),(43 156.26707),(44 153.449),(45 152.35657),(46 150.59735),(47 150.44057),(48 149.57118),(49 148.75414),(50 147.76215),(51 146.53741),(52 147.2139),(53 147.66167),(54 146.24171),(55 147.05428),(56 147.87811),(57 147.80396),(58 148.3977),(59 149.90196),(60 151.16127),(61 152.0547),(62 152.85217),(63 153.98932),(64 155.5816),(65 155.08646),(66 155.06929),(67 156.29033),(68 156.57579),(69 156.12079),(70 155.76665),(71 156.74313),(72 159.20401),(73 161.37549),(74 161.02069),(75 162.6555),(76 163.14809),(77 162.02545),(78 163.84448),(79 162.3351),
(1 85.73739),(2 103.89441),(3 114.26514),(4 121.53211),(5 126.46116),(6 129.78337),(7 135.72652),(8 139.57516),(9 142.55708),(10 145.57219),(11 149.04791),(12 153.29176),(13 154.26112),(14 155.86058),(15 156.01949),(16 158.56004),(17 162.37874),(18 164.9218),(19 165.18538),(20 165.65686),(21 165.15916),(22 166.15305),(23 165.5275),(24 166.77754),(25 165.54718),(26 165.65918),(27 165.54938),(28 164.06596),(29 163.65962),(30 164.39377),(31 163.1738),(32 162.77223),(33 164.76984),(34 164.23859),(35 163.3248),(36 164.44905),(37 165.53394),(38 164.34813),(39 160.93481),(40 161.421),(41 161.07101),(42 161.4434),(43 157.50406),(44 154.17036),(45 153.98666),(46 151.95818),(47 153.92139),(48 151.79811),(49 149.85649),(50 150.23807),(51 147.68616),(52 149.98988),(53 149.91397),(54 148.59874),(55 148.93967),(56 149.63136),(57 151.81334),(58 150.06683),(59 149.65724),(60 149.33844),(61 150.2334),(62 152.17448),(63 151.00645),(64 152.6487),(65 152.61797),(66 155.10538),(67 155.1129),(68 155.27025),(69 153.86566),(70 155.15744),(71 154.983),(72 155.43088),(73 156.1504),(74 158.3899),(75 158.98508),(76 159.39429),(77 159.19478),(78 160.16048),(79 159.74939),
(1 83.93821),(2 102.62011),(3 112.7642),(4 120.3743),(5 124.445465),(6 129.04158),(7 133.26384),(8 135.79407),(9 138.69917),(10 142.87567),(11 145.67143),(12 149.6199),(13 152.6121),(14 152.74466),(15 153.37904),(16 156.7833),(17 158.23286),(18 163.41812),(19 162.38649),(20 164.20103),(21 164.51173),(22 166.98524),(23 165.65942),(24 166.46292),(25 163.81656),(26 164.48882),(27 164.93149),(28 165.53827),(29 166.10817),(30 165.66925),(31 166.13907),(32 164.96773),(33 163.49641),(34 162.84705),(35 162.2376),(36 161.17513),(37 160.92639),(38 160.7846),(39 158.80196),(40 158.17778),(41 156.82297),(42 156.5043),(43 155.85936),(44 155.11607),(45 155.5443),(46 154.12224),(47 152.98047),(48 152.56995),(49 150.1941),(50 149.17068),(51 148.23714),(52 147.56258),(53 148.51974),(54 148.2149),(55 147.31978),(56 146.8644),(57 146.17479),(58 145.95525),(59 146.00465),(60 145.26688),(61 146.0472),(62 148.43654),(63 148.4195),(64 148.10144),(65 148.24847),(66 150.45316),(67 149.3239),(68 151.39662),(69 150.00606),(70 149.988),(71 149.8845),(72 149.90775),(73 151.7044),(74 151.53485),(75 152.33295),(76 152.03204),(77 151.62823),(78 154.64937),(79 154.6323),
(1 82.55854),(2 100.07077),(3 109.737915),(4 116.91238),(5 121.96912),(6 125.80363),(7 129.06813),(8 133.77931),(9 137.52872),(10 140.16776),(11 143.52306),(12 145.82173),(13 148.2879),(14 148.4813),(15 150.01158),(16 152.14684),(17 154.25572),(18 155.2255),(19 157.08655),(20 157.86195),(21 157.87863),(22 157.65678),(23 157.952),(24 158.89583),(25 156.4896),(26 156.06154),(27 156.99777),(28 156.56926),(29 154.36406),(30 154.25957),(31 153.40382),(32 151.90666),(33 151.6614),(34 150.72557),(35 151.90634),(36 151.81653),(37 150.03854),(38 149.99097),(39 147.81245),(40 145.87038),(41 149.11745),(42 148.41745),(43 148.33789),(44 147.98326),(45 147.34248),(46 146.65224),(47 146.37611),(48 145.1317),(49 144.5552),(50 144.41524),(51 143.6404),(52 142.8633),(53 142.99445),(54 143.28775),(55 142.39214),(56 140.2907),(57 141.91086),(58 141.07787),(59 140.48409),(60 141.97038),(61 140.88216),(62 142.31905),(63 144.2367),(64 144.86938),(65 145.847),(66 147.11752),(67 147.01353),(68 147.60631),(69 146.85751),(70 146.63707),(71 147.4922),(72 148.87251),(73 151.95792),(74 152.6153),(75 154.82784),(76 154.60255),(77 156.06313),(78 156.46791),(79 155.84125),
(1 82.74147),(2 100.30706),(3 109.54161),(4 117.66618),(5 124.08034),(6 128.04248),(7 131.1267),(8 135.64005),(9 138.05322),(10 140.36003),(11 143.56465),(12 146.49425),(13 149.33742),(14 151.22708),(15 150.72427),(16 152.06642),(17 153.45308),(18 153.92401),(19 153.24182),(20 154.99751),(21 156.72862),(22 155.86922),(23 157.46178),(24 158.67284),(25 158.9964),(26 158.59778),(27 158.73282),(28 158.72838),(29 158.02171),(30 158.2247),(31 158.23315),(32 157.71841),(33 156.1787),(34 156.05255),(35 154.913),(36 153.29865),(37 152.0815),(38 151.17531),(39 151.77458),(40 151.9637),(41 152.14471),(42 151.35532),(43 152.90802),(44 151.32944),(45 151.7265),(46 153.1176),(47 151.42325),(48 150.60815),(49 149.06487),(50 149.46068),(51 148.50867),(52 147.12509),(53 148.42888),(54 149.39574),(55 147.01326),(56 145.74577),(57 145.96501),(58 146.40602),(59 146.73193),(60 145.91583),(61 146.10599),(62 147.81822),(63 148.67084),(64 150.07869),(65 149.55667),(66 150.78674),(67 153.50461),(68 152.5535),(69 152.04819),(70 153.74385),(71 152.70828),(72 154.43312),(73 154.75201),(74 154.63435),(75 155.04599),(76 156.758),(77 157.24123),(78 157.16994),(79 160.02115),
(1 80.01064),(2 97.89057),(3 105.79804),(4 112.5343),(5 118.17314),(6 124.16499),(7 126.25224),(8 128.93217),(9 130.9814),(10 134.28374),(11 137.93384),(12 141.06738),(13 143.48338),(14 144.23767),(15 145.06717),(16 148.67287),(17 148.93507),(18 148.81029),(19 150.02432),(20 149.9944),(21 150.8274),(22 152.17395),(23 153.35744),(24 151.80989),(25 152.64436),(26 152.54308),(27 151.73882),(28 152.75966),(29 153.15771),(30 152.46884),(31 153.79677),(32 152.1044),(33 152.38373),(34 152.26082),(35 151.4041),(36 150.27977),(37 147.50314),(38 146.88824),(39 146.0189),(40 145.6351),(41 144.74666),(42 144.88321),(43 143.86163),(44 143.37051),(45 144.46762),(46 144.52388),(47 145.11537),(48 143.91864),(49 143.19917),(50 142.90755),(51 142.11566),(52 140.16107),(53 142.50783),(54 141.71217),(55 141.28705),(56 140.73152),(57 139.43484),(58 138.6046),(59 139.5015),(60 138.7346),(61 138.54523),(62 140.1265),(63 139.24507),(64 139.66333),(65 141.0779),(66 140.86363),(67 142.61551),(68 144.75174),(69 143.86337),(70 146.27985),(71 145.50682),(72 146.68422),(73 147.08868),(74 147.56194),(75 148.15305),(76 150.25677),(77 151.38257),(78 150.53012),(79 149.92355),
(1 80.18782),(2 97.9782),(3 106.44632),(4 112.10896),(5 118.332664),(6 122.02413),(7 126.218315),(8 132.34688),(9 134.76305),(10 138.45424),(11 141.25768),(12 142.96597),(13 145.62343),(14 146.46185),(15 147.45656),(16 150.07726),(17 148.4983),(18 149.47234),(19 151.63698),(20 151.56175),(21 152.69165),(22 153.19006),(23 153.96902),(24 154.9143),(25 153.71664),(26 154.288),(27 154.17546),(28 154.38348),(29 154.2596),(30 153.97646),(31 155.32623),(32 155.33302),(33 156.40279),(34 155.60341),(35 154.02425),(36 153.41942),(37 153.16663),(38 152.56009),(39 153.11562),(40 149.93294),(41 149.81825),(42 150.26445),(43 148.72412),(44 148.0214),(45 146.98506),(46 145.97818),(47 144.59006),(48 146.37007),(49 143.04019),(50 141.6263),(51 139.26639),(52 138.42923),(53 139.65108),(54 138.42569),(55 138.40051),(56 138.6304),(57 137.8787),(58 138.1669),(59 137.91704),(60 138.62721),(61 139.99005),(62 140.29272),(63 141.83559),(64 143.20554),(65 143.1219),(66 143.8404),(67 145.64362),(68 149.47832),(69 149.42651),(70 148.8847),(71 148.9478),(72 149.89137),(73 150.76672),(74 151.1402),(75 153.74864),(76 151.43704),(77 152.96255),(78 154.20743),(79 154.96115),
(1 77.58858),(2 94.921295),(3 104.20953),(4 110.05865),(5 116.72834),(6 120.139435),(7 125.097916),(8 129.23462),(9 130.38939),(10 132.83226),(11 136.85492),(12 138.72653),(13 141.62439),(14 142.06671),(15 144.03369),(16 146.03592),(17 146.11856),(18 147.81361),(19 147.83965),(20 148.51848),(21 150.00511),(22 149.0277),(23 150.74382),(24 151.24812),(25 152.66437),(26 153.80836),(27 151.9422),(28 152.22977),(29 150.98466),(30 150.34898),(31 151.26096),(32 151.06049),(33 152.25717),(34 148.77928),(35 150.14444),(36 148.97946),(37 148.42079),(38 150.37758),(39 150.22044),(40 148.62332),(41 149.53325),(42 148.80894),(43 147.36967),(44 145.59117),(45 146.4007),(46 146.2439),(47 145.92319),(48 145.0976),(49 143.2913),(50 141.01619),(51 140.49873),(52 138.79329),(53 138.38254),(54 136.83733),(55 137.76761),(56 137.23723),(57 136.28487),(58 136.83914),(59 135.6832),(60 135.64565),(61 135.5767),(62 135.75296),(63 138.22856),(64 139.72682),(65 139.75182),(66 140.21422),(67 141.43048),(68 142.32237),(69 142.8871),(70 143.20369),(71 143.8688),(72 145.03967),(73 147.21748),(74 146.79266),(75 149.41739),(76 147.86238),(77 148.67303),(78 147.40211),(79 146.42197),
(1 76.985794),(2 94.695045),(3 102.830956),(4 107.828026),(5 115.383194),(6 120.43419),(7 123.38842),(8 128.22017),(9 131.53581),(10 133.38205),(11 136.21805),(12 139.33167),(13 140.14856),(14 142.84467),(15 143.74112),(16 144.36),(17 144.71843),(18 145.20013),(19 144.60478),(20 146.80238),(21 147.68175),(22 147.58478),(23 149.93854),(24 151.23198),(25 152.52126),(26 151.71954),(27 150.62596),(28 151.12439),(29 151.39252),(30 149.77208),(31 151.25963),(32 149.86026),(33 150.08939),(34 147.64171),(35 147.49579),(36 145.85655),(37 144.5844),(38 145.15706),(39 142.96767),(40 141.94225),(41 140.76419),(42 140.84961),(43 138.39464),(44 138.07816),(45 139.15079),(46 138.08134),(47 138.11726),(48 136.89465),(49 136.59703),(50 135.75603),(51 135.20041),(52 135.48445),(53 136.30507),(54 137.52129),(55 137.80565),(56 135.47017),(57 136.31989),(58 135.25035),(59 135.32327),(60 136.97624),(61 135.51605),(62 137.44589),(63 139.3624),(64 141.71713),(65 141.78783),(66 142.17128),(67 145.05957),(68 146.53545),(69 144.32436),(70 145.90431),(71 147.14844),(72 147.47238),(73 150.32544),(74 150.56702),(75 150.91449),(76 149.82494),(77 150.50809),(78 149.445),(79 149.32893),
(1 75.87444),(2 92.908104),(3 102.203),(4 107.33212),(5 113.90732),(6 117.71972),(7 121.07102),(8 125.88677),(9 130.23265),(10 132.3637),(11 134.72267),(12 138.18149),(13 140.47618),(14 143.60866),(15 143.52655),(16 144.84875),(17 144.11574),(18 145.39131),(19 146.44814),(20 148.21114),(21 148.8087),(22 147.3493),(23 149.77779),(24 149.97005),(25 150.99745),(26 150.18091),(27 150.30785),(28 152.19193),(29 149.27232),(30 148.46938),(31 147.6517),(32 148.37462),(33 148.03545),(34 147.44731),(35 148.06),(36 148.20248),(37 146.83806),(38 146.93169),(39 145.74771),(40 146.77982),(41 145.31306),(42 142.88722),(43 142.83765),(44 143.08574),(45 142.03903),(46 142.04724),(47 140.94345),(48 140.6541),(49 138.41557),(50 137.8645),(51 137.09573),(52 138.15627),(53 139.08516),(54 138.34161),(55 136.83684),(56 135.25874),(57 135.71936),(58 134.24129),(59 133.45189),(60 134.208),(61 133.50821),(62 135.67177),(63 135.82411),(64 135.82826),(65 136.23111),(66 137.71408),(67 136.33022),(68 137.53671),(69 138.85497),(70 139.42438),(71 140.0135),(72 139.15488),(73 141.11519),(74 142.92372),(75 143.34242),(76 144.65193),(77 145.33508),(78 145.72958),(79 144.88242),
(1 74.954666),(2 91.0265),(3 99.347244),(4 104.70772),(5 111.13271),(6 114.29039),(7 118.565605),(8 122.87906),(9 126.09687),(10 129.0837),(11 132.17761),(12 134.24065),(13 135.23598),(14 136.94986),(15 138.62758),(16 140.02226),(17 140.29951),(18 141.69603),(19 144.03427),(20 144.59135),(21 146.01141),(22 145.81435),(23 146.91837),(24 148.40517),(25 149.20049),(26 148.13487),(27 148.6289),(28 149.25577),(29 146.60335),(30 145.65366),(31 142.90038),(32 143.99352),(33 143.44807),(34 142.77206),(35 143.47217),(36 142.35535),(37 141.92278),(38 143.19481),(39 140.61336),(40 138.71848),(41 137.7332),(42 138.45636),(43 137.6047),(44 137.76573),(45 135.77141),(46 134.80365),(47 135.21085),(48 134.60553),(49 133.99295),(50 133.2163),(51 132.65309),(52 132.84769),(53 132.24037),(54 131.28848),(55 131.07033),(56 130.22862),(57 130.82043),(58 130.29369),(59 131.25024),(60 131.68002),(61 131.93045),(62 132.42587),(63 132.97237),(64 133.2774),(65 133.78415),(66 135.1952),(67 135.58615),(68 137.46791),(69 136.67786),(70 137.64102),(71 138.84929),(72 139.697),(73 143.338),(74 144.12827),(75 144.33514),(76 144.68202),(77 145.17114),(78 144.77971),(79 146.07771),
(1 74.49279),(2 89.71377),(3 99.8164),(4 105.687874),(5 110.86467),(6 112.88526),(7 117.91848),(8 122.51647),(9 124.42139),(10 126.673325),(11 129.15518),(12 129.37592),(13 135.10587),(14 134.92055),(15 135.58354),(16 137.05014),(17 137.86871),(18 138.85178),(19 139.44234),(20 138.60559),(21 139.98672),(22 140.32518),(23 141.9349),(24 143.42255),(25 143.81537),(26 143.60738),(27 143.81168),(28 143.94565),(29 143.81635),(30 142.66211),(31 142.20306),(32 142.82565),(33 144.01413),(34 142.07135),(35 142.91032),(36 142.35338),(37 141.89311),(38 142.76436),(39 141.06973),(40 141.13335),(41 141.0738),(42 141.03691),(43 140.85406),(44 140.98495),(45 138.8975),(46 138.8366),(47 138.75058),(48 137.89505),(49 134.98395),(50 133.66928),(51 132.59438),(52 130.67192),(53 129.90971),(54 130.93741),(55 130.8389),(56 131.2131),(57 130.15813),(58 128.58138),(59 129.2854),(60 128.83037),(61 129.42099),(62 130.74197),(63 130.46204),(64 130.29063),(65 130.13396),(66 131.82237),(67 134.01483),(68 135.28261),(69 134.91684),(70 135.21606),(71 134.84065),(72 135.7276),(73 138.14847),(74 137.50926),(75 138.6079),(76 139.24326),(77 139.64436),(78 140.2793),(79 139.4427),
(1 75.01693),(2 89.37872),(3 98.06682),(4 104.34748),(5 108.94591),(6 112.52197),(7 116.107),(8 120.64238),(9 122.75903),(10 125.46762),(11 126.19309),(12 127.80053),(13 130.97394),(14 132.66537),(15 133.1532),(16 134.25098),(17 134.14397),(18 134.3712),(19 135.053),(20 135.39568),(21 135.34952),(22 136.01454),(23 138.19205),(24 138.73853),(25 138.91927),(26 138.83418),(27 139.7471),(28 138.98628),(29 139.10358),(30 136.97878),(31 137.8017),(32 136.65927),(33 135.65413),(34 136.42137),(35 135.77473),(36 138.20622),(37 137.49324),(38 137.34978),(39 136.50015),(40 135.26158),(41 136.00447),(42 134.03813),(43 134.01234),(44 135.33919),(45 132.57657),(46 132.57239),(47 130.91177),(48 130.6265),(49 130.0348),(50 129.71826),(51 129.37381),(52 128.45496),(53 128.38757),(54 128.72255),(55 129.13669),(56 130.37814),(57 129.69304),(58 128.51735),(59 128.33737),(60 128.07156),(61 127.835815),(62 129.8647),(63 128.92538),(64 130.12682),(65 130.42448),(66 131.61371),(67 132.11182),(68 132.59303),(69 131.91705),(70 132.43823),(71 131.103),(72 132.20566),(73 133.01514),(74 134.10635),(75 134.66368),(76 133.93312),(77 136.14014),(78 135.7797),(79 136.09947),
(1 73.91949),(2 90.36353),(3 97.848564),(4 105.188255),(5 109.932),(6 114.31584),(7 115.6982),(8 121.23475),(9 123.4894),(10 124.262405),(11 126.40338),(12 128.16002),(13 133.22662),(14 134.92401),(15 134.76468),(16 135.54268),(17 135.37984),(18 135.3747),(19 136.3214),(20 137.12111),(21 136.86594),(22 136.42537),(23 138.4418),(24 141.09132),(25 142.0004),(26 141.25227),(27 141.01125),(28 141.21884),(29 140.78276),(30 139.32938),(31 139.73236),(32 138.44812),(33 138.60548),(34 138.40561),(35 138.74031),(36 139.78351),(37 138.35774),(38 138.88605),(39 138.61047),(40 137.27728),(41 137.0404),(42 136.73763),(43 137.32613),(44 135.78526),(45 133.86488),(46 132.68918),(47 131.46362),(48 130.09741),(49 128.85376),(50 128.87799),(51 128.53955),(52 127.17307),(53 128.7887),(54 128.62726),(55 127.547516),(56 126.38951),(57 127.22678),(58 126.99776),(59 127.896126),(60 126.862076),(61 126.30361),(62 127.769905),(63 128.8181),(64 130.01154),(65 130.53275),(66 131.94933),(67 131.76169),(68 131.82922),(69 131.15482),(70 132.39738),(71 133.15204),(72 133.2299),(73 133.97244),(74 134.8067),(75 135.65132),(76 136.5189),(77 136.64243),(78 136.67221),(79 136.42754),
