1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 844187.06),(2 2789103),(3 5335445.5),(4 8162446.5),(5 11032741),(6 13726971),(7 16209271),(8 18419558),(9 20589216),(10 22604354),(11 24385544),(12 26010474),(13 27420642),(14 28487856),(15 29310878),(16 29960582),(17 30441208),(18 30841742),(19 31285202),(20 31826662),(21 32764422),(22 34287744),(23 35689748),(24 37381292),(25 39303280),(26 41401744),(27 43333710),(28 45282304),(29 46958436),(30 48630256),(31 50301452),(32 51618364),(33 52297772),(34 52325796),(35 51764084),(36 50779612),(37 49386976),(38 47811820),(39 46121396),(40 44302452),(41 42444724),(42 40666140),(43 39187268),(44 37775940),(45 36563692),(46 35557572),(47 34690388),(48 33947372),(49 33250266),(50 32601718),(51 31854536),(52 31120054),(53 30507208),(54 30146346),(55 29836678),(56 29582162),(57 29346176),(58 29346360),(59 29426538),(60 29609408),(61 30074398),(62 30778090),(63 31713750),(64 32805840),(65 34021240),(66 35154010),(67 36031308),(68 36801136),(69 37440068),(70 38041148),(71 38684990),(72 39498348),(73 40704620),(74 42236340),(75 43975636),(76 45991476),(77 48208516),(78 50502452),(79 52364916),
(1 973.7114),(2 1047.157),(3 1118.3556),(4 1187.3239),(5 1241.0817),(6 1285.9463),(7 1330.8486),(8 1362.1318),(9 1400.2113),(10 1426.8365),(11 1436.6327),(12 1445.4911),(13 1440.5026),(14 1432.6451),(15 1432.3441),(16 1427.0599),(17 1411.3857),(18 1406.8699),(19 1410.2043),(20 1425.7224),(21 1447.6786),(22 1463.4329),(23 1503.974),(24 1531.423),(25 1560.9172),(26 1576.7681),(27 1619.838),(28 1629.543),(29 1650.6699),(30 1662.7393),(31 1674.0159),(32 1672.2504),(33 1681.2773),(34 1673.6714),(35 1664.5134),(36 1662.0707),(37 1660.2877),(38 1668.002),(39 1677.8168),(40 1687.0227),(41 1699.6212),(42 1726.6014),(43 1752.7),(44 1775.7848),(45 1808.3956),(46 1835.6267),(47 1853.12),(48 1872.6194),(49 1893.4352),(50 1907.9485),(51 1936.1461),(52 1932.8688),(53 1951.4674),(54 1954.308),(55 1949.3425),(56 1951.6649),(57 1954.2233),(58 1956.9291),(59 1968.9915),(60 1980.0483),(61 1986.1862),(62 2009.1656),(63 2030.3065),(64 2044.6241),(65 2063.0708),(66 2080.1785),(67 2082.466),(68 2095.849),(69 2104.507),(70 2105.4924),(71 2123.0168),(72 2129.6758),(73 2141.325),(74 2148.7703),(75 2160.4492),(76 2171.7769),(77 2171.925),(78 2178.7715),(79 2184.1658),
(1 937.2528),(2 1014.64386),(3 1079.7911),(4 1142.265),(5 1191.326),(6 1242.8922),(7 1283.7931),(8 1312.6233),(9 1353.1844),(10 1366.1897),(11 1381.3984),(12 1389.7009),(13 1399.305),(14 1390.904),(15 1380.2742),(16 1375.5455),(17 1369.8157),(18 1361.936),(19 1362.7795),(20 1372.7949),(21 1383.1664),(22 1402.6887),(23 1430.5557),(24 1463.3989),(25 1493.5669),(26 1505.7368),(27 1548.7255),(28 1568.3109),(29 1586.056),(30 1595.9037),(31 1596.7349),(32 1609.9998),(33 1621.7993),(34 1613.1627),(35 1604.7758),(36 1598.6902),(37 1598.8403),(38 1595.0457),(39 1612.4141),(40 1622.7357),(41 1640.8939),(42 1655.356),(43 1682.8604),(44 1696.8195),(45 1733.974),(46 1744.796),(47 1769.187),(48 1785.9331),(49 1797.621),(50 1802.3475),(51 1827.1198),(52 1826.0675),(53 1841.3184),(54 1838.3422),(55 1841.1986),(56 1846.1877),(57 1850.2006),(58 1855.0465),(59 1863.0448),(60 1874.243),(61 1883.6418),(62 1899.7247),(63 1913.0598),(64 1932.3317),(65 1942.1085),(66 1952.6951),(67 1962.7194),(68 1980.4573),(69 1987.7898),(70 1998.7297),(71 2010.976),(72 2021.0797),(73 2035.6207),(74 2042.9597),(75 2045.3054),(76 2055.8792),(77 2054.82),(78 2065.8887),(79 2072.8875),
(1 933.50464),(2 1010.0245),(3 1077.2031),(4 1137.667),(5 1197.7201),(6 1237.5862),(7 1284.2938),(8 1313.8599),(9 1348.4745),(10 1364.9443),(11 1381.9023),(12 1391.7657),(13 1408.9736),(14 1385.3379),(15 1378.2653),(16 1376.7383),(17 1368.0004),(18 1357.2963),(19 1369.4337),(20 1375.2147),(21 1383.1267),(22 1401.8658),(23 1430.4188),(24 1457.501),(25 1498.0302),(26 1507.2911),(27 1549.3945),(28 1563.3955),(29 1581.9155),(30 1599.7329),(31 1597.1145),(32 1606.8013),(33 1621.8223),(34 1611.6787),(35 1608.9657),(36 1601.9246),(37 1611.4012),(38 1605.3446),(39 1623.8069),(40 1636.0306),(41 1649.1274),(42 1663.2024),(43 1683.3877),(44 1700.5153),(45 1726.4082),(46 1744.8679),(47 1776.6954),(48 1785.8668),(49 1798.216),(50 1805.8513),(51 1815.8302),(52 1829.5968),(53 1836.6196),(54 1837.7101),(55 1831.8367),(56 1844.772),(57 1840.6589),(58 1839.4009),(59 1850.1924),(60 1861.814),(61 1874.9708),(62 1882.1776),(63 1906.2373),(64 1919.1912),(65 1935.5758),(66 1943.918),(67 1951.8802),(68 1969.3274),(69 1974.4385),(70 1989.9282),(71 2001.6771),(72 2015.67),(73 2031.881),(74 2036.8052),(75 2034.8539),(76 2054.3726),(77 2052.1736),(78 2053.9468),(79 2061.3936),
(1 916.7571),(2 993.21344),(3 1057.78),(4 1118.9862),(5 1180.6265),(6 1220.748),(7 1267.0476),(8 1304.6006),(9 1335.4344),(10 1353.1902),(11 1373.4391),(12 1369.676),(13 1385.768),(14 1376.467),(15 1370.7523),(16 1365.0029),(17 1359.854),(18 1349.7979),(19 1360.7145),(20 1367.221),(21 1374.4921),(22 1390.8499),(23 1426.2319),(24 1442.6198),(25 1477.3605),(26 1496.9769),(27 1528.6693),(28 1543.0411),(29 1562.8826),(30 1571.8845),(31 1577.76),(32 1585.1251),(33 1589.9309),(34 1579.7566),(35 1583.2306),(36 1575.7322),(37 1578.0645),(38 1576.7394),(39 1595.8735),(40 1605.6171),(41 1620.2921),(42 1644.3623),(43 1658.2701),(44 1682.3348),(45 1709.4338),(46 1723.3359),(47 1754.8064),(48 1750.8378),(49 1771.9825),(50 1782.5638),(51 1797.5333),(52 1806.667),(53 1811.7139),(54 1817.3375),(55 1819.0643),(56 1817.7356),(57 1817.8712),(58 1823.3026),(59 1829.2411),(60 1841.5863),(61 1848.2767),(62 1863.0133),(63 1874.7253),(64 1883.1093),(65 1902.9247),(66 1914.1772),(67 1926.6587),(68 1937.1008),(69 1945.0482),(70 1946.7054),(71 1961.0756),(72 1966.521),(73 1983.698),(74 1990.1497),(75 1995.7373),(76 2013.6123),(77 2017.0228),(78 2018.5592),(79 2030.2836),
(1 888.45404),(2 961.4814),(3 1027.6473),(4 1079.6515),(5 1133.2512),(6 1171.8558),(7 1212.7941),(8 1245.3562),(9 1274.9371),(10 1288.3046),(11 1312.8427),(12 1311.748),(13 1317.2797),(14 1314.7393),(15 1312.1841),(16 1299.4406),(17 1290.7227),(18 1286.5858),(19 1288.5297),(20 1294.4988),(21 1306.4799),(22 1324.4994),(23 1344.8577),(24 1364.0475),(25 1394.0409),(26 1418.7272),(27 1442.313),(28 1456.917),(29 1477.8684),(30 1479.0028),(31 1493.4185),(32 1497.7068),(33 1494.16),(34 1485.1538),(35 1492.3707),(36 1487.5732),(37 1489.7423),(38 1493.1129),(39 1503.232),(40 1509.2568),(41 1531.7026),(42 1537.1498),(43 1560.7098),(44 1576.3625),(45 1594.1494),(46 1608.9272),(47 1641.9432),(48 1650.4209),(49 1670.1844),(50 1679.7236),(51 1693.9845),(52 1698.1492),(53 1711.9208),(54 1717.969),(55 1721.002),(56 1713.3584),(57 1715.5143),(58 1722.1748),(59 1733.745),(60 1733.0183),(61 1743.1731),(62 1752.0646),(63 1756.936),(64 1766.3594),(65 1792.6329),(66 1797.8248),(67 1812.2347),(68 1829.289),(69 1839.9098),(70 1845.1029),(71 1856.6732),(72 1861.1649),(73 1875.3682),(74 1885.3086),(75 1891.1389),(76 1895.9725),(77 1896.5486),(78 1906.0814),(79 1908.6746),
(1 893.2685),(2 968.56824),(3 1031.8267),(4 1082.9569),(5 1137.4824),(6 1179.4899),(7 1221.4476),(8 1241.212),(9 1274.4031),(10 1290.2073),(11 1311.5701),(12 1314.9254),(13 1323.5802),(14 1314.7585),(15 1314.0758),(16 1303.4808),(17 1304.4996),(18 1306.7039),(19 1299.1655),(20 1314.9601),(21 1323.6096),(22 1338.8473),(23 1356.283),(24 1385.0754),(25 1411.2992),(26 1437.3927),(27 1451.296),(28 1481.4147),(29 1492.9733),(30 1502.4221),(31 1505.3159),(32 1513.9291),(33 1506.3441),(34 1504.2936),(35 1504.3573),(36 1498.5292),(37 1508.0983),(38 1506.2181),(39 1509.2878),(40 1523.5756),(41 1533.4022),(42 1551.8256),(43 1570.4711),(44 1584.1996),(45 1607.6716),(46 1620.4198),(47 1636.2466),(48 1664.9624),(49 1673.7277),(50 1675.8516),(51 1701.507),(52 1690.1744),(53 1698.9764),(54 1700.3428),(55 1708.8696),(56 1705.2004),(57 1703.0084),(58 1713.8394),(59 1714.9167),(60 1724.8285),(61 1732.9429),(62 1734.5369),(63 1743.7269),(64 1757.1221),(65 1778.6292),(66 1784.2888),(67 1804.1205),(68 1813.1311),(69 1816.6277),(70 1828.7277),(71 1827.0482),(72 1828.4498),(73 1835.6223),(74 1846.3923),(75 1851.9889),(76 1855.1228),(77 1856.2761),(78 1872.067),(79 1873.9324),
(1 881.17865),(2 952.8006),(3 1010.87915),(4 1067.5524),(5 1122.3585),(6 1163.0746),(7 1203.0333),(8 1223.8495),(9 1248.0751),(10 1265.1019),(11 1284.36),(12 1295.2214),(13 1299.2169),(14 1292.7671),(15 1287.3127),(16 1283.7394),(17 1284.2822),(18 1280.2317),(19 1277.6666),(20 1296.8385),(21 1300.3574),(22 1317.4022),(23 1337.2594),(24 1366.3223),(25 1392.2714),(26 1414.2894),(27 1433.4995),(28 1459.0499),(29 1472.9398),(30 1482.4137),(31 1476.143),(32 1493.3835),(33 1496.5411),(34 1490.1304),(35 1495.8549),(36 1486.494),(37 1493.155),(38 1489.4231),(39 1496.204),(40 1505.3552),(41 1506.212),(42 1533.1432),(43 1540.5679),(44 1554.1538),(45 1584.4866),(46 1598.7538),(47 1613.5533),(48 1633.8975),(49 1637.7064),(50 1648.7863),(51 1661.1255),(52 1656.1344),(53 1663.5756),(54 1671.5406),(55 1671.5973),(56 1674.8636),(57 1681.1345),(58 1684.1523),(59 1687.0114),(60 1686.9022),(61 1696.8086),(62 1702.9347),(63 1716.6437),(64 1724.3337),(65 1739.176),(66 1745.5361),(67 1763.64),(68 1774.287),(69 1783.2522),(70 1791.5287),(71 1795.4155),(72 1806.466),(73 1811.3071),(74 1821.3301),(75 1830.3853),(76 1828.4862),(77 1825.2628),(78 1836.4601),(79 1840.9749),
(1 866.3612),(2 944.1304),(3 996.08716),(4 1049.5753),(5 1100.7732),(6 1141.379),(7 1182.9332),(8 1210.2927),(9 1222.0599),(10 1244.1522),(11 1257.2115),(12 1263.5314),(13 1274.4683),(14 1270.6931),(15 1270.5143),(16 1276.4495),(17 1275.485),(18 1267.5527),(19 1272.4427),(20 1286.7028),(21 1291.1844),(22 1313.8522),(23 1324.7378),(24 1354.5153),(25 1375.4364),(26 1394.1724),(27 1416.3016),(28 1436.4064),(29 1449.5237),(30 1461.4985),(31 1469.9456),(32 1479.7606),(33 1481.8765),(34 1485.5151),(35 1485.0144),(36 1471.3721),(37 1484.8479),(38 1478.225),(39 1491.2372),(40 1500.8253),(41 1502.447),(42 1529.2059),(43 1538.7941),(44 1552.0298),(45 1570.9143),(46 1584.8351),(47 1600.8268),(48 1619.3799),(49 1628.3457),(50 1644.6614),(51 1654.0643),(52 1649.7405),(53 1662.095),(54 1670.7208),(55 1668.4376),(56 1671.5079),(57 1674.3318),(58 1676.4982),(59 1685.1378),(60 1685.308),(61 1694.2786),(62 1699.6874),(63 1715.1003),(64 1717.5062),(65 1728.5773),(66 1736.9583),(67 1756.3033),(68 1765.4109),(69 1775.612),(70 1779.3733),(71 1779.1987),(72 1787.3702),(73 1793.5535),(74 1808.4849),(75 1823.0704),(76 1823.3569),(77 1825.2568),(78 1836.8022),(79 1830.9061),
(1 856.99243),(2 934.22375),(3 982.8029),(4 1038.8925),(5 1086.8708),(6 1126.0895),(7 1162.9077),(8 1193.3253),(9 1211.4873),(10 1235.133),(11 1239.9844),(12 1253.0608),(13 1255.402),(14 1255.3773),(15 1248.6775),(16 1245.071),(17 1243.8591),(18 1238.0392),(19 1241.5103),(20 1255.4689),(21 1266.5743),(22 1285.6521),(23 1294.1357),(24 1323.3107),(25 1341.6573),(26 1364.8916),(27 1390.2543),(28 1403.3345),(29 1421.6377),(30 1431.8695),(31 1441.2213),(32 1441.3119),(33 1439.9318),(34 1446.4578),(35 1439.0209),(36 1428.1975),(37 1432.3271),(38 1433.2555),(39 1437.138),(40 1446.4059),(41 1450.6235),(42 1467.7391),(43 1490.9489),(44 1503.4941),(45 1523.6936),(46 1535.1938),(47 1555.7078),(48 1566.024),(49 1583.573),(50 1605.6805),(51 1601.354),(52 1611.6108),(53 1612.1829),(54 1615.8751),(55 1619.5319),(56 1610.2814),(57 1616.0859),(58 1616.731),(59 1625.2285),(60 1626.0311),(61 1635.0487),(62 1639.088),(63 1653.4111),(64 1662.9583),(65 1675.8826),(66 1688.5732),(67 1703.4181),(68 1716.7551),(69 1728.0358),(70 1730.5839),(71 1734.6383),(72 1743.8497),(73 1754.0239),(74 1764.7837),(75 1768.8834),(76 1769.9382),(77 1783.6426),(78 1785.8079),(79 1788.3033),
(1 840.11597),(2 909.2268),(3 965.5168),(4 1020.67737),(5 1071.3179),(6 1106.8324),(7 1141.7303),(8 1177.2175),(9 1201.1124),(10 1218.0696),(11 1227.2104),(12 1233.219),(13 1239.4141),(14 1238.3818),(15 1235.5907),(16 1229.8097),(17 1225.8568),(18 1217.2252),(19 1217.8723),(20 1234.336),(21 1244.9465),(22 1262.04),(23 1278.2732),(24 1313.0608),(25 1332.9534),(26 1352.943),(27 1374.108),(28 1390.8773),(29 1408.2222),(30 1412.5083),(31 1423.1237),(32 1417.1692),(33 1423.2155),(34 1423.8157),(35 1417.8912),(36 1412.4746),(37 1417.2308),(38 1420.9283),(39 1417.1383),(40 1432.9818),(41 1439.7268),(42 1459.1158),(43 1476.5204),(44 1493.931),(45 1509.0157),(46 1518.7318),(47 1534.6549),(48 1544.0593),(49 1558.0626),(50 1576.8403),(51 1577.8574),(52 1585.6924),(53 1589.7383),(54 1586.9264),(55 1596.2443),(56 1593.4374),(57 1599.9465),(58 1601.7284),(59 1604.8801),(60 1609.0399),(61 1623.2053),(62 1623.7916),(63 1630.1482),(64 1640.6428),(65 1649.7994),(66 1660.2397),(67 1678.1519),(68 1678.5352),(69 1694.4297),(70 1696.9203),(71 1701.425),(72 1710.2229),(73 1718.7516),(74 1722.3333),(75 1732.6157),(76 1736.5541),(77 1746.0616),(78 1748.0934),(79 1751.395),
(1 835.8419),(2 909.8826),(3 966.98193),(4 1015.10126),(5 1063.0563),(6 1110.9906),(7 1143.3142),(8 1185.2758),(9 1208.9352),(10 1216.6945),(11 1229.2633),(12 1235.5052),(13 1243.0208),(14 1241.18),(15 1241.0188),(16 1234.4147),(17 1230.767),(18 1216.2588),(19 1222.9852),(20 1231.1),(21 1252.7786),(22 1262.4285),(23 1280.0028),(24 1301.6864),(25 1324.7118),(26 1350.4148),(27 1366.1149),(28 1384.5323),(29 1397.9882),(30 1408.6232),(31 1414.7769),(32 1415.9761),(33 1419.6168),(34 1420.5471),(35 1418.6815),(36 1413.4324),(37 1420.6074),(38 1422.023),(39 1420.8628),(40 1434.077),(41 1443.7849),(42 1457.1138),(43 1482.8265),(44 1497.7917),(45 1511.9363),(46 1522.1753),(47 1546.6635),(48 1548.4528),(49 1557.5403),(50 1577.335),(51 1583.3141),(52 1588.851),(53 1600.8469),(54 1598.8909),(55 1605.1421),(56 1602.672),(57 1611.5403),(58 1614.7352),(59 1618.0046),(60 1624.1563),(61 1628.8418),(62 1639.1858),(63 1643.2615),(64 1652.7772),(65 1663.525),(66 1671.4203),(67 1681.1959),(68 1686.3918),(69 1692.3633),(70 1704.0198),(71 1704.7574),(72 1707.6658),(73 1722.5142),(74 1716.6849),(75 1731.6423),(76 1737.3472),(77 1740.5273),(78 1743.3542),(79 1751.2808),
(1 804.1088),(2 873.7907),(3 931.8837),(4 974.69836),(5 1022.083),(6 1070.6824),(7 1101.5889),(8 1129.6608),(9 1148.3514),(10 1159.0208),(11 1181.198),(12 1176.6007),(13 1192.8466),(14 1184.7561),(15 1182.5345),(16 1179.2711),(17 1176.9655),(18 1176.488),(19 1179.3909),(20 1191.9949),(21 1208.354),(22 1213.0314),(23 1243.6676),(24 1260.2084),(25 1288.1473),(26 1306.2349),(27 1328.4271),(28 1344.5237),(29 1359.9106),(30 1366.4537),(31 1373.9517),(32 1380.508),(33 1383.2471),(34 1380.0515),(35 1382.5095),(36 1369.1794),(37 1373.0547),(38 1377.405),(39 1390.0295),(40 1398.1438),(41 1408.2518),(42 1418.6235),(43 1441.6492),(44 1451.2194),(45 1467.9547),(46 1483.6898),(47 1495.8932),(48 1505.4606),(49 1515.1001),(50 1528.6774),(51 1536.0297),(52 1539.4753),(53 1536.7687),(54 1542.28),(55 1544.3033),(56 1546.4507),(57 1551.138),(58 1560.9504),(59 1561.0692),(60 1564.43),(61 1578.5923),(62 1581.8856),(63 1583.9706),(64 1592.5503),(65 1614.0708),(66 1620.0975),(67 1629.062),(68 1643.4833),(69 1644.4042),(70 1658.3333),(71 1660.64),(72 1656.6327),(73 1667.8225),(74 1664.2633),(75 1671.8032),(76 1671.8417),(77 1680.9271),(78 1684.7665),(79 1688.3488),
(1 805.2025),(2 870.94696),(3 929.35455),(4 976.2068),(5 1021.36304),(6 1070.0813),(7 1099.4799),(8 1130.3685),(9 1148.6277),(10 1163.9718),(11 1184.2759),(12 1184.0739),(13 1197.5885),(14 1185.4949),(15 1183.8522),(16 1179.5145),(17 1166.8943),(18 1168.2515),(19 1173.0801),(20 1187.3446),(21 1207.6257),(22 1217.0153),(23 1239.46),(24 1257.6527),(25 1284.3097),(26 1303.477),(27 1325.9689),(28 1340.0629),(29 1350.8458),(30 1359.177),(31 1368.3778),(32 1372.6814),(33 1379.1139),(34 1377.856),(35 1379.065),(36 1371.3927),(37 1375.8392),(38 1376.2806),(39 1389.5679),(40 1389.6707),(41 1399.4875),(42 1414.8104),(43 1432.2563),(44 1446.2888),(45 1460.7715),(46 1473.6326),(47 1487.4536),(48 1493.8269),(49 1512.6478),(50 1519.3352),(51 1533.4683),(52 1536.4896),(53 1537.0784),(54 1547.0055),(55 1539.4028),(56 1545.3982),(57 1551.5618),(58 1556.7781),(59 1564.3718),(60 1566.821),(61 1575.97),(62 1580.6469),(63 1587.4136),(64 1589.5192),(65 1607.6393),(66 1602.705),(67 1616.8517),(68 1623.8444),(69 1628.5359),(70 1642.2976),(71 1651.3379),(72 1646.5964),(73 1659.105),(74 1663.1482),(75 1666.6149),(76 1669.7552),(77 1674.8335),(78 1674.8203),(79 1688.3986),
(1 802.7305),(2 858.4605),(3 917.26245),(4 966.3412),(5 1007.1346),(6 1054.073),(7 1079.383),(8 1111.3148),(9 1135.7874),(10 1149.0521),(11 1161.4769),(12 1165.9775),(13 1178.4392),(14 1164.9851),(15 1176.1099),(16 1167.36),(17 1162.8142),(18 1160.7906),(19 1162.6543),(20 1173.6188),(21 1188.5814),(22 1201.4095),(23 1223.7738),(24 1248.2947),(25 1272.8341),(26 1288.7181),(27 1309.1598),(28 1328.3271),(29 1337.5161),(30 1351.8176),(31 1355.0673),(32 1354.3531),(33 1359.3552),(34 1365.6929),(35 1361.9303),(36 1357.5831),(37 1355.1649),(38 1358.2571),(39 1367.6663),(40 1366.4769),(41 1386.5288),(42 1386.8911),(43 1412.9373),(44 1423.5406),(45 1437.4717),(46 1451.4836),(47 1474.62),(48 1485.8739),(49 1502.2045),(50 1509.4204),(51 1521.1274),(52 1523.405),(53 1518.1289),(54 1532.7024),(55 1528.2368),(56 1522.2476),(57 1530.5138),(58 1536.5071),(59 1542.5254),(60 1541.4333),(61 1543.731),(62 1550.8),(63 1559.794),(64 1564.6575),(65 1583.7349),(66 1576.7706),(67 1599),(68 1607.6144),(69 1611.8296),(70 1619.2195),(71 1624.2408),(72 1630.4935),(73 1634.996),(74 1640.4064),(75 1643.8287),(76 1647.3632),(77 1654.0757),(78 1653.6837),(79 1651.1501),
(1 784.1952),(2 844.11566),(3 897.8731),(4 942.5963),(5 993.4943),(6 1033.8389),(7 1071.0974),(8 1092.7711),(9 1120.046),(10 1141.1487),(11 1145.1895),(12 1152.0009),(13 1155.747),(14 1144.5519),(15 1152.7837),(16 1148.7504),(17 1141.4036),(18 1137.1111),(19 1138.0476),(20 1146.1215),(21 1163.2009),(22 1167.346),(23 1191.7874),(24 1211.2877),(25 1246.2174),(26 1257.0759),(27 1286.4152),(28 1300.0624),(29 1309.955),(30 1325.3154),(31 1328.5219),(32 1329.8479),(33 1330.9606),(34 1322.2793),(35 1329.9508),(36 1324.564),(37 1322.889),(38 1327.5403),(39 1330.0621),(40 1338.9944),(41 1344.707),(42 1360.2666),(43 1373.8231),(44 1395.4685),(45 1402.7639),(46 1412.9902),(47 1434.8153),(48 1444.7412),(49 1459.9242),(50 1469.2614),(51 1476.0536),(52 1482.3375),(53 1479.2509),(54 1478.0146),(55 1479.1167),(56 1479.32),(57 1485.6917),(58 1489.757),(59 1497.0347),(60 1495.5347),(61 1499.126),(62 1507.5021),(63 1518.4558),(64 1528.356),(65 1545.6102),(66 1549.8293),(67 1561.7435),(68 1568.4104),(69 1572.1527),(70 1578.5953),(71 1592.3259),(72 1593.7842),(73 1602.6975),(74 1599.3982),(75 1608.0059),(76 1617.374),(77 1618.2471),(78 1618.0918),(79 1616.856),
(1 782.781),(2 841.1595),(3 896.17737),(4 939.3034),(5 982.37476),(6 1027.3845),(7 1058.6857),(8 1074.6096),(9 1095.2119),(10 1117.3043),(11 1129.219),(12 1135.3163),(13 1143.242),(14 1134.8983),(15 1140.5732),(16 1133.5239),(17 1139.2963),(18 1132.4025),(19 1140.2678),(20 1147.0316),(21 1168.5215),(22 1173.8661),(23 1198.833),(24 1215.0171),(25 1250.3417),(26 1256.3239),(27 1272.4573),(28 1288.4506),(29 1303.4126),(30 1308.053),(31 1314.3617),(32 1317.3545),(33 1330.1447),(34 1319.6206),(35 1324.7639),(36 1321.3204),(37 1317.6815),(38 1320.1464),(39 1326.6165),(40 1332.6903),(41 1349.4532),(42 1362.7267),(43 1378.3009),(44 1396.3376),(45 1407.1189),(46 1413.1088),(47 1432.9377),(48 1436.0115),(49 1463.3774),(50 1472.1055),(51 1482.4866),(52 1477.2451),(53 1484.4305),(54 1481.622),(55 1484.1453),(56 1481.1508),(57 1485.5265),(58 1477.9004),(59 1490.8557),(60 1493.5491),(61 1498.7369),(62 1506.1019),(63 1513.5917),(64 1529.9899),(65 1541.4249),(66 1551.1536),(67 1553.0308),(68 1574.4847),(69 1576.8604),(70 1578.2355),(71 1594.3567),(72 1594.3849),(73 1589.5942),(74 1593.863),(75 1598.1875),(76 1604.8193),(77 1605.6322),(78 1605.2224),(79 1607.2717),
