1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.69713867),(2 1.1727091),(3 1.1670084),(4 1.7921411),(5 4.1085453),(6 4.7078447),(7 4.720035),(8 4.9460945),(9 5.1116314),(10 5.109763),(11 4.990525),(12 4.788533),(13 5.1926584),(14 4.423556),(15 4.459965),(16 4.08133),(17 4.648263),(18 5.5490413),(19 5.623493),(20 7.130197),(21 9.744784),(22 10.46603),(23 10.5333),(24 11.359826),(25 13.917184),(26 15.837524),(27 15.744733),(28 18.633066),(29 24.119175),(30 25.64796),(31 25.64172),(32 27.552475),(33 29.424261),(34 29.908884),(35 29.97608),(36 27.516434),(37 24.838003),(38 24.625202),(39 24.70402),(40 24.94544),(41 25.268625),(42 24.362673),
(1 3.202274),(2 4.3181424),(3 4.3200626),(4 4.9233227),(5 6.4727607),(6 7.1485786),(7 7.1678596),(8 7.635512),(9 8.318088),(10 8.683112),(11 8.729191),(12 9.433635),(13 10.230025),(14 10.782897),(15 10.807778),(16 10.928044),(17 11.488181),(18 11.824313),(19 11.848145),(20 12.346117),(21 12.476945),(22 12.706429),(23 12.708103),(24 12.478548),(25 12.145965),(26 12.288225),(27 12.309059),(28 12.54799),(29 13.126463),(30 13.386106),(31 13.386519),(32 13.778891),(33 13.301684),(34 13.544751),(35 13.575933),(36 14.044755),(37 14.690858),(38 14.739764),(39 14.759178),(40 14.841238),(41 15.047819),(42 15.514232),
(1 3.0187361),(2 3.91413),(3 3.913915),(4 4.6255355),(5 6.3960667),(6 6.795667),(7 6.824944),(8 7.3115788),(9 8.409852),(10 8.972938),(11 9.006297),(12 9.789984),(13 9.8524685),(14 10.105358),(15 10.116439),(16 10.173876),(17 11.235085),(18 11.458713),(19 11.510642),(20 12.063322),(21 12.048917),(22 12.16011),(23 12.180051),(24 12.367771),(25 12.699496),(26 12.931576),(27 12.991674),(28 13.1666),(29 12.771488),(30 12.977654),(31 12.983791),(32 13.338281),(33 14.044051),(34 13.703945),(35 13.685264),(36 13.836966),(37 14.515113),(38 14.497596),(39 14.532426),(40 14.267455),(41 14.051252),(42 14.42383),
(1 3.1485615),(2 4.201435),(3 4.200448),(4 5.101464),(5 6.491324),(6 6.86035),(7 6.898673),(8 7.393208),(9 8.124418),(10 8.562021),(11 8.635024),(12 9.276469),(13 9.571629),(14 9.98032),(15 9.979813),(16 10.767227),(17 11.51085),(18 11.673295),(19 11.7628),(20 12.264463),(21 12.860085),(22 12.746263),(23 12.758842),(24 13.1501),(25 12.855911),(26 12.9022665),(27 12.85699),(28 12.744192),(29 13.660637),(30 14.122041),(31 14.126819),(32 13.980178),(33 13.637128),(34 13.535371),(35 13.524672),(36 13.93764),(37 14.096363),(38 14.340701),(39 14.354814),(40 14.081334),(41 14.685547),(42 14.509532),
(1 2.996174),(2 4.035108),(3 4.0353584),(4 4.663938),(5 6.3266873),(6 6.6689715),(7 6.692539),(8 7.158544),(9 8.011549),(10 8.660058),(11 8.724031),(12 9.101544),(13 9.243759),(14 9.352223),(15 9.385086),(16 9.605121),(17 10.696615),(18 10.60144),(19 10.563589),(20 10.868738),(21 11.2586565),(22 11.3557005),(23 11.355402),(24 11.77016),(25 12.393622),(26 12.638781),(27 12.629398),(28 12.660502),(29 12.603726),(30 12.139475),(31 12.140187),(32 12.481785),(33 13.446302),(34 14.008909),(35 14.005166),(36 14.021641),(37 13.754559),(38 13.543882),(39 13.550455),(40 13.344935),(41 13.588147),(42 13.769715),
(1 2.8927321),(2 3.8534796),(3 3.856663),(4 4.8871865),(5 6.1600614),(6 6.391595),(7 6.4392276),(8 6.9874225),(9 8.043484),(10 8.3929615),(11 8.432885),(12 8.730022),(13 9.181322),(14 9.302811),(15 9.337371),(16 9.7483835),(17 10.055954),(18 10.327229),(19 10.389541),(20 10.532247),(21 11.14142),(22 11.495916),(23 11.519853),(24 12.046433),(25 11.495459),(26 11.5208645),(27 11.460109),(28 11.366542),(29 12.114808),(30 12.398209),(31 12.393548),(32 12.46863),(33 12.115727),(34 11.889407),(35 11.87355),(36 12.016487),(37 12.621662),(38 12.628116),(39 12.622102),(40 12.848919),(41 12.886219),(42 12.990856),
(1 2.78285),(2 3.6402624),(3 3.6411257),(4 4.4713607),(5 5.4289412),(6 5.94515),(7 5.98106),(8 6.6672983),(9 7.6329193),(10 8.448272),(11 8.471402),(12 8.50899),(13 8.957174),(14 9.4155035),(15 9.481094),(16 9.744576),(17 10.422415),(18 10.624708),(19 10.574543),(20 10.46272),(21 10.923851),(22 10.954056),(23 10.995609),(24 10.986163),(25 11.137207),(26 11.198738),(27 11.2523575),(28 11.579861),(29 12.029205),(30 12.712945),(31 12.705956),(32 13.059293),(33 13.847142),(34 13.918621),(35 13.898044),(36 14.225035),(37 14.109331),(38 14.180062),(39 14.183224),(40 13.88152),(41 13.705963),(42 14.005924),
(1 2.9803169),(2 3.8844364),(3 3.8843684),(4 4.778099),(5 6.241271),(6 6.57967),(7 6.5718503),(8 6.767904),(9 7.4285216),(10 8.123249),(11 8.16108),(12 8.896826),(13 9.311137),(14 9.688646),(15 9.760095),(16 10.074659),(17 10.602412),(18 10.59462),(19 10.584991),(20 10.713268),(21 10.677661),(22 10.7433195),(23 10.7916355),(24 10.96559),(25 11.377443),(26 11.52043),(27 11.518468),(28 11.769948),(29 12.561161),(30 12.229952),(31 12.221271),(32 12.460778),(33 12.920978),(34 12.943267),(35 12.895923),(36 13.554963),(37 13.248342),(38 13.601438),(39 13.568068),(40 13.19284),(41 13.190556),(42 13.361586),
(1 2.8881166),(2 3.7804685),(3 3.7800195),(4 4.5164704),(5 5.413954),(6 5.860417),(7 5.9295764),(8 6.563086),(9 7.266319),(10 7.793982),(11 7.7403708),(12 8.447416),(13 8.889676),(14 8.991043),(15 9.09501),(16 9.645158),(17 9.998997),(18 10.269407),(19 10.33306),(20 10.684972),(21 10.81685),(22 10.846022),(23 10.846102),(24 10.971446),(25 10.711059),(26 10.956899),(27 10.902103),(28 11.516801),(29 11.23994),(30 11.664077),(31 11.665335),(32 12.193463),(33 12.140663),(34 12.478978),(35 12.517242),(36 12.565614),(37 13.029625),(38 13.001811),(39 13.000111),(40 12.744801),(41 12.942555),(42 12.816073),
(1 2.6359873),(2 3.5074716),(3 3.505749),(4 4.500464),(5 5.5296106),(6 5.914337),(7 5.921498),(8 6.4077926),(9 7.089529),(10 7.714924),(11 7.6994042),(12 8.358366),(13 8.823215),(14 8.886369),(15 8.8982),(16 9.573683),(17 10.36536),(18 10.88964),(19 10.878503),(20 10.689943),(21 10.563779),(22 10.177046),(23 10.157893),(24 9.975784),(25 10.557515),(26 10.80387),(27 10.843345),(28 10.790395),(29 11.206808),(30 11.715232),(31 11.712888),(32 11.841661),(33 11.726166),(34 11.937479),(35 12.0558405),(36 12.004406),(37 12.098238),(38 12.398974),(39 12.364093),(40 12.311283),(41 11.6484995),(42 11.8778),
(1 2.687034),(2 3.6375334),(3 3.6401649),(4 4.4211783),(5 5.4384394),(6 6.124295),(7 6.091404),(8 6.7518444),(9 7.5300164),(10 8.017083),(11 8.015699),(12 8.199597),(13 8.789125),(14 8.946182),(15 8.968214),(16 9.482751),(17 10.085393),(18 10.765938),(19 10.773898),(20 11.163898),(21 11.238423),(22 11.009378),(23 11.095225),(24 10.9935),(25 11.326191),(26 11.226236),(27 11.251527),(28 11.36302),(29 11.4448395),(30 11.87752),(31 11.888456),(32 12.309186),(33 11.681456),(34 11.906303),(35 11.937585),(36 12.4979315),(37 12.47095),(38 12.627239),(39 12.643981),(40 12.470886),(41 12.632863),(42 12.39041),
(1 2.6822605),(2 3.6494803),(3 3.6508858),(4 4.264029),(5 5.099802),(6 5.6702623),(7 5.714949),(8 6.4344587),(9 7.206669),(10 7.804851),(11 7.806533),(12 8.075687),(13 8.271424),(14 8.578174),(15 8.689367),(16 9.030313),(17 9.354451),(18 9.663272),(19 9.625844),(20 9.882937),(21 9.7966795),(22 9.7801),(23 9.70421),(24 10.138724),(25 10.830814),(26 11.02306),(27 11.075701),(28 10.915024),(29 11.285177),(30 11.464851),(31 11.463605),(32 11.503094),(33 11.477486),(34 11.555829),(35 11.594653),(36 11.754859),(37 12.520363),(38 12.567136),(39 12.564329),(40 12.35031),(41 12.809932),(42 13.028932),
(1 2.6253085),(2 3.5580368),(3 3.5593398),(4 4.0596304),(5 5.2372437),(6 5.9481215),(7 6.005453),(8 6.2377787),(9 6.737398),(10 7.1266828),(11 7.1164947),(12 7.4847374),(13 8.163888),(14 8.406116),(15 8.463812),(16 8.651285),(17 9.30173),(18 9.338638),(19 9.3858185),(20 9.677228),(21 9.9223585),(22 9.919197),(23 9.912621),(24 10.021449),(25 10.298294),(26 10.442997),(27 10.474193),(28 10.390523),(29 10.53981),(30 11.118009),(31 11.120503),(32 11.118384),(33 10.89092),(34 10.863497),(35 10.872636),(36 11.221023),(37 11.5617895),(38 12.109731),(39 12.142781),(40 11.993077),(41 11.861595),(42 12.128513),
(1 2.703082),(2 3.536681),(3 3.537004),(4 4.22826),(5 5.221545),(6 5.4178333),(7 5.397317),(8 5.619312),(9 6.3070517),(10 6.7915516),(11 6.7565026),(12 6.9592705),(13 7.3746915),(14 7.7899885),(15 7.8669596),(16 8.341322),(17 8.479475),(18 8.924213),(19 8.925674),(20 8.880867),(21 9.171455),(22 9.603714),(23 9.649779),(24 10.111206),(25 10.483798),(26 10.451513),(27 10.471444),(28 11.100599),(29 10.881308),(30 11.025652),(31 11.025691),(32 11.195491),(33 10.509407),(34 10.683359),(35 10.608229),(36 10.970377),(37 10.892103),(38 11.543146),(39 11.51472),(40 11.690571),(41 11.164538),(42 11.114104),
(1 2.679464),(2 3.345733),(3 3.3476253),(4 3.7905557),(5 4.7528152),(6 5.133433),(7 5.1612635),(8 5.675388),(9 6.496682),(10 6.7992167),(11 6.7996335),(12 7.1728144),(13 7.7932224),(14 8.162556),(15 8.219565),(16 9.013451),(17 9.096309),(18 9.299426),(19 9.298809),(20 9.430312),(21 9.597698),(22 9.341536),(23 9.368328),(24 9.300706),(25 9.55698),(26 9.859918),(27 9.836001),(28 9.781657),(29 10.420123),(30 10.116686),(31 10.122153),(32 10.151937),(33 10.783482),(34 10.90196),(35 10.901861),(36 10.947576),(37 11.141405),(38 11.116918),(39 11.06392),(40 10.789839),(41 11.198678),(42 11.830917),
(1 2.3898635),(2 2.9641566),(3 2.962049),(4 3.6194189),(5 5.01382),(6 5.41052),(7 5.453869),(8 5.634001),(9 6.6383576),(10 7.091005),(11 7.0860586),(12 7.414823),(13 7.6824408),(14 8.130948),(15 8.156967),(16 8.066488),(17 8.457557),(18 8.985424),(19 8.937556),(20 9.109624),(21 8.92609),(22 9.075825),(23 9.148024),(24 9.452497),(25 9.433599),(26 9.559647),(27 9.546483),(28 9.949553),(29 9.5858135),(30 9.663891),(31 9.6611595),(32 9.692581),(33 9.981356),(34 10.147887),(35 10.21114),(36 10.733778),(37 11.270612),(38 11.410901),(39 11.434918),(40 11.082062),(41 10.893478),(42 11.102379),
(1 2.6008632),(2 3.3305135),(3 3.3329084),(4 4.037381),(5 5.07053),(6 5.271637),(7 5.331987),(8 5.556457),(9 6.578985),(10 6.944365),(11 6.9492354),(12 7.265318),(13 7.344373),(14 7.7558293),(15 7.7702866),(16 8.190033),(17 9.044815),(18 9.397773),(19 9.409673),(20 9.489419),(21 9.563845),(22 9.6523),(23 9.622754),(24 9.863808),(25 9.871021),(26 10.001479),(27 10.028046),(28 9.835993),(29 9.902103),(30 10.100863),(31 10.096612),(32 10.071793),(33 10.794507),(34 10.948238),(35 10.939449),(36 11.129342),(37 10.914029),(38 11.203462),(39 11.195505),(40 11.616704),(41 11.870906),(42 11.917457),
(1 2.430572),(2 3.072011),(3 3.0708086),(4 3.625272),(5 4.721363),(6 5.074305),(7 5.1078763),(8 5.55588),(9 6.788034),(10 7.1014094),(11 7.070697),(12 7.660971),(13 7.8634796),(14 8.090674),(15 8.098038),(16 8.473061),(17 9.081756),(18 9.376323),(19 9.342013),(20 9.263104),(21 9.664072),(22 9.701689),(23 9.720957),(24 9.744179),(25 9.959483),(26 9.894628),(27 9.904963),(28 10.040175),(29 10.739897),(30 10.965337),(31 10.968326),(32 11.322849),(33 11.081844),(34 11.087299),(35 11.054243),(36 10.971788),(37 11.553339),(38 11.266312),(39 11.287049),(40 11.088231),(41 11.380849),(42 11.433454),
(1 2.2107701),(2 2.8869753),(3 2.8890266),(4 3.6038961),(5 4.559727),(6 5.0961375),(7 5.1236615),(8 5.4781446),(9 5.905945),(10 6.558081),(11 6.583418),(12 6.788482),(13 7.179394),(14 7.422707),(15 7.450672),(16 7.8867083),(17 8.359427),(18 8.356026),(19 8.352645),(20 8.149813),(21 8.428279),(22 8.531257),(23 8.579425),(24 8.846197),(25 9.11585),(26 9.227909),(27 9.2456875),(28 9.173061),(29 9.385716),(30 9.688149),(31 9.687958),(32 10.099296),(33 10.25357),(34 10.234233),(35 10.203164),(36 10.338244),(37 10.260752),(38 10.454197),(39 10.47416),(40 10.329066),(41 10.039161),(42 10.037916),
(1 2.3043199),(2 2.9608161),(3 2.9583974),(4 3.6360745),(5 4.852961),(6 5.5863357),(7 5.5882688),(8 5.912154),(9 6.4452505),(10 6.8152328),(11 6.83237),(12 7.092577),(13 7.391348),(14 7.864606),(15 7.8706865),(16 8.064777),(17 8.920702),(18 9.281829),(19 9.313533),(20 9.254188),(21 9.18022),(22 9.119815),(23 9.126091),(24 9.0899),(25 9.223426),(26 9.503399),(27 9.543271),(28 9.675533),(29 10.016517),(30 10.199114),(31 10.197122),(32 10.280837),(33 10.045499),(34 10.220601),(35 10.267013),(36 10.482557),(37 10.715297),(38 10.876014),(39 10.881256),(40 10.975095),(41 10.82211),(42 10.664456),
(1 2.4899287),(2 3.1576245),(3 3.158901),(4 3.737939),(5 4.9092345),(6 5.12986),(7 5.1495547),(8 5.38095),(9 6.4469),(10 6.9526854),(11 6.9452333),(12 7.425672),(13 7.639885),(14 7.911451),(15 7.9415765),(16 8.064454),(17 8.579158),(18 8.818364),(19 8.843412),(20 8.953407),(21 8.556152),(22 8.994357),(23 9.009988),(24 9.070949),(25 9.110642),(26 9.239662),(27 9.333216),(28 9.388086),(29 9.484193),(30 10.07235),(31 10.070643),(32 10.242027),(33 10.380764),(34 10.438078),(35 10.409656),(36 10.420836),(37 10.254498),(38 9.901988),(39 9.945351),(40 10.04177),(41 10.274158),(42 10.442177),
(1 2.3981209),(2 2.9455419),(3 2.9472187),(4 3.6006155),(5 4.3306146),(6 4.6829133),(7 4.722591),(8 5.2271523),(9 5.575836),(10 5.9722624),(11 5.948722),(12 6.262352),(13 6.7427716),(14 6.735055),(15 6.750322),(16 7.031774),(17 7.5939274),(18 7.802697),(19 7.7644114),(20 7.911088),(21 8.07599),(22 8.336456),(23 8.376895),(24 8.5875845),(25 8.976418),(26 8.934269),(27 8.905038),(28 9.229182),(29 9.353979),(30 9.651615),(31 9.651625),(32 10.003234),(33 9.691393),(34 9.854872),(35 9.831109),(36 10.451868),(37 10.274499),(38 10.09328),(39 10.096896),(40 10.3137865),(41 10.0994625),(42 10.049767),
(1 2.262374),(2 2.9123483),(3 2.9109516),(4 3.4202542),(5 4.711579),(6 4.98833),(7 4.981525),(8 5.247138),(9 6.1101785),(10 6.2737446),(11 6.2052345),(12 6.7907367),(13 7.107153),(14 7.3534436),(15 7.403762),(16 7.7423863),(17 7.937482),(18 8.21375),(19 8.256064),(20 8.700976),(21 8.575032),(22 8.800384),(23 8.868941),(24 8.969433),(25 8.911307),(26 8.82449),(27 8.798078),(28 8.775617),(29 8.6970625),(30 9.004961),(31 9.010159),(32 9.042923),(33 9.020291),(34 9.177953),(35 9.138292),(36 9.45557),(37 9.985778),(38 10.247144),(39 10.245875),(40 10.341894),(41 10.25675),(42 10.519344),
(1 2.0628712),(2 2.704925),(3 2.7072897),(4 3.295053),(5 4.3321147),(6 4.7188993),(7 4.776442),(8 5.1631236),(9 5.830597),(10 6.153231),(11 6.180859),(12 6.294652),(13 7.008684),(14 7.286966),(15 7.3512373),(16 7.6738763),(17 8.043341),(18 8.409806),(19 8.467121),(20 8.406158),(21 8.725482),(22 8.754298),(23 8.837477),(24 9.089383),(25 9.317919),(26 9.337943),(27 9.373548),(28 9.611899),(29 9.854482),(30 9.886781),(31 9.883537),(32 9.835247),(33 9.904699),(34 10.025295),(35 10.046658),(36 10.073578),(37 10.192705),(38 10.041342),(39 10.0579815),(40 9.864103),(41 9.821798),(42 10.059633),
(1 2.2218797),(2 2.8080106),(3 2.808772),(4 3.1369963),(5 4.307818),(6 4.7424493),(7 4.8043513),(8 5.1336584),(9 6.0978565),(10 6.269414),(11 6.2847905),(12 6.784877),(13 7.353868),(14 7.535392),(15 7.5703187),(16 7.7416506),(17 7.6773987),(18 7.9564104),(19 8.032065),(20 8.303251),(21 8.921238),(22 8.920549),(23 8.946477),(24 8.887395),(25 8.838726),(26 9.001083),(27 9.052857),(28 9.013474),(29 9.122991),(30 9.558866),(31 9.561491),(32 9.638995),(33 9.234684),(34 9.815122),(35 9.812246),(36 9.872951),(37 9.877327),(38 10.177265),(39 10.145353),(40 10.113645),(41 10.085563),(42 10.513019),
(1 2.2958586),(2 2.9833274),(3 2.9819171),(4 3.5036135),(5 4.0651407),(6 4.4238157),(7 4.4475555),(8 4.924162),(9 5.507615),(10 6.0216155),(11 6.0722146),(12 6.478379),(13 6.6501937),(14 6.965745),(15 7.0136447),(16 7.3712883),(17 7.9012556),(18 7.7692065),(19 7.792146),(20 8.005014),(21 8.309053),(22 8.465176),(23 8.562162),(24 8.412533),(25 8.2091875),(26 8.330853),(27 8.368448),(28 8.273673),(29 8.900678),(30 8.849583),(31 8.854402),(32 8.825354),(33 9.327967),(34 9.2785225),(35 9.3122425),(36 9.311177),(37 9.638815),(38 9.633898),(39 9.645895),(40 9.828906),(41 9.547809),(42 9.371679),
(1 2.2164657),(2 2.9719605),(3 2.9759974),(4 3.3624623),(5 4.2729816),(6 4.695856),(7 4.683821),(8 5.0768538),(9 5.501962),(10 5.8293953),(11 5.8928685),(12 6.294231),(13 6.460055),(14 6.8190217),(15 6.8165946),(16 7.035606),(17 7.217862),(18 7.219826),(19 7.298352),(20 7.685569),(21 7.3909426),(22 7.511578),(23 7.504619),(24 7.6451063),(25 7.9941416),(26 8.40739),(27 8.433383),(28 8.493829),(29 8.434799),(30 8.752553),(31 8.750153),(32 8.845664),(33 8.785942),(34 8.787503),(35 8.808368),(36 9.16338),(37 9.248792),(38 9.042694),(39 9.046243),(40 8.939772),(41 8.461221),(42 8.335306),
(1 2.336529),(2 2.9677954),(3 2.970057),(4 3.6498454),(5 4.5083447),(6 4.8838654),(7 4.9412255),(8 5.0835743),(9 5.8207874),(10 6.04944),(11 6.087316),(12 6.221015),(13 6.8373423),(14 7.007749),(15 6.9940143),(16 7.215454),(17 7.687432),(18 7.8701878),(19 7.841728),(20 7.935051),(21 8.205015),(22 8.277767),(23 8.288776),(24 7.9764524),(25 8.195299),(26 8.75861),(27 8.792678),(28 8.7866955),(29 8.630196),(30 8.758572),(31 8.752215),(32 8.909995),(33 9.097583),(34 9.3937025),(35 9.408547),(36 9.303315),(37 9.165612),(38 9.244434),(39 9.200637),(40 9.452044),(41 9.672059),(42 9.9071045),
(1 2.0869246),(2 2.7916484),(3 2.7926157),(4 3.2839196),(5 4.088102),(6 4.4421606),(7 4.4526157),(8 4.6290092),(9 5.2026396),(10 5.5007806),(11 5.5266314),(12 5.9085813),(13 6.1831536),(14 6.676686),(15 6.693394),(16 7.248283),(17 7.694436),(18 7.5943327),(19 7.561836),(20 7.6845126),(21 7.9332175),(22 7.663539),(23 7.704728),(24 7.772098),(25 7.8493533),(26 8.008422),(27 8.0188265),(28 8.120458),(29 8.215961),(30 8.536335),(31 8.532669),(32 8.782461),(33 8.951121),(34 8.940114),(35 8.925825),(36 9.086724),(37 9.69074),(38 9.602617),(39 9.589573),(40 9.502362),(41 9.525928),(42 9.349619),
(1 2.210401),(2 2.8750474),(3 2.8768785),(4 3.345622),(5 4.264125),(6 4.580319),(7 4.5878296),(8 4.994814),(9 5.489548),(10 5.647045),(11 5.651624),(12 5.844015),(13 6.0799136),(14 6.4630847),(15 6.527308),(16 6.7498064),(17 6.9932146),(18 7.0518017),(19 7.035297),(20 7.429116),(21 7.3722696),(22 7.5138597),(23 7.530262),(24 7.695396),(25 7.653619),(26 7.9053516),(27 7.9409676),(28 7.9981813),(29 7.876162),(30 7.9595265),(31 7.9586987),(32 7.883036),(33 7.9176784),(34 8.034005),(35 8.08669),(36 8.070555),(37 8.46027),(38 8.445866),(39 8.43294),(40 8.37269),(41 8.66973),(42 8.671613),
(1 2.0764072),(2 2.5794156),(3 2.5809307),(4 3.0445218),(5 4.102417),(6 4.545455),(7 4.5414467),(8 4.717176),(9 5.535612),(10 5.5920587),(11 5.5670266),(12 6.006274),(13 6.1827397),(14 6.8040247),(15 6.8495293),(16 7.1476808),(17 7.2508106),(18 7.4158096),(19 7.4014015),(20 7.472459),(21 7.445477),(22 7.6667356),(23 7.717533),(24 7.777326),(25 7.940584),(26 8.239408),(27 8.310634),(28 8.2747135),(29 8.321291),(30 8.506222),(31 8.507186),(32 8.953054),(33 8.812198),(34 8.916),(35 8.877226),(36 8.83817),(37 8.973537),(38 8.855681),(39 8.88519),(40 8.740083),(41 8.865703),(42 8.872881),
(1 2.0661743),(2 2.7154288),(3 2.7154758),(4 3.1841698),(5 4.142209),(6 4.5871844),(7 4.644577),(8 4.6245956),(9 5.54397),(10 5.5936847),(11 5.5892615),(12 5.969275),(13 6.4328938),(14 6.779176),(15 6.8181767),(16 7.1139045),(17 7.5509944),(18 7.5107937),(19 7.4870605),(20 7.606337),(21 7.713675),(22 7.8980536),(23 7.9384146),(24 7.8401647),(25 7.955599),(26 7.8031816),(27 7.82765),(28 7.729311),(29 8.137104),(30 8.4096575),(31 8.413843),(32 8.54002),(33 8.507015),(34 8.687344),(35 8.773055),(36 8.946882),(37 9.130919),(38 9.364554),(39 9.349821),(40 9.052298),(41 9.076077),(42 8.860114),
(1 1.9846232),(2 2.6820254),(3 2.6807096),(4 3.1448672),(5 3.7772667),(6 4.103692),(7 4.105029),(8 4.383822),(9 4.889514),(10 5.323185),(11 5.3465247),(12 5.71053),(13 5.988351),(14 6.010427),(15 6.023103),(16 6.272693),(17 6.6908274),(18 6.9122267),(19 6.9516926),(20 7.213738),(21 7.17771),(22 7.3837037),(23 7.4101334),(24 7.5840025),(25 7.909339),(26 8.123842),(27 8.166781),(28 8.1717825),(29 8.400525),(30 8.249123),(31 8.248037),(32 8.079505),(33 8.396804),(34 8.727549),(35 8.791552),(36 9.043705),(37 8.988449),(38 8.857498),(39 8.874609),(40 8.9347315),(41 9.043917),(42 9.131309),
(1 1.9027461),(2 2.5165124),(3 2.5174913),(4 3.108135),(5 3.7448106),(6 4.0582995),(7 4.0942993),(8 4.318946),(9 4.9154496),(10 5.2477984),(11 5.2558093),(12 5.604471),(13 5.860032),(14 5.999988),(15 6.054193),(16 6.10754),(17 6.556142),(18 6.9224477),(19 6.889209),(20 7.222392),(21 7.1842103),(22 7.379074),(23 7.400586),(24 7.416374),(25 7.737786),(26 7.91904),(27 7.9941187),(28 8.016402),(29 8.076007),(30 8.117463),(31 8.122788),(32 8.13669),(33 8.298562),(34 8.604471),(35 8.576309),(36 8.700781),(37 8.782895),(38 8.730904),(39 8.727927),(40 8.572088),(41 8.77811),(42 8.84658),
