1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.6767006),(2 1.0088338),(3 1.0058749),(4 1.4439816),(5 3.6125274),(6 4.0445642),(7 4.0784388),(8 4.346005),(9 5.1349163),(10 5.1163664),(11 5.012023),(12 5.231334),(13 7.058982),(14 7.3899517),(15 7.385265),(16 7.328792),(17 8.6208),(18 8.901991),(19 8.863318),(20 9.062342),(21 9.7163105),(22 9.937709),(23 9.948717),(24 9.928402),(25 10.881422),(26 12.141811),(27 12.060999),(28 13.34866),(29 17.52037),(30 18.187323),(31 18.180227),(32 18.873665),(33 20.546179),(34 20.245945),(35 20.18526),(36 19.61815),(37 19.454514),(38 18.769907),(39 18.638247),(40 19.098957),(41 19.734837),(42 20.745657),
(1 0.39671808),(2 0.45861346),(3 0.45862383),(4 0.49692917),(5 0.6445625),(6 0.66435087),(7 0.6695069),(8 0.7029358),(9 0.7764455),(10 0.80560523),(11 0.8086107),(12 0.85679615),(13 0.9049044),(14 0.9125573),(15 0.916365),(16 0.95939296),(17 1.0327176),(18 1.0006766),(19 0.9940302),(20 1.0157256),(21 1.0622637),(22 1.0744296),(23 1.0763623),(24 1.0853186),(25 1.0947901),(26 1.1427226),(27 1.1396197),(28 1.1327373),(29 1.136809),(30 1.1076704),(31 1.1080676),(32 1.1204504),(33 1.1363301),(34 1.1594595),(35 1.1597161),(36 1.1569988),(37 1.1951216),(38 1.188199),(39 1.1900014),(40 1.1888754),(41 1.2098982),(42 1.2152696),
(1 0.40866047),(2 0.4560852),(3 0.45626727),(4 0.5019682),(5 0.6616645),(6 0.68217504),(7 0.68900335),(8 0.7208544),(9 0.78283304),(10 0.8058851),(11 0.812747),(12 0.8692796),(13 0.9094926),(14 0.90506464),(15 0.9105152),(16 0.94144845),(17 0.99057317),(18 0.9807464),(19 0.9812451),(20 1.0058928),(21 1.0474807),(22 1.0511235),(23 1.0513469),(24 1.0396584),(25 1.1215711),(26 1.12766),(27 1.129213),(28 1.1368259),(29 1.1722878),(30 1.1737719),(31 1.1742823),(32 1.1388628),(33 1.1545944),(34 1.1607654),(35 1.1564246),(36 1.1559147),(37 1.2190192),(38 1.2082314),(39 1.2057959),(40 1.1869391),(41 1.2221574),(42 1.2163885),
(1 0.41635028),(2 0.47839028),(3 0.4786324),(4 0.5308808),(5 0.7038017),(6 0.73211724),(7 0.74131125),(8 0.76546115),(9 0.83305746),(10 0.86366975),(11 0.86705625),(12 0.8961329),(13 0.9405068),(14 0.9518982),(15 0.95464617),(16 0.97415024),(17 1.0327845),(18 1.0252373),(19 1.0188638),(20 1.0107679),(21 1.0596133),(22 1.0596071),(23 1.0672079),(24 1.0856677),(25 1.0919182),(26 1.1034445),(27 1.0976603),(28 1.1135151),(29 1.1272379),(30 1.1445643),(31 1.145529),(32 1.1250024),(33 1.1534142),(34 1.1633437),(35 1.1616515),(36 1.1714177),(37 1.2046237),(38 1.1925439),(39 1.197454),(40 1.2238606),(41 1.2103564),(42 1.2221524),
(1 0.39563653),(2 0.44072118),(3 0.4405814),(4 0.49402738),(5 0.6251637),(6 0.6515189),(7 0.6578038),(8 0.6602159),(9 0.7519399),(10 0.76221806),(11 0.7619603),(12 0.8125838),(13 0.8452841),(14 0.85720897),(15 0.8614052),(16 0.8597879),(17 0.9287575),(18 0.9377184),(19 0.9437537),(20 0.9984953),(21 1.0151328),(22 1.0355979),(23 1.0336946),(24 1.0482758),(25 1.0580018),(26 1.0412841),(27 1.0428948),(28 1.0702598),(29 1.1057109),(30 1.1217836),(31 1.1222608),(32 1.0749501),(33 1.1163594),(34 1.1213365),(35 1.1238978),(36 1.1171553),(37 1.147979),(38 1.1569262),(39 1.1541502),(40 1.1504481),(41 1.1733059),(42 1.1760873),
(1 0.396306),(2 0.453815),(3 0.45347372),(4 0.4908365),(5 0.64163935),(6 0.6690575),(7 0.67543405),(8 0.68182594),(9 0.7612931),(10 0.7982686),(11 0.79924923),(12 0.8340099),(13 0.8648814),(14 0.90075636),(15 0.8919678),(16 0.9137553),(17 0.9889312),(18 0.9885001),(19 0.9900858),(20 0.9710245),(21 1.0162281),(22 1.0244738),(23 1.02509),(24 1.0258745),(25 1.040529),(26 1.0163412),(27 1.0117406),(28 1.0333683),(29 1.061792),(30 1.1109802),(31 1.1116258),(32 1.1069576),(33 1.1054003),(34 1.1117624),(35 1.1195121),(36 1.1290865),(37 1.1410924),(38 1.1246024),(39 1.1267587),(40 1.1320505),(41 1.196),(42 1.1672605),
(1 0.39501798),(2 0.452228),(3 0.45255694),(4 0.49678123),(5 0.6186754),(6 0.63471967),(7 0.6409238),(8 0.6738995),(9 0.76758593),(10 0.790139),(11 0.7906005),(12 0.83170444),(13 0.87306803),(14 0.894413),(15 0.89747256),(16 0.8940436),(17 0.9625255),(18 0.9629777),(19 0.96390057),(20 0.98268145),(21 1.0140349),(22 1.0374894),(23 1.0392228),(24 1.0502095),(25 1.0650272),(26 1.0475965),(27 1.043813),(28 1.0627073),(29 1.0878581),(30 1.1201735),(31 1.1198671),(32 1.10947),(33 1.1097977),(34 1.139562),(35 1.138641),(36 1.1454234),(37 1.1362294),(38 1.1437455),(39 1.1454376),(40 1.1463981),(41 1.1746533),(42 1.1723561),
(1 0.39814344),(2 0.46060246),(3 0.46047977),(4 0.50133914),(5 0.65813273),(6 0.693959),(7 0.69749296),(8 0.71512043),(9 0.80739766),(10 0.82747906),(11 0.8307069),(12 0.8557834),(13 0.9186013),(14 0.90316933),(15 0.9017932),(16 0.9250465),(17 0.98262376),(18 0.97814745),(19 0.98297435),(20 1.016962),(21 1.0258447),(22 1.0354676),(23 1.0367992),(24 1.0493846),(25 1.07482),(26 1.0710523),(27 1.0647554),(28 1.081678),(29 1.0917268),(30 1.1205224),(31 1.1206994),(32 1.1143154),(33 1.1341305),(34 1.1364372),(35 1.1452188),(36 1.165905),(37 1.1531696),(38 1.1513038),(39 1.1520442),(40 1.1336378),(41 1.1748598),(42 1.1497662),
(1 0.4019763),(2 0.44899794),(3 0.44917133),(4 0.4848528),(5 0.62350225),(6 0.64790606),(7 0.6481935),(8 0.6717024),(9 0.7917291),(10 0.80763793),(11 0.8118054),(12 0.829243),(13 0.8907637),(14 0.8886718),(15 0.8914263),(16 0.92505825),(17 0.9708339),(18 0.961829),(19 0.968543),(20 0.997708),(21 1.0269591),(22 1.0374076),(23 1.0396311),(24 1.0516891),(25 1.0838603),(26 1.0906614),(27 1.0904001),(28 1.0764582),(29 1.1215079),(30 1.1419454),(31 1.1422044),(32 1.1417861),(33 1.141415),(34 1.1591617),(35 1.157409),(36 1.1645396),(37 1.1772704),(38 1.1754917),(39 1.1761786),(40 1.17581),(41 1.2112898),(42 1.1855012),
(1 0.39259416),(2 0.4422287),(3 0.44234923),(4 0.47870287),(5 0.60503143),(6 0.66558117),(7 0.669266),(8 0.6976407),(9 0.79228276),(10 0.79781526),(11 0.7997735),(12 0.84113777),(13 0.8905169),(14 0.89395434),(15 0.8948018),(16 0.90375125),(17 0.97007525),(18 0.9712638),(19 0.97513586),(20 1.0051175),(21 1.0305866),(22 1.0375903),(23 1.0356848),(24 1.0440655),(25 1.1052499),(26 1.1025031),(27 1.10166),(28 1.0882736),(29 1.0849057),(30 1.0798318),(31 1.0803795),(32 1.0780982),(33 1.0839671),(34 1.0941089),(35 1.0934986),(36 1.117733),(37 1.1470423),(38 1.1533724),(39 1.156541),(40 1.128159),(41 1.1334442),(42 1.1358205),
(1 0.37787193),(2 0.44444343),(3 0.44414562),(4 0.48964095),(5 0.6325444),(6 0.6548599),(7 0.659759),(8 0.70581394),(9 0.796939),(10 0.83235204),(11 0.8358513),(12 0.86022425),(13 0.9047979),(14 0.9028951),(15 0.9109758),(16 0.912046),(17 0.96925765),(18 0.96797854),(19 0.9728263),(20 1.0378762),(21 1.0502789),(22 1.0628725),(23 1.0701581),(24 1.067448),(25 1.1105505),(26 1.0931937),(27 1.091823),(28 1.117738),(29 1.1377271),(30 1.1518819),(31 1.152041),(32 1.1556647),(33 1.1742092),(34 1.1765245),(35 1.164471),(36 1.1908052),(37 1.2229006),(38 1.215861),(39 1.2165018),(40 1.212217),(41 1.2153542),(42 1.1940666),
(1 0.39200515),(2 0.43321854),(3 0.4335631),(4 0.48477408),(5 0.62281674),(6 0.66106635),(7 0.661744),(8 0.69086593),(9 0.75564885),(10 0.78179705),(11 0.7832864),(12 0.82110274),(13 0.86986256),(14 0.87350774),(15 0.87957984),(16 0.8927467),(17 0.9469151),(18 0.9492321),(19 0.9619325),(20 0.9792845),(21 1.016176),(22 1.0030577),(23 1.0126903),(24 1.0236077),(25 1.0594529),(26 1.0513474),(27 1.0522925),(28 1.0684183),(29 1.0939977),(30 1.091253),(31 1.0911914),(32 1.1052742),(33 1.139219),(34 1.1472508),(35 1.1418197),(36 1.1346713),(37 1.1685401),(38 1.1688095),(39 1.1675494),(40 1.1674882),(41 1.199541),(42 1.1719221),
(1 0.38074425),(2 0.44235006),(3 0.44181705),(4 0.48180178),(5 0.62794703),(6 0.6441686),(7 0.6481827),(8 0.7167573),(9 0.7810414),(10 0.80348456),(11 0.8019324),(12 0.83524776),(13 0.88445026),(14 0.8806832),(15 0.8966307),(16 0.9009479),(17 0.962901),(18 0.97094256),(19 0.9776657),(20 1.0063878),(21 1.0322977),(22 1.0342916),(23 1.0353113),(24 1.0177509),(25 1.0661135),(26 1.0647895),(27 1.0682228),(28 1.0888946),(29 1.1179054),(30 1.1254187),(31 1.1243694),(32 1.1142505),(33 1.1671581),(34 1.1449091),(35 1.1368906),(36 1.1327028),(37 1.1714764),(38 1.1511854),(39 1.1535934),(40 1.1514796),(41 1.1584474),(42 1.1490984),
(1 0.3913018),(2 0.43363008),(3 0.43352437),(4 0.47445124),(5 0.59846437),(6 0.61875516),(7 0.62068737),(8 0.6590829),(9 0.75121677),(10 0.789943),(11 0.7935954),(12 0.8196907),(13 0.88169974),(14 0.8565859),(15 0.86243594),(16 0.8989849),(17 0.972126),(18 0.9799726),(19 0.98935443),(20 1.000879),(21 1.0046619),(22 1.0099924),(23 1.018877),(24 1.0080771),(25 1.0670938),(26 1.0689799),(27 1.0663408),(28 1.0708051),(29 1.1172099),(30 1.1434659),(31 1.143193),(32 1.1452173),(33 1.1554897),(34 1.1769592),(35 1.1686729),(36 1.1502223),(37 1.1788616),(38 1.162499),(39 1.162035),(40 1.1600559),(41 1.2073882),(42 1.1814045),
(1 0.37637252),(2 0.43418705),(3 0.4343073),(4 0.47218573),(5 0.63876814),(6 0.641346),(7 0.6436352),(8 0.6715263),(9 0.7396409),(10 0.76132387),(11 0.7603905),(12 0.79448014),(13 0.83375),(14 0.85229206),(15 0.8652635),(16 0.87742466),(17 0.92812467),(18 0.95023185),(19 0.95430666),(20 0.9602756),(21 0.9956799),(22 0.9961416),(23 0.9979593),(24 0.9881564),(25 1.0451287),(26 1.046028),(27 1.044879),(28 1.05527),(29 1.0772232),(30 1.1120164),(31 1.1110885),(32 1.091753),(33 1.1171527),(34 1.1183907),(35 1.1221089),(36 1.1022583),(37 1.1687896),(38 1.1643194),(39 1.1684953),(40 1.1612358),(41 1.1686791),(42 1.1463134),
(1 0.3887622),(2 0.43658033),(3 0.4364055),(4 0.4718702),(5 0.58436084),(6 0.59770143),(7 0.6015992),(8 0.62314564),(9 0.7052202),(10 0.73450464),(11 0.73294455),(12 0.78301495),(13 0.8492187),(14 0.84446603),(15 0.83817405),(16 0.8620388),(17 0.93877226),(18 0.9600814),(19 0.9622686),(20 0.95308954),(21 0.9755452),(22 0.9803066),(23 0.98547065),(24 0.9958654),(25 1.0504129),(26 1.0635086),(27 1.0639015),(28 1.0536288),(29 1.0739123),(30 1.066711),(31 1.0667379),(32 1.0410659),(33 1.0605733),(34 1.077236),(35 1.0760484),(36 1.0545285),(37 1.0895206),(38 1.055976),(39 1.0607122),(40 1.0886962),(41 1.1037135),(42 1.0938891),
(1 0.36712658),(2 0.41907087),(3 0.41888982),(4 0.46895176),(5 0.61097455),(6 0.6177781),(7 0.6202899),(8 0.6549063),(9 0.73967797),(10 0.7849416),(11 0.78454137),(12 0.82508695),(13 0.8875118),(14 0.8774406),(15 0.87761754),(16 0.87937176),(17 0.95121235),(18 0.9374028),(19 0.9347993),(20 0.9330963),(21 0.9969401),(22 0.99169874),(23 0.99293375),(24 0.9910305),(25 1.0340072),(26 1.0504564),(27 1.055617),(28 1.0646476),(29 1.10895),(30 1.1196823),(31 1.1198852),(32 1.1102943),(33 1.0738562),(34 1.0987533),(35 1.1012703),(36 1.1232079),(37 1.1516899),(38 1.1565865),(39 1.159565),(40 1.1536118),(41 1.1570874),(42 1.1448176),
(1 0.383658),(2 0.43645898),(3 0.43657017),(4 0.4747568),(5 0.5822527),(6 0.59092665),(7 0.5985596),(8 0.63361096),(9 0.7030506),(10 0.72893196),(11 0.73262596),(12 0.7703778),(13 0.8089981),(14 0.8107322),(15 0.81404275),(16 0.83344907),(17 0.8825241),(18 0.9076115),(19 0.9200589),(20 0.9268252),(21 0.9660345),(22 0.95569646),(23 0.95755917),(24 0.97442275),(25 0.9806524),(26 0.96949697),(27 0.9735479),(28 0.9827037),(29 1.0209802),(30 1.0394151),(31 1.0402945),(32 1.0292689),(33 1.046409),(34 1.0826311),(35 1.0799181),(36 1.0823728),(37 1.1125833),(38 1.0973357),(39 1.10113),(40 1.1192402),(41 1.1200541),(42 1.1171075),
(1 0.36163747),(2 0.40037814),(3 0.4001775),(4 0.45292288),(5 0.58299553),(6 0.5834003),(7 0.5892921),(8 0.6269776),(9 0.6890507),(10 0.7151269),(11 0.7181865),(12 0.7342148),(13 0.81051224),(14 0.8185815),(15 0.8154895),(16 0.83961016),(17 0.87302),(18 0.8713556),(19 0.87254035),(20 0.8811626),(21 0.91742975),(22 0.9128931),(23 0.9210976),(24 0.93114895),(25 0.9645287),(26 0.9917171),(27 0.9857428),(28 0.9749211),(29 1.0193884),(30 1.0481305),(31 1.048012),(32 1.0229282),(33 1.0620431),(34 1.0646995),(35 1.0565898),(36 1.0505604),(37 1.0966095),(38 1.0900961),(39 1.0927699),(40 1.1032034),(41 1.0998482),(42 1.0870545),
(1 0.3683036),(2 0.40947527),(3 0.4093952),(4 0.4466496),(5 0.5888886),(6 0.5893797),(7 0.59196436),(8 0.64038074),(9 0.72370106),(10 0.73757833),(11 0.74301636),(12 0.75677264),(13 0.82142746),(14 0.8060523),(15 0.8194912),(16 0.85579365),(17 0.9022738),(18 0.90020305),(19 0.91148597),(20 0.90988356),(21 0.94633263),(22 0.9424954),(23 0.9483973),(24 0.95731556),(25 1.0001863),(26 0.9854654),(27 0.98690975),(28 0.98822767),(29 1.019749),(30 1.0129071),(31 1.0134568),(32 1.0115074),(33 1.0493426),(34 1.062464),(35 1.0697596),(36 1.0776074),(37 1.0792226),(38 1.066828),(39 1.0677094),(40 1.0749458),(41 1.1038198),(42 1.0899824),
(1 0.36832356),(2 0.4084476),(3 0.408266),(4 0.44406864),(5 0.59360254),(6 0.58263236),(7 0.5845543),(8 0.6419444),(9 0.7112955),(10 0.7196793),(11 0.7232189),(12 0.7362147),(13 0.7678207),(14 0.77102184),(15 0.7711842),(16 0.8142246),(17 0.878002),(18 0.8748351),(19 0.88439107),(20 0.89292824),(21 0.9527983),(22 0.9650842),(23 0.9707936),(24 0.98183626),(25 0.97831774),(26 1.0072834),(27 1.0021237),(28 0.9882867),(29 1.04756),(30 1.0414042),(31 1.0409337),(32 1.0296843),(33 1.0554906),(34 1.0811698),(35 1.0691295),(36 1.0497844),(37 1.0841352),(38 1.0729047),(39 1.0734892),(40 1.0804343),(41 1.0836635),(42 1.0861347),
(1 0.36801675),(2 0.40833923),(3 0.40820017),(4 0.45258906),(5 0.58393437),(6 0.5920001),(7 0.5958277),(8 0.6433025),(9 0.7145601),(10 0.71006453),(11 0.7178789),(12 0.73236716),(13 0.7803812),(14 0.80061096),(15 0.8092117),(16 0.8487895),(17 0.895501),(18 0.8682197),(19 0.8683365),(20 0.89054906),(21 0.90822417),(22 0.9139202),(23 0.9208242),(24 0.94164294),(25 0.9826582),(26 0.98307574),(27 0.98454946),(28 0.97882617),(29 1.0083735),(30 1.0329051),(31 1.0338644),(32 1.0454022),(33 1.0975679),(34 1.090232),(35 1.0970162),(36 1.1140887),(37 1.0914977),(38 1.0901263),(39 1.0875236),(40 1.1002134),(41 1.1377814),(42 1.1257873),
(1 0.37387812),(2 0.41416866),(3 0.41455865),(4 0.45965606),(5 0.5896384),(6 0.6150004),(7 0.6184983),(8 0.65546036),(9 0.73895764),(10 0.7546551),(11 0.75784206),(12 0.78008574),(13 0.8428938),(14 0.8350351),(15 0.8414431),(16 0.8655509),(17 0.9403671),(18 0.92683107),(19 0.9275498),(20 0.9398257),(21 1.0025586),(22 1.0042629),(23 1.0048329),(24 1.0192306),(25 1.0415387),(26 1.0440968),(27 1.0393895),(28 1.0387299),(29 1.0908246),(30 1.0882728),(31 1.08821),(32 1.0882553),(33 1.0789616),(34 1.0876646),(35 1.0866382),(36 1.1034116),(37 1.1268722),(38 1.1160232),(39 1.1179368),(40 1.1198758),(41 1.1441203),(42 1.1320491),
(1 0.36745453),(2 0.4150877),(3 0.415121),(4 0.46484816),(5 0.57811),(6 0.6091675),(7 0.60596323),(8 0.6480732),(9 0.7138474),(10 0.7263024),(11 0.7284246),(12 0.7478125),(13 0.8084654),(14 0.82006365),(15 0.8199379),(16 0.82254165),(17 0.9163488),(18 0.9048781),(19 0.90359277),(20 0.9084177),(21 0.93071294),(22 0.93456084),(23 0.9411213),(24 0.9804773),(25 0.99141145),(26 0.97547364),(27 0.97084767),(28 0.97970414),(29 0.9939294),(30 1.0258282),(31 1.0259504),(32 1.037146),(33 1.0618795),(34 1.0416238),(35 1.0421182),(36 1.0760025),(37 1.0707723),(38 1.0729891),(39 1.0725001),(40 1.0873677),(41 1.1103582),(42 1.1262842),
(1 0.3663963),(2 0.40808934),(3 0.40822968),(4 0.4449533),(5 0.5564233),(6 0.5793196),(7 0.5871065),(8 0.6093738),(9 0.7105349),(10 0.70875293),(11 0.7114157),(12 0.7445351),(13 0.8008182),(14 0.7944146),(15 0.79541934),(16 0.8042785),(17 0.8829599),(18 0.89958054),(19 0.8931574),(20 0.9058274),(21 0.9570335),(22 0.9506154),(23 0.9501949),(24 0.960852),(25 0.9701036),(26 0.9654943),(27 0.9658141),(28 0.9498757),(29 0.98336226),(30 0.9886049),(31 0.9895747),(32 1.0035357),(33 1.0311104),(34 1.0316894),(35 1.027439),(36 1.0332565),(37 1.027108),(38 1.036073),(39 1.0341798),(40 1.0244263),(41 1.0491053),(42 1.0420892),
(1 0.37122238),(2 0.41069785),(3 0.41052464),(4 0.4440819),(5 0.58278334),(6 0.6149063),(7 0.61731553),(8 0.6196571),(9 0.6952922),(10 0.6913397),(11 0.6949024),(12 0.7350464),(13 0.7936742),(14 0.80100137),(15 0.8020444),(16 0.82496977),(17 0.89976245),(18 0.9074648),(19 0.909525),(20 0.87438476),(21 0.9180367),(22 0.9176111),(23 0.92115504),(24 0.9379702),(25 0.9741393),(26 0.9724051),(27 0.9689451),(28 0.96489745),(29 0.9860506),(30 1.0043269),(31 1.0043051),(32 0.98822683),(33 1.0069017),(34 1.0053003),(35 1.0106045),(36 1.0245717),(37 1.0429751),(38 1.0427177),(39 1.0451577),(40 1.0541042),(41 1.0573285),(42 1.0562134),
(1 0.35131612),(2 0.38410267),(3 0.38454556),(4 0.4223585),(5 0.5354298),(6 0.53968424),(7 0.54482406),(8 0.5590175),(9 0.6575008),(10 0.66785985),(11 0.6692632),(12 0.7033655),(13 0.77790177),(14 0.77978027),(15 0.7821226),(16 0.7725392),(17 0.8338662),(18 0.84815896),(19 0.8485797),(20 0.86343366),(21 0.8647413),(22 0.88476694),(23 0.89316416),(24 0.9158586),(25 0.9297559),(26 0.9270676),(27 0.93092114),(28 0.91800666),(29 0.9428647),(30 0.9578619),(31 0.9581983),(32 0.95195043),(33 0.9828994),(34 0.9855971),(35 0.979948),(36 0.9654201),(37 0.9985642),(38 0.99234277),(39 0.9938691),(40 0.99031657),(41 1.0145836),(42 1.0057583),
(1 0.36180845),(2 0.41133076),(3 0.41183946),(4 0.46039608),(5 0.599895),(6 0.63550156),(7 0.6393294),(8 0.6534332),(9 0.7175924),(10 0.72137904),(11 0.72580487),(12 0.7643112),(13 0.8262814),(14 0.83245057),(15 0.8401318),(16 0.85588735),(17 0.9257481),(18 0.92632425),(19 0.930986),(20 0.92260724),(21 0.92002475),(22 0.93547404),(23 0.9388118),(24 0.9504629),(25 0.96924585),(26 0.97650456),(27 0.9756605),(28 0.9602189),(29 1.0082002),(30 1.000347),(31 1.0005841),(32 0.9917756),(33 1.0194358),(34 1.0338267),(35 1.035759),(36 1.0411282),(37 1.059977),(38 1.0659342),(39 1.0722729),(40 1.0842291),(41 1.0851882),(42 1.0850861),
(1 0.3653662),(2 0.41157),(3 0.41159275),(4 0.44210333),(5 0.5480564),(6 0.5719992),(7 0.5762642),(8 0.60390157),(9 0.6921504),(10 0.69402003),(11 0.6952691),(12 0.74496406),(13 0.8030679),(14 0.7912172),(15 0.7914192),(16 0.8067871),(17 0.87364304),(18 0.8676529),(19 0.86650634),(20 0.88796383),(21 0.8983561),(22 0.90593386),(23 0.9107473),(24 0.91910434),(25 0.943572),(26 0.9478031),(27 0.9474873),(28 0.9485116),(29 0.98993796),(30 0.9789495),(31 0.97891134),(32 0.96665806),(33 1.011711),(34 1.0282633),(35 1.0299692),(36 1.0191838),(37 1.0557957),(38 1.035909),(39 1.0387634),(40 1.0521731),(41 1.0826446),(42 1.0709693),
(1 0.35992223),(2 0.41031137),(3 0.41005704),(4 0.44954923),(5 0.56494844),(6 0.60422117),(7 0.6068224),(8 0.62469834),(9 0.69666326),(10 0.71420026),(11 0.71330345),(12 0.730599),(13 0.80283993),(14 0.8081206),(15 0.8106647),(16 0.81159437),(17 0.86268145),(18 0.8881725),(19 0.892583),(20 0.905807),(21 0.938464),(22 0.9297111),(23 0.9310182),(24 0.94520086),(25 0.94713867),(26 0.9417718),(27 0.9431973),(28 0.9450006),(29 0.971309),(30 0.9823824),(31 0.983059),(32 0.9815789),(33 1.0173434),(34 1.03772),(35 1.0404351),(36 1.0443231),(37 1.0753843),(38 1.0513726),(39 1.0530282),(40 1.0600872),(41 1.0868651),(42 1.0592937),
(1 0.35948017),(2 0.40909272),(3 0.4096954),(4 0.4445942),(5 0.54718554),(6 0.5699894),(7 0.575526),(8 0.59310144),(9 0.66915816),(10 0.68347764),(11 0.6854024),(12 0.7421112),(13 0.8050621),(14 0.7832263),(15 0.7920864),(16 0.8082351),(17 0.87036914),(18 0.8832926),(19 0.8842419),(20 0.8827897),(21 0.9013334),(22 0.89423585),(23 0.89388776),(24 0.8930202),(25 0.9262509),(26 0.9465991),(27 0.94767267),(28 0.9409348),(29 0.96473354),(30 0.9490976),(31 0.9486989),(32 0.9486765),(33 0.97108114),(34 0.97968954),(35 0.98565227),(36 0.95934063),(37 0.98780566),(38 0.97999555),(39 0.9803744),(40 0.98660684),(41 1.0116063),(42 1.0049663),
