1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 162898.16),(2 579186.4),(3 1244474.6),(4 2088664.1),(5 3137130.3),(6 4331427),(7 5693337.5),(8 7227796),(9 8806241),(10 10553437),(11 12464491),(12 14439635),(13 16562720),(14 18747754),(15 21054668),(16 23445864),(17 25987162),(18 28563954),(19 31184326),(20 33867360),(21 36689344),(22 39641636),(23 42746804),(24 45904372),(25 49105372),(26 52270640),(27 55640844),(28 58980290),(29 62401972),(30 65938676),(31 69633384),(32 73257510),(33 77065410),(34 80542570),(35 84261020),(36 87863720),(37 91729190),(38 95492904),(39 99449130),(40 103633496),(41 108032024),(42 112656150),(43 117465920),(44 122170720),(45 126805130),(46 131350660),(47 135907150),(48 140565360),(49 144701950),(50 148676000),(51 152800590),(52 156775060),(53 161107280),(54 165147140),(55 169472580),(56 173774980),(57 178228850),(58 182738690),(59 187589300),(60 192224210),(61 197296750),(62 202533500),(63 207940740),(64 212272300),(65 217339860),(66 222084740),(67 226933840),(68 231602110),(69 236277120),(70 240844180),(71 245637650),(72 250307650),(73 255028980),(74 259215020),(75 263425740),(76 267081520),(77 271387970),(78 275355620),(79 279307520),
(1 80.31596),(2 92.004456),(3 98.890465),(4 102.72351),(5 107.71887),(6 109.53159),(7 112.549934),(8 115.563126),(9 117.671036),(10 122.51073),(11 123.13591),(12 124.835236),(13 126.01643),(14 129.20013),(15 129.4826),(16 130.84474),(17 132.73264),(18 132.89793),(19 133.10219),(20 134.19296),(21 136.11372),(22 135.85742),(23 136.27779),(24 138.29132),(25 139.35287),(26 141.08032),(27 140.14375),(28 142.61832),(29 142.77396),(30 144.79802),(31 145.053),(32 145.09583),(33 146.44722),(34 147.97461),(35 147.60751),(36 147.95337),(37 148.52388),(38 149.24164),(39 148.64864),(40 149.79213),(41 150.70712),(42 151.14812),(43 153.25862),(44 151.69666),(45 151.82277),(46 153.07686),(47 152.98683),(48 153.96481),(49 154.69441),(50 154.84315),(51 154.56786),(52 154.33856),(53 154.62927),(54 154.01656),(55 154.76707),(56 152.99103),(57 154.36137),(58 154.26598),(59 153.19298),(60 152.28528),(61 152.4387),(62 151.64026),(63 150.6128),(64 150.5365),(65 150.32443),(66 149.74393),(67 147.58623),(68 148.21945),(69 148.4365),(70 146.88933),(71 147.08476),(72 146.42268),(73 145.59987),(74 145.12047),(75 141.5198),(76 142.30159),(77 141.73615),(78 141.71234),(79 142.69199),
(1 80.14026),(2 91.82517),(3 97.13675),(4 101.7961),(5 105.82034),(6 108.86094),(7 112.55074),(8 115.29449),(9 116.9477),(10 120.00612),(11 121.71177),(12 122.97862),(13 124.87833),(14 127.06269),(15 127.78707),(16 129.65324),(17 129.55577),(18 130.59929),(19 130.9301),(20 132.05312),(21 132.04115),(22 133.09471),(23 134.63765),(24 136.83392),(25 137.65553),(26 139.20207),(27 138.85088),(28 141.31512),(29 142.15271),(30 143.43768),(31 144.27151),(32 142.73367),(33 144.4098),(34 146.36505),(35 147.1361),(36 147.24048),(37 146.9239),(38 147.9963),(39 147.35585),(40 146.29492),(41 147.00739),(42 147.72942),(43 150.0616),(44 149.95917),(45 150.2835),(46 151.14725),(47 149.67226),(48 151.75867),(49 151.90938),(50 151.76569),(51 151.114),(52 151.49219),(53 152.40512),(54 152.85954),(55 150.89728),(56 150.5619),(57 152.36264),(58 152.6063),(59 152.02931),(60 150.49052),(61 151.70137),(62 151.78662),(63 151.01823),(64 150.98897),(65 150.39098),(66 148.7529),(67 147.61453),(68 146.31853),(69 146.37741),(70 145.4014),(71 145.11674),(72 146.46083),(73 145.61618),(74 146.15536),(75 143.99026),(76 142.56651),(77 141.32224),(78 139.80533),(79 141.0432),
(1 78.57863),(2 90.999146),(3 95.850204),(4 100.36163),(5 105.23278),(6 108.858604),(7 110.74934),(8 113.97068),(9 114.936104),(10 117.488495),(11 119.61347),(12 119.472626),(13 121.40812),(14 124.283066),(15 123.04136),(16 125.23937),(17 124.972534),(18 125.94773),(19 128.2437),(20 130.02216),(21 129.05388),(22 129.48297),(23 131.4197),(24 134.25182),(25 133.84853),(26 133.18716),(27 133.55019),(28 136.90163),(29 137.68666),(30 136.59839),(31 136.59525),(32 136.34306),(33 137.40701),(34 136.88896),(35 137.1211),(36 139.15497),(37 138.98726),(38 139.52461),(39 139.14052),(40 137.89809),(41 139.48242),(42 141.23001),(43 144.98474),(44 145.21486),(45 145.22212),(46 146.13972),(47 146.16713),(48 149.353),(49 150.42438),(50 152.04926),(51 150.17107),(52 149.71278),(53 150.2464),(54 150.91846),(55 149.89938),(56 149.90424),(57 152.19937),(58 153.30104),(59 152.2071),(60 151.37538),(61 150.50531),(62 150.3977),(63 148.6937),(64 147.8726),(65 148.94995),(66 148.04253),(67 147.14592),(68 146.80632),(69 145.76062),(70 145.1921),(71 143.6938),(72 144.69528),(73 144.07437),(74 142.41408),(75 141.19728),(76 140.41977),(77 138.89949),(78 139.5572),(79 138.58945),
(1 77.57626),(2 87.26296),(3 93.84472),(4 98.55002),(5 102.650856),(6 108.74753),(7 110.68649),(8 114.29435),(9 117.75831),(10 119.263084),(11 121.032295),(12 122.82783),(13 124.03173),(14 127.01475),(15 125.97691),(16 126.76539),(17 126.49206),(18 127.91904),(19 129.57343),(20 131.27283),(21 131.28613),(22 131.79828),(23 133.59679),(24 135.37811),(25 135.20393),(26 136.70253),(27 134.54257),(28 136.65045),(29 136.6406),(30 136.11731),(31 139.58522),(32 138.0504),(33 139.66988),(34 139.80626),(35 140.00374),(36 142.19035),(37 142.02124),(38 143.86021),(39 142.66649),(40 142.79128),(41 143.00594),(42 142.79398),(43 144.67316),(44 145.27351),(45 147.41487),(46 147.05113),(47 147.49637),(48 147.09502),(49 147.94258),(50 147.08797),(51 146.36728),(52 146.4721),(53 146.00114),(54 145.88019),(55 145.3316),(56 144.99908),(57 145.9904),(58 145.58124),(59 145.85677),(60 145.69736),(61 146.00206),(62 146.28087),(63 144.36052),(64 144.94289),(65 144.60065),(66 142.73665),(67 140.95796),(68 140.91049),(69 141.22556),(70 141.0912),(71 139.42522),(72 138.65437),(73 138.8143),(74 138.0709),(75 136.67188),(76 137.33167),(77 137.59637),(78 136.16397),(79 135.55428),
(1 78.68693),(2 88.256096),(3 92.655),(4 98.3526),(5 101.35358),(6 105.06046),(7 107.94751),(8 110.67268),(9 113.10941),(10 114.43488),(11 115.328125),(12 116.829025),(13 117.88843),(14 119.511475),(15 119.58213),(16 122.54333),(17 122.810005),(18 123.2627),(19 124.34774),(20 127.874115),(21 128.72607),(22 129.80783),(23 130.04382),(24 132.97598),(25 133.13759),(26 135.5792),(27 133.32538),(28 136.38684),(29 136.89339),(30 138.62408),(31 140.4107),(32 139.6185),(33 142.73776),(34 141.33865),(35 143.09073),(36 144.62709),(37 143.20251),(38 144.88182),(39 143.39952),(40 143.73772),(41 144.40643),(42 144.31532),(43 145.91708),(44 146.03549),(45 145.4032),(46 145.56781),(47 145.40416),(48 147.09378),(49 147.67613),(50 146.4741),(51 146.50848),(52 148.41577),(53 147.86714),(54 148.35587),(55 148.20721),(56 146.93744),(57 147.19643),(58 147.66978),(59 146.80254),(60 146.30782),(61 146.19154),(62 145.58856),(63 146.63963),(64 146.0173),(65 145.62943),(66 144.78485),(67 143.52217),(68 143.77554),(69 142.88681),(70 143.35373),(71 144.09088),(72 144.82169),(73 144.77742),(74 143.73564),(75 140.9724),(76 141.97893),(77 142.2275),(78 140.2695),(79 141.12146),
(1 77.62602),(2 88.30108),(3 93.66145),(4 98.66682),(5 103.67963),(6 106.27883),(7 109.848434),(8 112.77393),(9 116.06078),(10 117.8483),(11 119.94452),(12 120.62865),(13 123.20199),(14 125.22497),(15 125.30937),(16 127.479546),(17 128.38617),(18 128.76363),(19 128.53305),(20 130.34865),(21 131.2888),(22 130.86836),(23 131.60442),(24 132.66505),(25 135.05989),(26 135.49927),(27 133.64406),(28 134.00636),(29 136.3442),(30 136.50308),(31 136.42776),(32 137.34454),(33 136.95969),(34 137.46173),(35 138.63438),(36 138.75714),(37 138.10326),(38 138.96223),(39 138.02255),(40 139.21962),(41 139.64488),(42 141.0171),(43 143.29082),(44 144.61049),(45 144.3369),(46 144.45488),(47 146.21112),(48 147.53412),(49 146.62947),(50 146.51595),(51 145.04597),(52 144.6001),(53 145.48071),(54 144.35529),(55 144.26044),(56 144.95715),(57 143.92969),(58 145.16237),(59 143.98293),(60 145.2548),(61 144.44972),(62 143.73936),(63 141.63779),(64 141.4548),(65 141.6839),(66 139.60934),(67 138.07887),(68 138.75528),(69 137.42987),(70 137.40137),(71 136.70728),(72 138.43121),(73 138.60368),(74 137.3355),(75 135.77094),(76 134.85767),(77 135.6776),(78 134.65479),(79 132.42336),
(1 75.79814),(2 85.79358),(3 91.18305),(4 95.42641),(5 99.50196),(6 100.62455),(7 104.02093),(8 105.956375),(9 109.63264),(10 111.55928),(11 112.99504),(12 113.99891),(13 116.554344),(14 118.15718),(15 117.86558),(16 119.89409),(17 120.135216),(18 121.10763),(19 121.29707),(20 123.11104),(21 124.20721),(22 125.68974),(23 126.69667),(24 127.23366),(25 129.13918),(26 128.54648),(27 128.35783),(28 129.99904),(29 130.9165),(30 132.82068),(31 133.03346),(32 132.62138),(33 134.12892),(34 132.75153),(35 134.39322),(36 134.06941),(37 135.24638),(38 136.28891),(39 136.21432),(40 136.37758),(41 136.32744),(42 136.79272),(43 136.73486),(44 137.14725),(45 138.06764),(46 137.81593),(47 139.24759),(48 142.13626),(49 143.48169),(50 142.25185),(51 140.47739),(52 141.20311),(53 142.66124),(54 141.58363),(55 142.1413),(56 142.3775),(57 142.775),(58 142.59184),(59 141.99562),(60 140.93867),(61 141.30219),(62 141.53412),(63 140.59256),(64 140.90974),(65 141.01645),(66 140.33894),(67 138.73665),(68 139.30489),(69 138.90201),(70 136.8657),(71 136.08893),(72 137.23538),(73 137.16231),(74 136.45912),(75 134.61186),(76 134.53485),(77 133.90062),(78 133.03224),(79 133.39627),
(1 75.241905),(2 85.30713),(3 90.62996),(4 94.04942),(5 99.68027),(6 100.698906),(7 103.93752),(8 105.87278),(9 109.07555),(10 111.39797),(11 112.029076),(12 113.296715),(13 116.097885),(14 117.608795),(15 117.24921),(16 119.741615),(17 120.41771),(18 120.13527),(19 121.671),(20 123.98642),(21 126.15592),(22 126.830696),(23 128.16379),(24 129.7639),(25 130.95337),(26 131.25389),(27 131.93019),(28 132.99707),(29 135.13297),(30 136.23952),(31 137.00984),(32 137.61539),(33 138.28754),(34 137.5798),(35 139.66823),(36 140.28714),(37 140.89877),(38 141.76222),(39 141.48058),(40 140.90952),(41 141.04626),(42 142.42914),(43 143.26395),(44 142.05984),(45 142.94792),(46 141.7492),(47 143.29303),(48 143.71687),(49 144.17102),(50 144.15805),(51 141.93323),(52 141.84679),(53 141.75478),(54 141.36137),(55 141.83873),(56 141.97307),(57 141.59557),(58 142.19499),(59 142.36247),(60 141.68283),(61 142.38165),(62 141.85545),(63 140.9437),(64 140.69788),(65 139.4714),(66 138.28864),(67 137.913),(68 137.41069),(69 136.3722),(70 136.04236),(71 136.21388),(72 136.01215),(73 134.85794),(74 134.1828),(75 133.00082),(76 132.22363),(77 130.1735),(78 129.52754),(79 129.6435),
(1 74.00195),(2 82.659775),(3 88.89867),(4 93.19014),(5 97.31507),(6 101.20759),(7 104.265884),(8 106.29422),(9 108.23731),(10 109.011765),(11 111.357956),(12 112.353714),(13 113.9745),(14 116.17918),(15 115.45476),(16 116.66088),(17 117.38684),(18 118.7779),(19 120.1043),(20 119.57753),(21 120.86408),(22 123.567406),(23 124.36544),(24 125.27412),(25 127.51887),(26 127.42491),(27 126.64594),(28 127.600235),(29 128.8477),(30 127.38712),(31 130.84247),(32 130.62659),(33 132.73914),(34 132.67781),(35 132.83998),(36 132.67203),(37 134.56822),(38 135.83333),(39 135.78587),(40 135.90215),(41 138.00412),(42 138.09813),(43 139.20099),(44 139.72371),(45 139.28166),(46 140.96835),(47 141.31267),(48 144.16379),(49 143.14963),(50 143.26718),(51 143.09523),(52 141.20918),(53 140.72421),(54 141.00386),(55 141.82361),(56 141.84657),(57 142.33255),(58 141.68631),(59 141.71342),(60 140.2729),(61 138.88013),(62 140.13524),(63 137.13133),(64 137.6083),(65 135.93396),(66 135.75375),(67 133.0618),(68 134.71175),(69 133.98439),(70 132.43533),(71 132.39377),(72 133.09116),(73 132.60841),(74 132.09521),(75 129.84491),(76 129.48059),(77 128.56723),(78 129.41748),(79 127.626945),
(1 73.99537),(2 83.55382),(3 88.88175),(4 93.023705),(5 98.651146),(6 100.015755),(7 104.813126),(8 106.5756),(9 108.93986),(10 109.82056),(11 110.25911),(12 112.07016),(13 114.30248),(14 117.3028),(15 116.953995),(16 118.47124),(17 120.3946),(18 120.4802),(19 120.40158),(20 122.311615),(21 122.47415),(22 122.62692),(23 124.349236),(24 126.90043),(25 126.83061),(26 127.01303),(27 126.6419),(28 127.78876),(29 128.78796),(30 129.4426),(31 129.00916),(32 130.6306),(33 131.9955),(34 130.63661),(35 131.90475),(36 131.81366),(37 131.03897),(38 130.49457),(39 131.13121),(40 130.50851),(41 132.48274),(42 132.34038),(43 132.9638),(44 133.76112),(45 134.5543),(46 136.28053),(47 136.3479),(48 137.811),(49 136.73932),(50 137.93408),(51 137.19841),(52 138.72897),(53 139.5618),(54 138.6516),(55 140.08022),(56 140.09622),(57 139.60075),(58 139.5636),(59 139.33968),(60 138.21208),(61 139.37878),(62 138.57008),(63 136.79095),(64 138.59099),(65 138.1783),(66 138.31926),(67 136.55603),(68 136.9357),(69 137.05824),(70 135.9737),(71 136.68723),(72 136.652),(73 135.49179),(74 135.71104),(75 133.79697),(76 133.65044),(77 131.58186),(78 132.27338),(79 131.73357),
(1 72.67259),(2 82.283104),(3 87.47329),(4 91.28877),(5 96.65686),(6 98.93167),(7 102.2658),(8 105.32253),(9 106.30805),(10 108.11292),(11 108.56271),(12 109.986595),(13 112.28409),(14 113.38393),(15 112.84914),(16 115.247154),(17 117.33654),(18 116.64904),(19 116.68087),(20 119.55847),(21 120.00224),(22 120.43217),(23 122.88326),(24 124.31503),(25 126.11883),(26 126.05385),(27 125.18096),(28 126.98747),(29 128.71976),(30 127.109924),(31 128.12642),(32 128.71614),(33 129.82747),(34 131.14754),(35 131.63531),(36 132.9669),(37 132.67523),(38 135.75052),(39 133.56934),(40 133.9645),(41 134.84431),(42 135.10054),(43 136.5566),(44 136.47275),(45 137.54645),(46 136.42412),(47 137.90889),(48 139.8688),(49 138.58632),(50 140.07729),(51 139.14659),(52 141.331),(53 141.85353),(54 140.60733),(55 142.26167),(56 142.64468),(57 143.38849),(58 141.79277),(59 141.5931),(60 140.69681),(61 139.36821),(62 139.12267),(63 138.25093),(64 138.42456),(65 136.59743),(66 136.57243),(67 134.5107),(68 135.78572),(69 134.86104),(70 134.38431),(71 134.93744),(72 134.3197),(73 132.54617),(74 131.04495),(75 129.20012),(76 129.9971),(77 129.19893),(78 128.82722),(79 128.13567),
(1 70.582214),(2 80.32575),(3 84.024445),(4 87.847916),(5 93.269264),(6 94.99182),(7 97.51053),(8 100.231766),(9 103.059616),(10 105.28917),(11 107.24423),(12 107.53873),(13 109.80567),(14 110.082375),(15 111.13852),(16 114.109764),(17 113.0193),(18 113.74361),(19 114.59307),(20 115.894424),(21 116.86015),(22 117.025154),(23 119.7218),(24 120.45723),(25 122.36026),(26 123.63641),(27 123.219345),(28 122.45817),(29 123.0149),(30 124.001686),(31 125.008095),(32 126.25117),(33 126.63505),(34 125.39057),(35 126.35585),(36 127.97847),(37 127.22451),(38 128.67343),(39 127.28003),(40 127.3373),(41 128.99231),(42 128.95433),(43 129.48311),(44 130.86797),(45 131.44914),(46 132.16817),(47 134.88475),(48 135.02846),(49 136.354),(50 136.20909),(51 134.82915),(52 134.8466),(53 135.25285),(54 134.47092),(55 134.3402),(56 135.05014),(57 133.88364),(58 134.15414),(59 134.0699),(60 134.83005),(61 133.61758),(62 133.98987),(63 132.30186),(64 133.94177),(65 132.56062),(66 132.00183),(67 132.017),(68 131.07654),(69 131.7446),(70 130.83344),(71 130.21368),(72 130.8212),(73 130.41092),(74 128.43565),(75 126.99865),(76 127.27145),(77 127.783485),(78 127.56147),(79 127.73388),
(1 69.972115),(2 80.706894),(3 84.33286),(4 87.88309),(5 92.17822),(6 94.74942),(7 97.790665),(8 101.315216),(9 102.120735),(10 104.57241),(11 107.12342),(12 108.68762),(13 109.56927),(14 111.1236),(15 110.93241),(16 114.54625),(17 115.102356),(18 116.308685),(19 117.45001),(20 118.12086),(21 118.53521),(22 119.0551),(23 120.5904),(24 122.00034),(25 124.14005),(26 123.71438),(27 122.61388),(28 123.99588),(29 124.267914),(30 124.659744),(31 126.38191),(32 126.373436),(33 128.08308),(34 126.976685),(35 127.68942),(36 129.55473),(37 130.55394),(38 130.45932),(39 129.10599),(40 128.85289),(41 131.14282),(42 131.55164),(43 131.4255),(44 133.54738),(45 134.14584),(46 132.1145),(47 133.85472),(48 135.45187),(49 135.24454),(50 135.58296),(51 134.1943),(52 136.30235),(53 136.88641),(54 136.43875),(55 137.07103),(56 136.36066),(57 136.3199),(58 135.90909),(59 135.6402),(60 134.5853),(61 135.05449),(62 135.51663),(63 134.17496),(64 134.81917),(65 132.4248),(66 132.26816),(67 131.50853),(68 131.84538),(69 129.59637),(70 129.07515),(71 129.74954),(72 128.37004),(73 129.07016),(74 128.07523),(75 125.92243),(76 125.033104),(77 124.91061),(78 124.612236),(79 124.244965),
(1 70.62608),(2 78.5412),(3 82.27054),(4 86.08911),(5 90.24058),(6 93.26495),(7 96.35268),(8 98.57701),(9 100.33083),(10 102.80039),(11 104.498),(12 105.41757),(13 105.34961),(14 106.91354),(15 106.954575),(16 109.40638),(17 110.266014),(18 112.46246),(19 112.368706),(20 114.15946),(21 114.1161),(22 115.39502),(23 115.363014),(24 116.60103),(25 118.02997),(26 119.20697),(27 119.77494),(28 120.654305),(29 121.836716),(30 121.40498),(31 123.53359),(32 124.94496),(33 127.24032),(34 126.02144),(35 126.55094),(36 127.40287),(37 127.720146),(38 128.34126),(39 128.83589),(40 131.47305),(41 130.63208),(42 132.25992),(43 133.34909),(44 133.42703),(45 133.71867),(46 133.50336),(47 132.96773),(48 134.02101),(49 134.55623),(50 134.8436),(51 134.24048),(52 137.10738),(53 136.77272),(54 136.02734),(55 135.47995),(56 135.65904),(57 137.3172),(58 136.32663),(59 135.81047),(60 135.76031),(61 134.6536),(62 134.69034),(63 133.83281),(64 133.25668),(65 133.46661),(66 132.13466),(67 131.81795),(68 131.72122),(69 130.4698),(70 130.17232),(71 130.08272),(72 130.22601),(73 130.57773),(74 130.53313),(75 128.71634),(76 127.171005),(77 126.77509),(78 127.26859),(79 126.25733),
(1 70.272766),(2 78.56417),(3 82.42031),(4 86.78507),(5 90.86214),(6 94.378845),(7 97.20323),(8 100.60976),(9 103.18592),(10 104.19905),(11 104.19839),(12 106.94586),(13 108.997505),(14 109.337944),(15 108.94104),(16 112.28152),(17 114.55289),(18 114.979485),(19 115.89867),(20 117.68624),(21 118.558784),(22 119.53801),(23 121.18346),(24 121.325096),(25 123.51242),(26 122.94531),(27 123.10678),(28 123.967094),(29 125.33088),(30 124.813126),(31 126.99092),(32 126.25971),(33 127.52226),(34 127.53625),(35 128.1075),(36 127.63232),(37 127.70444),(38 127.99523),(39 126.20149),(40 126.626656),(41 127.95512),(42 128.22046),(43 129.30513),(44 129.65973),(45 129.70786),(46 130.87357),(47 132.43211),(48 132.7264),(49 132.6878),(50 133.89896),(51 132.89946),(52 131.8098),(53 133.04349),(54 133.38403),(55 132.7465),(56 132.65106),(57 134.26877),(58 134.29593),(59 132.43477),(60 133.31906),(61 133.69734),(62 131.9024),(63 130.4706),(64 131.0756),(65 129.5288),(66 129.02036),(67 127.209625),(68 127.66389),(69 124.08631),(70 124.67335),(71 123.40826),(72 124.30374),(73 124.798546),(74 124.14546),(75 122.859604),(76 123.48161),(77 122.26678),(78 122.06385),(79 121.96494),
(1 68.6942),(2 76.711365),(3 80.76378),(4 85.225006),(5 90.447174),(6 91.75674),(7 95.079346),(8 97.8703),(9 99.7175),(10 101.28096),(11 102.41138),(12 103.72742),(13 105.486),(14 106.164116),(15 106.547905),(16 107.95136),(17 110.265526),(18 111.30695),(19 112.18939),(20 111.705505),(21 113.6571),(22 113.01971),(23 114.052376),(24 115.71307),(25 118.07298),(26 116.8795),(27 117.224724),(28 120.29456),(29 121.216934),(30 120.89458),(31 121.79153),(32 123.59526),(33 123.30902),(34 123.27614),(35 122.38968),(36 124.08335),(37 124.20297),(38 125.330414),(39 124.069214),(40 124.67863),(41 125.37188),(42 125.499306),(43 126.35898),(44 128.04161),(45 128.74437),(46 128.73611),(47 129.47133),(48 130.791),(49 130.11131),(50 129.64822),(51 128.44435),(52 127.41717),(53 127.78316),(54 127.717804),(55 127.58868),(56 127.94246),(57 129.24626),(58 130.12672),(59 128.59978),(60 129.17145),(61 128.07916),(62 127.815605),(63 126.2271),(64 125.15918),(65 125.08439),(66 124.213646),(67 124.065186),(68 123.58575),(69 123.14263),(70 122.52875),(71 124.083824),(72 123.490166),(73 123.88045),(74 123.80365),(75 121.57018),(76 121.56576),(77 121.0057),(78 120.107445),(79 119.353004),
(1 68.93002),(2 77.4113),(3 81.31795),(4 85.06808),(5 88.81537),(6 91.97301),(7 94.70841),(8 97.126114),(9 100.17322),(10 100.722176),(11 101.11574),(12 104.20874),(13 104.817535),(14 106.416756),(15 106.596634),(16 108.615974),(17 110.49737),(18 111.15666),(19 111.08209),(20 110.615135),(21 112.71804),(22 112.693085),(23 115.01747),(24 117.155014),(25 117.92832),(26 117.55093),(27 118.26026),(28 121.56173),(29 121.47866),(30 123.5023),(31 125.087135),(32 125.50482),(33 126.12681),(34 126.9969),(35 128.70392),(36 128.43504),(37 128.89154),(38 129.5581),(39 128.16423),(40 129.70467),(41 130.3223),(42 131.18219),(43 131.09135),(44 131.48076),(45 132.22148),(46 131.79636),(47 132.17108),(48 132.35133),(49 132.36717),(50 131.90955),(51 131.50267),(52 131.53807),(53 132.43465),(54 132.27774),(55 131.8931),(56 131.78233),(57 132.47021),(58 132.40674),(59 132.09566),(60 132.52805),(61 132.31328),(62 132.57079),(63 130.83185),(64 130.56918),(65 130.35706),(66 129.86058),(67 131.22652),(68 129.46379),(69 130.07953),(70 129.61963),(71 129.79546),(72 129.82373),(73 129.76234),(74 128.67679),(75 125.13789),(76 123.90532),(77 123.612495),(78 122.909096),(79 122.11276),
(1 67.309364),(2 75.21614),(3 78.965416),(4 84.077774),(5 87.90101),(6 90.886566),(7 93.4355),(8 96.78125),(9 98.8317),(10 100.65674),(11 101.61999),(12 103.98876),(13 105.13362),(14 107.43963),(15 107.03538),(16 108.97095),(17 109.98018),(18 110.375336),(19 111.08915),(20 112.23352),(21 113.2056),(22 113.08092),(23 114.38024),(24 115.491905),(25 116.97053),(26 118.72023),(27 119.10991),(28 120.89385),(29 120.73552),(30 121.28654),(31 121.39334),(32 121.63257),(33 121.179855),(34 122.99579),(35 121.923386),(36 122.322784),(37 123.10387),(38 122.656456),(39 123.61377),(40 124.839966),(41 125.39138),(42 126.434975),(43 127.67091),(44 128.2259),(45 128.88051),(46 129.45499),(47 128.75984),(48 130.71283),(49 132.29744),(50 132.79344),(51 130.37589),(52 130.15623),(53 131.3228),(54 132.37625),(55 131.59029),(56 130.74521),(57 130.84396),(58 130.56143),(59 130.15775),(60 130.50119),(61 129.16327),(62 129.46494),(63 127.80792),(64 128.09076),(65 126.92828),(66 125.672295),(67 124.7807),(68 124.0857),(69 123.584145),(70 122.62267),(71 122.43261),(72 121.85954),(73 121.93382),(74 121.082855),(75 119.21666),(76 117.718636),(77 119.29095),(78 118.22932),(79 117.604294),
