1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1584070),(2 5177892.5),(3 9787671),(4 14556464),(5 19109206),(6 23102944),(7 26984430),(8 31146832),(9 35292740),(10 39533044),(11 42422476),(12 44529148),(13 46157668),(14 48035076),(15 51586588),(16 56563170),(17 61698804),(18 64439904),(19 65063732),(20 64213076),(21 61739060),(22 59545810),(23 57548180),(24 54656852),(25 50158176),(26 44853376),(27 38582748),(28 32269944),(29 26197590),(30 21482100),(31 18389306),(32 18227612),(33 20944572),(34 25198776),(35 29890634),(36 32477062),(37 34047548),(38 35958750),(39 37635340),(40 39013764),(41 39706532),(42 39037230),(43 36510268),(44 32946288),(45 29761416),(46 27476798),(47 25695128),(48 24992638),(49 25369952),(50 26107850),(51 27371802),(52 28851242),(53 30612570),(54 31891584),(55 33158678),(56 34261904),(57 34463476),(58 33948584),(59 32449096),(60 31367872),(61 30884272),(62 30571450),(63 30026102),(64 29120506),(65 27997102),(66 26500664),(67 25091006),(68 24219414),(69 23577816),(70 23215246),(71 23761632),(72 24503496),(73 25323214),(74 26412662),(75 27399520),(76 28331024),(77 29160864),(78 29469832),(79 29281192),
(1 162449.17),(2 165143.5),(3 174595.92),(4 169872.39),(5 168636.73),(6 166607.42),(7 157176.1),(8 170288.81),(9 172397.05),(10 172385.2),(11 162155.06),(12 163052.9),(13 166353.63),(14 164203.47),(15 156398),(16 157501.78),(17 167123.61),(18 159205.88),(19 155214.2),(20 159819.88),(21 162082.44),(22 158532.75),(23 167558.45),(24 164978.06),(25 163275.63),(26 158852.55),(27 169874.52),(28 173522.02),(29 180635.72),(30 167161.2),(31 169729.5),(32 174734.06),(33 179158.83),(34 173938.97),(35 177924.58),(36 174094.64),(37 176693.45),(38 172962.2),(39 179092.53),(40 186900.64),(41 173381.36),(42 184250.89),(43 175990.8),(44 183370.34),(45 192437.28),(46 184023.66),(47 183258.06),(48 178819.28),(49 177239.53),(50 177477.78),(51 168716.77),(52 174943.95),(53 184836.58),(54 166885.84),(55 170036.2),(56 167597.56),(57 181789.17),(58 170156.61),(59 175553.86),(60 179348.98),(61 173913.03),(62 168384.8),(63 176256.16),(64 178705.83),(65 168297.17),(66 170990.44),(67 164878.95),(68 170846.45),(69 166304.2),(70 163603.06),(71 173856.22),(72 177770.39),(73 175597.36),(74 172869.69),(75 161128.14),(76 172999.1),(77 167965.42),(78 175949.9),(79 169492.16),
(1 161652.1),(2 169811.88),(3 170941.89),(4 168216.08),(5 169841.81),(6 169515.38),(7 162318.13),(8 162458.72),(9 167276.34),(10 167963.1),(11 160462.97),(12 165868.28),(13 168156.06),(14 164080.73),(15 161196.4),(16 157521.14),(17 163159.11),(18 162763.34),(19 157252.47),(20 162305.98),(21 160909.08),(22 162532.42),(23 163340.17),(24 160175.31),(25 165105.81),(26 161789.66),(27 167041.5),(28 168333.6),(29 173078.72),(30 165278.28),(31 166957.28),(32 170329.61),(33 170627.48),(34 174049.39),(35 174098.55),(36 169236.78),(37 176005.08),(38 172344.55),(39 178564.4),(40 182698.78),(41 167643.06),(42 177405.14),(43 180319.72),(44 183070.86),(45 188534.88),(46 175852.22),(47 185001.72),(48 184777.92),(49 182645.13),(50 185761.53),(51 174270),(52 176107.45),(53 191854.53),(54 175534.72),(55 169077.05),(56 171430.06),(57 188356.27),(58 177579.48),(59 182708.84),(60 180859.86),(61 181536.98),(62 176397.39),(63 178791.66),(64 181334.58),(65 170552.86),(66 175309.27),(67 171888.02),(68 168783.52),(69 175410.58),(70 166336.31),(71 173511.61),(72 183932.19),(73 176284.27),(74 175556.25),(75 164880.77),(76 174173.6),(77 175676.38),(78 180603.19),(79 168868.64),
(1 152252.02),(2 153068.4),(3 151581.94),(4 151791.97),(5 155288.05),(6 154676.61),(7 151181.44),(8 146588.16),(9 153712.58),(10 153898.28),(11 148805.3),(12 152660.58),(13 155133.47),(14 152062.42),(15 150488.42),(16 146913.81),(17 151812.39),(18 145391.44),(19 143063.75),(20 148714.47),(21 144799.3),(22 149639.67),(23 151762.53),(24 147705.06),(25 155222.9),(26 156928.81),(27 150048.67),(28 149256.39),(29 154632.97),(30 150157.25),(31 157105.23),(32 161090.39),(33 154217.08),(34 155584.88),(35 155592.73),(36 153590.19),(37 156741.66),(38 160256.66),(39 168349.13),(40 166667.88),(41 156550.25),(42 158494.48),(43 164418.83),(44 173638.1),(45 171234.67),(46 169288.36),(47 169498.44),(48 170501.23),(49 165697.16),(50 173755.72),(51 165155.22),(52 164989.31),(53 170060.48),(54 168467.11),(55 157708.2),(56 161243.88),(57 174778.61),(58 167133.27),(59 162870.8),(60 165931.84),(61 167309.9),(62 164955.4),(63 162691.75),(64 165212.14),(65 159389.55),(66 163708.88),(67 165449.81),(68 156673.78),(69 162106.56),(70 156717.45),(71 156491.03),(72 167529.13),(73 157312.56),(74 161946.81),(75 150474.61),(76 161619.53),(77 161868.64),(78 164988.72),(79 155737.58),
(1 152380.98),(2 147272.77),(3 145601.03),(4 147807.48),(5 154496.7),(6 150008.7),(7 146577.25),(8 143646.14),(9 149415.77),(10 150127.13),(11 143642.36),(12 146996.13),(13 146864.56),(14 151823.28),(15 145376.9),(16 144554.48),(17 151584.55),(18 144744.2),(19 143806.98),(20 144142.53),(21 146037.1),(22 146125.33),(23 147814.02),(24 153781.38),(25 154329.31),(26 149721.8),(27 149226.36),(28 153846.52),(29 155358.2),(30 153549.16),(31 158517.16),(32 162588.94),(33 160325.5),(34 156888.05),(35 156279.27),(36 154330.69),(37 152201.72),(38 160095.66),(39 164764.45),(40 158968.61),(41 155103.77),(42 157258.66),(43 157643.8),(44 167962.3),(45 164980.39),(46 166854.8),(47 160535.05),(48 161580.16),(49 160546.77),(50 161073),(51 161636.83),(52 163093.06),(53 165115.38),(54 164764.13),(55 155054.72),(56 160124),(57 162859.95),(58 155509.7),(59 157377.95),(60 161473.86),(61 157719.94),(62 158318.28),(63 155045.08),(64 161192.6),(65 156183.98),(66 154340.66),(67 160056.22),(68 154685.9),(69 160842.72),(70 151769.23),(71 149917.22),(72 160632.78),(73 156202.28),(74 162271.47),(75 147579.5),(76 158307.27),(77 157388.66),(78 160938.05),(79 155987.31),
(1 150176.2),(2 145489.45),(3 146243.03),(4 146502.16),(5 153586.02),(6 147603.17),(7 144416.66),(8 145932.14),(9 149864.52),(10 149027.31),(11 142740.3),(12 145531.83),(13 143869.67),(14 148045.63),(15 139600.33),(16 146907.38),(17 149543.7),(18 143083.83),(19 144538.08),(20 142050.94),(21 146475.34),(22 144638.75),(23 147373.95),(24 153752.94),(25 153977.44),(26 144270.06),(27 145643.38),(28 159008.03),(29 150637.83),(30 147439.66),(31 151404.89),(32 154390.34),(33 159238.98),(34 152023.98),(35 150477.05),(36 154450.11),(37 153829.86),(38 161338.58),(39 155736.8),(40 158560.63),(41 151353.36),(42 156567.25),(43 150756.39),(44 160535.89),(45 150899.06),(46 158473.47),(47 148478.13),(48 153028.42),(49 155629.2),(50 160074.48),(51 159244.28),(52 153892.02),(53 157449.38),(54 163786.67),(55 149811.1),(56 160902.27),(57 162269.27),(58 150872.42),(59 151590.81),(60 154541.31),(61 153947.42),(62 147470.55),(63 146729.2),(64 154162.53),(65 150399.7),(66 147826.98),(67 153398.2),(68 149909.88),(69 158768.39),(70 149357.83),(71 152557.83),(72 159066.03),(73 150506.73),(74 155970.28),(75 146051.03),(76 152477.52),(77 146768.39),(78 154469.38),(79 152833.42),
(1 140589.97),(2 144330.06),(3 140739.16),(4 144198.81),(5 143846.67),(6 138432.5),(7 135073.55),(8 140116.03),(9 141407.53),(10 139407.06),(11 139762.36),(12 134806.56),(13 136079.83),(14 137696.19),(15 133855.06),(16 139938.97),(17 140399.5),(18 136369.75),(19 137490.45),(20 133892.63),(21 139966.45),(22 134684.83),(23 138938.64),(24 140041.75),(25 140096.36),(26 130382.77),(27 138065.34),(28 151707.14),(29 138874.61),(30 140311.47),(31 142804.6),(32 142166.28),(33 144149.86),(34 138976.73),(35 140462.22),(36 143781.52),(37 143925.48),(38 148386.22),(39 146329.83),(40 150475.34),(41 144504.72),(42 148220.66),(43 144131.56),(44 147541.66),(45 141160.92),(46 148364.11),(47 138227.42),(48 145756.02),(49 146434.08),(50 151355.81),(51 147741.14),(52 138361.06),(53 145606.95),(54 152780.66),(55 136959.05),(56 146622.55),(57 151981.28),(58 143477.88),(59 138242.23),(60 142968.75),(61 145168.81),(62 139605.75),(63 143476.22),(64 142034.11),(65 139824.67),(66 141170.02),(67 136373.64),(68 141976.03),(69 148089.75),(70 138597.53),(71 142765.45),(72 146374.92),(73 140114.45),(74 144271.9),(75 140622.4),(76 142180.86),(77 139394.77),(78 149507.38),(79 145114.5),
(1 136968.77),(2 148386.88),(3 138920.48),(4 144410.1),(5 145337.16),(6 140969.55),(7 138219.77),(8 141296.83),(9 141754.23),(10 136093.97),(11 140508.36),(12 136132.39),(13 140460.58),(14 139617.94),(15 137878.23),(16 138237.78),(17 140802.36),(18 138876.02),(19 140821.61),(20 137490.36),(21 136972.84),(22 137932.53),(23 137868.75),(24 142299.17),(25 140010.83),(26 132706.5),(27 139864.83),(28 147444.66),(29 140018.86),(30 136572.36),(31 144128.67),(32 141031.42),(33 147522.14),(34 140659.58),(35 140985.92),(36 139942.64),(37 139380.61),(38 145725.45),(39 146602.2),(40 147836.94),(41 146273.44),(42 147284.36),(43 142731.13),(44 144914.34),(45 145261.16),(46 148346.36),(47 143916.52),(48 147031.92),(49 154437.28),(50 154179.94),(51 149842.1),(52 142965.95),(53 148680.4),(54 153876.88),(55 144718.67),(56 147287.14),(57 151364.56),(58 145541.45),(59 141061.2),(60 143342.13),(61 149576.6),(62 148413.6),(63 146494.1),(64 146289.9),(65 148657.75),(66 149175.7),(67 139458.55),(68 142493.9),(69 145890.02),(70 142232.72),(71 143810.61),(72 148172.05),(73 143494.55),(74 148132.55),(75 144654.1),(76 145467.95),(77 137076.63),(78 151060.23),(79 142469.81),
(1 131527.22),(2 139078.5),(3 130690.336),(4 137058.61),(5 137075.98),(6 134146.33),(7 132948.55),(8 132767.33),(9 133117.72),(10 131418.19),(11 134190.08),(12 133862.03),(13 133594.81),(14 134900.28),(15 133599.63),(16 131661.17),(17 134375.84),(18 128421.1),(19 136752.98),(20 137595.78),(21 132614.34),(22 133530.7),(23 132947.03),(24 138330.81),(25 132597.58),(26 126632.375),(27 132318.16),(28 135471.4),(29 133266.64),(30 128808.46),(31 136327.16),(32 136674.28),(33 137040.22),(34 134491.56),(35 134020.28),(36 132638.34),(37 131488.33),(38 136594.02),(39 138304.55),(40 138339.4),(41 135449.92),(42 138280.48),(43 138137.14),(44 136817.27),(45 138090.45),(46 140496.45),(47 142365.33),(48 136979.9),(49 141325.92),(50 140936.97),(51 141679.22),(52 141844.08),(53 137656.48),(54 149707.94),(55 139454.83),(56 138600.97),(57 143854.66),(58 136676.06),(59 136580.47),(60 139740.63),(61 140491.4),(62 142671.81),(63 134730.34),(64 135122.8),(65 136852.47),(66 137375.44),(67 133058.31),(68 134482.19),(69 137144.16),(70 133112.45),(71 131195.23),(72 141050.6),(73 131130.78),(74 137801.33),(75 135510.89),(76 136565.6),(77 133448.44),(78 141703.56),(79 133809.48),
(1 122145.6),(2 131041.2),(3 120076.42),(4 129205.766),(5 128219.49),(6 123711.57),(7 125991.7),(8 127984.19),(9 124526.5),(10 123600.31),(11 127947.69),(12 129574.02),(13 126279.84),(14 126530.14),(15 124386.6),(16 125815.43),(17 128590.734),(18 119592.66),(19 128644.67),(20 131712.88),(21 129332.805),(22 128578.93),(23 129212),(24 132686.61),(25 130062.21),(26 124262.29),(27 132813.05),(28 131533.6),(29 126768.24),(30 126144.53),(31 134074.14),(32 134428.92),(33 129987.95),(34 128361.586),(35 132392.1),(36 136052.31),(37 133407.67),(38 137485.22),(39 134282.56),(40 133878.98),(41 133665.2),(42 136439.77),(43 137198.14),(44 139096.17),(45 131883.94),(46 136764.6),(47 135120.06),(48 131869.03),(49 132285.25),(50 134867.05),(51 133846.2),(52 135404.27),(53 131733.73),(54 139958.53),(55 132036.88),(56 128537.09),(57 132895.02),(58 130762.26),(59 127532.055),(60 127046.49),(61 129416.55),(62 134173.98),(63 129591.836),(64 128748.1),(65 124821.195),(66 129222.016),(67 129704.664),(68 125111.875),(69 129876.164),(70 127229.69),(71 122821.72),(72 133830.72),(73 127041.09),(74 129094.055),(75 124311.17),(76 129839.07),(77 127628.92),(78 133528.6),(79 129887.1),
(1 120228.555),(2 129049.91),(3 122448.96),(4 126135.445),(5 123955.43),(6 119624.13),(7 126780.875),(8 127688.34),(9 124877.75),(10 121807.32),(11 122636.78),(12 122940.42),(13 123406.086),(14 122056.484),(15 120137.305),(16 125756.11),(17 125561.19),(18 121016.2),(19 123377.516),(20 121973.96),(21 130570.13),(22 126121.664),(23 124623.29),(24 126122.336),(25 125711.82),(26 122438.76),(27 128297.1),(28 129948.83),(29 126995.65),(30 122868.3),(31 131662.73),(32 132681.27),(33 129777.57),(34 130748.84),(35 134442.36),(36 131323.78),(37 132559.78),(38 134556.52),(39 134305.94),(40 135578.48),(41 133915.34),(42 134496.95),(43 134406.3),(44 140381.92),(45 128678.76),(46 135223.66),(47 133225.02),(48 131602.55),(49 135476.17),(50 137803.44),(51 134940.55),(52 135501.55),(53 130642.14),(54 137611.44),(55 136808.56),(56 130564.27),(57 131964.98),(58 135887.05),(59 125679.28),(60 128700.336),(61 129454.26),(62 134579.36),(63 133099.08),(64 135285.61),(65 131833.6),(66 128596.445),(67 133510.94),(68 125751.65),(69 132765.52),(70 129067.43),(71 124719.13),(72 132198.64),(73 124559.805),(74 130864.97),(75 124165.875),(76 127935.74),(77 127208.33),(78 130771.95),(79 128662.7),
(1 113373),(2 117762.83),(3 114750.22),(4 112547.59),(5 113778.23),(6 113892.55),(7 114996.39),(8 116870.56),(9 114344.32),(10 111963.12),(11 116358.46),(12 117516.734),(13 115693.74),(14 113219.33),(15 113040.41),(16 118873.08),(17 114676.95),(18 110224.555),(19 115076.95),(20 111961.984),(21 120795.27),(22 119895.05),(23 114696.516),(24 111795.69),(25 114703.47),(26 114860.98),(27 117798.055),(28 120225.72),(29 116089.65),(30 115522.555),(31 118446.48),(32 120521.484),(33 113407.74),(34 122037.96),(35 122592.68),(36 116112.555),(37 117559.336),(38 116252.01),(39 119108.016),(40 122899.12),(41 121951.17),(42 122705.42),(43 122664.62),(44 125561.89),(45 121343.09),(46 126599.8),(47 123368.734),(48 124605.58),(49 128937.31),(50 131701.19),(51 127832.55),(52 125229.195),(53 120924.05),(54 129383.555),(55 129830.555),(56 122210.07),(57 129612.086),(58 126123.19),(59 122224.07),(60 122809.33),(61 120176.04),(62 126323.52),(63 120389.77),(64 126229.76),(65 122321.86),(66 115980.22),(67 122694.42),(68 118359.76),(69 124637.99),(70 119581.65),(71 117734.16),(72 120371.375),(73 112522.35),(74 121026.32),(75 117144.88),(76 118935.83),(77 120041.016),(78 119615.41),(79 120428.98),
(1 116756.15),(2 122880.61),(3 115948.2),(4 116206.38),(5 116831.04),(6 116449.96),(7 117996.47),(8 118396.84),(9 118306.01),(10 113763.195),(11 119050.46),(12 121842.78),(13 117516.945),(14 116944.87),(15 113336.66),(16 119944.64),(17 114144.63),(18 113073.51),(19 119107.445),(20 118650.46),(21 119092.04),(22 119507.484),(23 114403.91),(24 113719.516),(25 116758.94),(26 115944.555),(27 116306.234),(28 121396.445),(29 117496.41),(30 117952.516),(31 121462.445),(32 119800.055),(33 112593.65),(34 118741.59),(35 120968.555),(36 118644.53),(37 118318.75),(38 119286.71),(39 119264.8),(40 125055.13),(41 124983.484),(42 122583.03),(43 122140.97),(44 126252.36),(45 128366.24),(46 127894.25),(47 123092.7),(48 125866.54),(49 129279.24),(50 130416.82),(51 127768.99),(52 127086.984),(53 125319.56),(54 132291.48),(55 126332.195),(56 121456.805),(57 129562.78),(58 122950.54),(59 123364.01),(60 124502.836),(61 123531.016),(62 126399.445),(63 119164.38),(64 125276.99),(65 123922.54),(66 119122.09),(67 122694.94),(68 120473.59),(69 119927.05),(70 122837.85),(71 115648.62),(72 122136.55),(73 119107.32),(74 119524.695),(75 115140.66),(76 118632.445),(77 115446.26),(78 119486.91),(79 120070.65),
(1 109791.13),(2 115067.01),(3 113586.8),(4 112942.71),(5 113517.59),(6 115021.13),(7 114250.91),(8 111907.57),(9 111119.65),(10 108059.914),(11 114155.086),(12 113057.05),(13 112227.64),(14 111401.33),(15 108520.68),(16 111846.125),(17 105617.19),(18 109069.2),(19 110826.37),(20 110767.39),(21 112665.15),(22 111113.625),(23 108267.23),(24 110722.734),(25 112849.27),(26 111122.02),(27 107760.25),(28 113239.62),(29 113482.06),(30 108779.35),(31 115085.414),(32 110426.55),(33 108674.516),(34 110497.58),(35 111699.695),(36 113169.47),(37 111902.55),(38 115109.42),(39 113322.75),(40 116776.055),(41 117421.086),(42 116463.31),(43 112863.37),(44 120082.914),(45 121897.34),(46 115141.414),(47 117403.42),(48 120155.07),(49 118353.945),(50 121110.586),(51 119711.445),(52 120841.44),(53 118042.82),(54 121278.336),(55 116080.32),(56 121051.27),(57 120431.33),(58 119356.82),(59 114059.22),(60 117994.6),(61 118505.16),(62 119354.69),(63 111445.74),(64 114515.125),(65 119234.62),(66 117395.4),(67 114479.35),(68 113881.51),(69 113929.24),(70 118016.22),(71 111778.21),(72 116246.33),(73 113942.87),(74 113580.055),(75 110838.055),(76 113155.74),(77 108707.734),(78 115411.51),(79 113826.45),
(1 102376.484),(2 109736.34),(3 111080.35),(4 107256.414),(5 110427),(6 109527.09),(7 110177.85),(8 110005.805),(9 108473.1),(10 106301.555),(11 108534.93),(12 105138.17),(13 110187.805),(14 107702.89),(15 106629.62),(16 106458.664),(17 101497.98),(18 107961.234),(19 105016.74),(20 108907.22),(21 114325.586),(22 108294.6),(23 107275.56),(24 107914.89),(25 108979.734),(26 104388.445),(27 105271.73),(28 109333.44),(29 109621.14),(30 104147.17),(31 109858.484),(32 111135.49),(33 107793.414),(34 110575.3),(35 109269.016),(36 109819.46),(37 110079.06),(38 113605.74),(39 110085.12),(40 112686.95),(41 113066.33),(42 114266.14),(43 113505.87),(44 113474.57),(45 114274.87),(46 110311.56),(47 115515.875),(48 112973.18),(49 110343.26),(50 118849),(51 116891.76),(52 115604.4),(53 112332.586),(54 116797.02),(55 113024.695),(56 113431.71),(57 117439.586),(58 114525.586),(59 109811.95),(60 111276.75),(61 111233.03),(62 111807.59),(63 103604.04),(64 109309.74),(65 115555.8),(66 111963.19),(67 107385.664),(68 107043.36),(69 108778.34),(70 114207.76),(71 108141.12),(72 113615.49),(73 110174.086),(74 113771.12),(75 108279.234),(76 113013.84),(77 109423.56),(78 109798.99),(79 112117.086),
(1 98369.82),(2 102475.94),(3 106636.78),(4 102490.516),(5 105573.4),(6 102048.67),(7 103792.23),(8 104947.55),(9 104376.2),(10 100069.88),(11 105925.195),(12 103545.695),(13 106820.414),(14 101766.03),(15 99539.22),(16 99973.16),(17 96554.45),(18 101135.46),(19 101766.44),(20 101878.664),(21 103862.94),(22 101066.05),(23 103555.66),(24 104776.086),(25 104910.89),(26 99763.17),(27 99983.97),(28 103594.055),(29 104858.234),(30 105620.13),(31 107536.516),(32 110471.766),(33 106734.41),(34 110090.94),(35 107537.25),(36 110482.055),(37 108871.164),(38 109789.14),(39 106718.59),(40 111738.55),(41 107939.52),(42 115001.38),(43 110595.41),(44 107436.01),(45 111866.94),(46 113997.164),(47 113529.04),(48 111053.92),(49 110960.76),(50 116026.68),(51 113985.336),(52 112485.03),(53 113457.336),(54 112969.664),(55 110123.32),(56 109870.41),(57 112647.76),(58 111600.35),(59 108751.164),(60 112846.63),(61 108676.01),(62 108448.74),(63 101315.27),(64 107769.945),(65 111048.47),(66 104506.76),(67 105558.25),(68 103395.266),(69 104954.31),(70 106640.44),(71 104004.164),(72 106925.7),(73 102673.266),(74 106834.336),(75 102536.766),(76 107834.33),(77 104528.55),(78 105545.69),(79 106520.86),
(1 100811.38),(2 107332.37),(3 107226.055),(4 104726.875),(5 104394.25),(6 104060.375),(7 103031.38),(8 103277.41),(9 104597.35),(10 101635.445),(11 104647.53),(12 100944.03),(13 104190.516),(14 102270.234),(15 103339.82),(16 99907.086),(17 97915.22),(18 97360.52),(19 102268.16),(20 100920.516),(21 100187.52),(22 102466.09),(23 101616.68),(24 104864.9),(25 105051.484),(26 101767.97),(27 99991.484),(28 105465.36),(29 104702.6),(30 105185.945),(31 104387.58),(32 108356.37),(33 103959.83),(34 108307.51),(35 107944.28),(36 107637.8),(37 106368.05),(38 106155.52),(39 110064.07),(40 108671.586),(41 105540.945),(42 113629.125),(43 111566.43),(44 106228.42),(45 113207.28),(46 118047.22),(47 110290.734),(48 111370.22),(49 109012.88),(50 112006.734),(51 113673.24),(52 111736.82),(53 111981.18),(54 112457.414),(55 108248.68),(56 107936.2),(57 111076.91),(58 113318.53),(59 109755.18),(60 113688.445),(61 106327.664),(62 109485.28),(63 102363.37),(64 106954.78),(65 110960.73),(66 103918.74),(67 103376.516),(68 103611.52),(69 102252.766),(70 103953.71),(71 105446.02),(72 103713.3),(73 101286.36),(74 105938.82),(75 102713.09),(76 105700.445),(77 104558.93),(78 101117.39),(79 106783.68),
(1 96792.234),(2 102943.54),(3 99484),(4 102891.03),(5 102059.46),(6 102466.26),(7 99731.945),(8 98872.63),(9 97974.19),(10 97308.49),(11 98633.01),(12 96733.75),(13 99921.31),(14 99627.4),(15 100741.58),(16 98479.13),(17 93297.695),(18 92742.164),(19 98871.02),(20 97890.73),(21 95965.66),(22 103529.72),(23 96028.33),(24 96898.31),(25 98342.13),(26 97365.76),(27 96178.26),(28 99717.7),(29 98322.47),(30 100016.41),(31 100437.43),(32 98931.26),(33 96804.875),(34 104136.02),(35 100600.586),(36 101020.12),(37 100082.91),(38 99685.7),(39 107015.695),(40 102440.98),(41 102374.96),(42 106931.6),(43 104344.48),(44 102662.47),(45 106079.39),(46 108674.38),(47 103720.445),(48 103806.016),(49 105272.88),(50 107230.66),(51 110442.46),(52 105983.37),(53 105915.625),(54 107638.66),(55 104268.086),(56 100801.664),(57 109147.29),(58 107738.27),(59 103347.125),(60 108191.414),(61 101320.54),(62 102254.586),(63 100570.18),(64 101275.88),(65 101074.625),(66 102502.59),(67 100923.516),(68 100198.01),(69 102280.25),(70 102800.375),(71 100127.99),(72 101480.875),(73 99196.58),(74 104348.38),(75 100833.99),(76 104005.6),(77 102439.82),(78 98829.94),(79 103058.39),
(1 92198.28),(2 94473.92),(3 90913.516),(4 93535.01),(5 93853.94),(6 93395.47),(7 94273.92),(8 92433.19),(9 87952.88),(10 89360.6),(11 92079.32),(12 87742.76),(13 91249.984),(14 91089.836),(15 89354.51),(16 94316.68),(17 88026.41),(18 89435.18),(19 92068.766),(20 90683.4),(21 86382.75),(22 93934.26),(23 88251.94),(24 88221.91),(25 89982.68),(26 88837.1),(27 89796.34),(28 91368.52),(29 91053.484),(30 92504.31),(31 91051.51),(32 91718.26),(33 90331.04),(34 94667.19),(35 93387.625),(36 94759.375),(37 91841),(38 92461.305),(39 96402.79),(40 95012.61),(41 94588.69),(42 99113.234),(43 95167.86),(44 95360.89),(45 94539),(46 99532.35),(47 97609.62),(48 97457.04),(49 95349.7),(50 99681.266),(51 102564.44),(52 99690.516),(53 97909.38),(54 99186.055),(55 96879.12),(56 93041.29),(57 99139.68),(58 96861.65),(59 92283.9),(60 99431.21),(61 91336.04),(62 93052.63),(63 92600.69),(64 91983.016),(65 92592.65),(66 94760.82),(67 91233.734),(68 91145.84),(69 92969.41),(70 91291.62),(71 90897.52),(72 92896.055),(73 90053.28),(74 92927.41),(75 92792.02),(76 95824.73),(77 93333.695),(78 91851.39),(79 93200.38),
